0.000000000000000000e+00	5.196153799999999600e-01	1.109354199999999900e+02	1.058971800000000000e-02	-2.555364799999999800e-04	-2.555364799999999800e-04	5.196153799999999600e-01
1.000000000000000000e+00	1.514032300000000000e+00	1.118516500000000100e+02	1.067718100000000100e-02	-2.490838399999999900e-04	-1.186933700000000000e-04	1.514265000000000000e+00
2.000000000000000000e+00	-5.309641899999999500e-01	1.111301700000000100e+02	1.060830999999999900e-02	-2.554821800000000000e-04	-1.955376700000000000e-04	-5.312810100000000500e-01
3.000000000000000000e+00	-1.515378600000000000e+00	1.116591399999999900e+02	1.065880300000000000e-02	-2.553483899999999800e-04	-3.636637399999999900e-04	-1.517439100000000000e+00
4.000000000000000000e+00	-5.192155600000000200e-01	1.114412600000000000e+02	1.063800500000000100e-02	-2.553527500000000200e-04	-2.973841600000000000e-04	-5.204626300000000400e-01
5.000000000000000000e+00	-5.024801399999999600e-01	1.120332400000000100e+02	1.069451500000000000e-02	-2.483749899999999900e-04	-3.898700500000000200e-04	-5.043654199999999500e-01
6.000000000000000000e+00	-5.251773899999999700e-01	1.117065700000000000e+02	1.066333100000000000e-02	-2.553116499999999900e-04	-1.811240300000000000e-04	-5.280511700000000100e-01
7.000000000000000000e+00	4.926874199999999900e-01	1.120187800000000100e+02	1.069313499999999900e-02	-2.552065000000000200e-04	-2.609949100000000100e-04	4.964194599999999800e-01
8.000000000000000000e+00	5.111088499999999500e-01	1.126236399999999900e+02	1.075087299999999900e-02	-2.478945700000000200e-04	-3.326016899999999800e-04	5.161785500000000100e-01
9.000000000000000000e+00	4.900812800000000100e-01	1.125201200000000100e+02	1.074099100000000000e-02	-2.552072600000000200e-04	-2.616603799999999800e-04	4.962316500000000200e-01
1.000000000000000000e+01	-5.104010599999999600e-01	1.134856099999999900e+02	1.083315600000000000e-02	-2.482626999999999800e-04	-2.021179000000000100e-04	-5.182391800000000200e-01
1.100000000000000000e+01	4.896558799999999900e-01	1.132002800000000100e+02	1.080591799999999900e-02	-2.551142699999999800e-04	-2.744731200000000200e-04	4.988739700000000000e-01
1.200000000000000000e+01	-5.097540099999999800e-01	1.145923399999999900e+02	1.093880300000000000e-02	-2.480982299999999800e-04	-1.792322899999999900e-04	-5.211041199999999500e-01
1.300000000000000000e+01	4.913629999999999900e-01	1.139355500000000100e+02	1.087610600000000000e-02	-2.550273900000000200e-04	-2.569686900000000000e-04	5.043471899999999500e-01
1.400000000000000000e+01	4.730004800000000000e-01	1.156734900000000000e+02	1.104200700000000000e-02	-2.545565700000000200e-04	1.619916100000000000e-04	4.874403500000000200e-01
1.500000000000000000e+01	-5.035177899999999700e-01	1.151020000000000000e+02	1.098745400000000100e-02	-2.547747500000000200e-04	-1.942681899999999900e-04	-5.212279199999999600e-01
1.600000000000000000e+01	4.899918600000000000e-01	1.164929900000000100e+02	1.112023499999999900e-02	-2.475700899999999800e-04	-3.156780000000000100e-04	5.098287700000000400e-01
1.700000000000000000e+01	-4.959837000000000300e-01	1.163028000000000000e+02	1.110208000000000000e-02	-2.545776700000000100e-04	-2.097559300000000000e-04	-5.185819400000000200e-01
1.800000000000000000e+01	4.785573499999999900e-01	1.170402500000000000e+02	1.117247600000000100e-02	-2.544265600000000200e-04	-2.271007199999999900e-04	5.032587600000000300e-01
1.900000000000000000e+01	-4.863833200000000100e-01	1.181987000000000000e+02	1.128305999999999900e-02	-2.539772899999999900e-04	-3.502517999999999900e-04	-5.142884599999999500e-01
2.000000000000000000e+01	4.691957900000000000e-01	1.187731100000000000e+02	1.133789200000000000e-02	-2.540654199999999900e-04	-2.661814600000000100e-05	4.993174200000000100e-01
2.100000000000000000e+01	4.652960199999999800e-01	1.204183800000000000e+02	1.149494700000000000e-02	-2.515366900000000200e-04	-1.109336499999999900e-04	4.984420900000000000e-01
2.200000000000000000e+01	-4.780814199999999800e-01	1.204205099999999900e+02	1.149515000000000100e-02	-2.538423800000000000e-04	-2.233977900000000000e-04	-5.155371699999999900e-01
2.300000000000000000e+01	4.590644700000000000e-01	1.218577500000000000e+02	1.163234699999999900e-02	-2.534921999999999800e-04	-3.615935800000000300e-05	4.987248000000000200e-01
2.400000000000000000e+01	-4.632654199999999800e-01	1.233264800000000000e+02	1.177255000000000000e-02	-2.525261200000000000e-04	-8.158199799999999500e-04	-5.067439000000000200e-01
2.500000000000000000e+01	4.549296199999999800e-01	1.238073299999999900e+02	1.181845100000000100e-02	-2.531320200000000200e-04	-1.236875700000000100e-04	5.020169700000000100e-01
2.600000000000000000e+01	-4.663498799999999900e-01	1.251538599999999900e+02	1.194698800000000000e-02	-2.527902600000000200e-04	-1.797159000000000100e-04	-5.187741200000000100e-01
2.700000000000000000e+01	4.528964899999999800e-01	1.263526300000000000e+02	1.206142099999999900e-02	-2.526531899999999800e-04	-4.660231700000000100e-04	5.085350699999999800e-01
2.800000000000000000e+01	4.526689600000000100e-01	1.288039100000000000e+02	1.229541699999999900e-02	-2.510721100000000200e-04	-6.657004399999999500e-04	5.130332600000000500e-01
2.900000000000000000e+01	-4.470324199999999900e-01	1.294531000000000100e+02	1.235738699999999900e-02	-2.517084600000000100e-04	-6.723348299999999500e-04	-5.107436499999999900e-01
3.000000000000000000e+01	4.337922799999999700e-01	1.310855900000000000e+02	1.251322199999999900e-02	-2.515084900000000000e-04	6.248364200000000100e-05	5.008641000000000300e-01
3.100000000000000000e+01	-4.448572100000000000e-01	1.326892400000000100e+02	1.266630400000000000e-02	-2.510349199999999800e-04	4.477198200000000300e-06	-5.189879699999999700e-01
3.200000000000000000e+01	-4.429812900000000300e-01	1.348760399999999900e+02	1.287505200000000000e-02	-2.521932499999999800e-04	4.295433800000000000e-04	-5.226223800000000500e-01
3.300000000000000000e+01	4.194194700000000200e-01	1.365118100000000000e+02	1.303120000000000000e-02	-2.496500300000000100e-04	1.648792000000000100e-04	4.999933100000000200e-01
3.400000000000000000e+01	4.223443399999999800e-01	1.384193500000000100e+02	1.321329100000000000e-02	-2.491510300000000200e-04	-6.095966700000000400e-04	5.098504999999999800e-01
3.500000000000000000e+01	4.057924199999999900e-01	1.412034700000000100e+02	1.347905800000000000e-02	-2.503977100000000000e-04	8.962627599999999900e-04	4.947535000000000100e-01
3.600000000000000000e+01	4.097626600000000000e-01	1.424790700000000100e+02	1.360082600000000000e-02	-2.548914800000000200e-04	-4.046628700000000200e-04	5.067885100000000300e-01
3.700000000000000000e+01	-4.057461399999999800e-01	1.456045100000000000e+02	1.389917500000000000e-02	-2.490732999999999900e-04	-1.219214400000000100e-03	-5.071304700000000000e-01
3.800000000000000000e+01	3.992646400000000000e-01	1.476778400000000000e+02	1.409709100000000100e-02	-2.516547400000000000e-04	-4.178426400000000200e-04	5.070005600000000400e-01
3.900000000000000000e+01	-3.952065100000000100e-01	1.509519900000000000e+02	1.440963699999999900e-02	-2.531368699999999900e-04	-1.267867900000000100e-03	-5.075090599999999600e-01
4.000000000000000000e+01	3.908387099999999800e-01	1.533259099999999900e+02	1.463624700000000000e-02	-2.488965300000000200e-04	-9.509923200000000300e-04	5.110016800000000100e-01
4.100000000000000000e+01	3.773984699999999900e-01	1.564791400000000000e+02	1.493724900000000000e-02	-2.494244000000000200e-04	6.362216900000000300e-04	4.995048200000000200e-01
4.200000000000000000e+01	-3.755292399999999900e-01	1.609692200000000100e+02	1.536586600000000100e-02	-2.499020300000000200e-04	-2.043893199999999800e-03	-5.034840999999999900e-01
4.300000000000000000e+01	3.720534400000000100e-01	1.631413699999999900e+02	1.557321600000000100e-02	-2.520491399999999900e-04	-9.245907399999999500e-04	5.095810800000000200e-01
4.400000000000000000e+01	3.601441899999999800e-01	1.672303800000000000e+02	1.596354599999999900e-02	-2.514588900000000000e-04	6.117564500000000200e-04	5.000685700000000500e-01
4.500000000000000000e+01	-3.712594599999999900e-01	1.720962000000000100e+02	1.642803000000000000e-02	-2.505831299999999900e-04	1.718224300000000100e-03	-5.267583799999999700e-01
4.600000000000000000e+01	-3.621601099999999800e-01	1.759386199999999900e+02	1.679482100000000100e-02	-2.502388300000000000e-04	9.571245399999999600e-04	-5.223410800000000100e-01
4.700000000000000000e+01	-3.525605399999999800e-01	1.803675100000000100e+02	1.721759600000000200e-02	-2.499917800000000000e-04	-2.721759000000000100e-05	-5.169230000000000200e-01
4.800000000000000000e+01	3.375363100000000100e-01	1.854640400000000100e+02	1.770410199999999900e-02	-2.497179900000000000e-04	-2.511041000000000000e-05	5.044679899999999800e-01
4.900000000000000000e+01	3.281273900000000200e-01	1.917845600000000000e+02	1.830744900000000000e-02	-2.487199600000000100e-04	1.198411699999999900e-03	4.987705700000000200e-01
5.000000000000000000e+01	3.192094600000000000e-01	1.994692800000000000e+02	1.904101999999999900e-02	-2.495317599999999900e-04	2.387925800000000200e-03	4.937559400000000000e-01
5.100000000000000000e+01	-3.292208600000000000e-01	2.058774200000000000e+02	1.965273100000000000e-02	-2.497202299999999900e-04	2.134477200000000100e-03	-5.257729799999999500e-01
5.200000000000000000e+01	-3.171670799999999900e-01	2.128639300000000100e+02	2.031965200000000100e-02	-2.492239400000000100e-04	-5.265830700000000000e-04	-5.144907399999999500e-01
5.300000000000000000e+01	-3.046328799999999900e-01	2.240722000000000100e+02	2.138957600000000000e-02	-2.503106299999999800e-04	-4.023690499999999600e-03	-5.008506099999999700e-01
5.400000000000000000e+01	-3.116220800000000200e-01	2.369143799999999900e+02	2.261546999999999900e-02	-2.506626899999999700e-04	5.933461999999999600e-03	-5.383298600000000500e-01
5.500000000000000000e+01	-2.981386400000000100e-01	2.433199700000000100e+02	2.322693700000000000e-02	-2.483361799999999700e-04	1.617389200000000000e-03	-5.220987299999999600e-01
5.600000000000000000e+01	-2.841866699999999700e-01	2.582880700000000000e+02	2.465576800000000200e-02	-2.498111500000000100e-04	-4.418165299999999600e-03	-5.016584499999999800e-01
5.700000000000000000e+01	2.702295800000000200e-01	2.757666300000000200e+02	2.632424400000000000e-02	-2.492476599999999900e-04	5.402878699999999700e-03	4.878430100000000200e-01
5.800000000000000000e+01	-2.748942799999999900e-01	2.918083300000000100e+02	2.785555899999999800e-02	-2.492854900000000200e-04	1.792791000000000000e-03	-5.216165299999999700e-01
5.900000000000000000e+01	2.604372300000000200e-01	3.157073599999999900e+02	3.013692200000000000e-02	-2.496548900000000000e-04	-7.149842100000000300e-04	5.068559000000000300e-01
6.000000000000000000e+01	2.562194199999999800e-01	3.543745999999999900e+02	3.382803499999999900e-02	-2.511665200000000200e-04	-8.745088099999999400e-03	5.275857699999999500e-01
6.100000000000000000e+01	-2.475525100000000000e-01	4.019243399999999700e+02	3.836705800000000200e-02	-2.520171499999999900e-04	-9.003463600000000800e-03	-4.943753000000000200e-01
6.200000000000000000e+01	2.291165000000000000e-01	5.540672300000000000e+02	5.289037600000000300e-02	-2.464182599999999800e-04	4.020064899999999800e-02	4.124242100000000100e-01
6.300000000000000000e+01	2.262213800000000000e-01	6.574361900000000100e+02	6.275781299999999600e-02	-2.473788499999999900e-04	2.471915800000000100e-02	4.497813199999999800e-01
6.400000000000000000e+01	-2.362431000000000100e-01	8.277848999999999900e+02	7.901903000000000400e-02	-2.542606899999999800e-04	5.994037800000000200e-02	-6.618071399999999600e-01
6.500000000000000000e+01	-1.982822700000000100e-01	9.846695800000000000e+02	9.399499199999999900e-02	-2.491217199999999800e-04	-7.933095199999999600e-02	-2.990500400000000200e-01
6.600000000000000000e+01	1.800983999999999900e-01	1.107665299999999900e+03	1.057359700000000000e-01	-2.512174999999999800e-04	8.249712900000000200e-02	2.574971500000000100e-01
