  -0.00025	       431
  -0.00025	       420
   0.00975	       402
    0.0205	       396
    0.0283	       342
    0.0388	       221
     0.039	       204
     0.047	       149
    0.0463	      72.3
    0.0525	      68.7
     0.061	      28.9
     0.069	      10.8
    0.0745	      2.71

