     0.054	      5.42
    0.0603	      8.14
     0.062	      13.6
    0.0648	      19.9
     0.068	      21.7
    0.0693	      24.4
    0.0703	        28
    0.0715	      31.6
    0.0735	      35.3
     0.076	      35.3
     0.078	      39.8
    0.0808	      41.6
      0.16	      93.1

