1.403566700000000100e+03	1.000000000000000000e+00
1.405000000000000000e+03	2.000000000000000000e+00
1.405400000000000100e+03	3.000000000000000000e+00
1.407000000000000000e+03	4.000000000000000000e+00
1.409000000000000000e+03	5.000000000000000000e+00
1.411000000000000000e+03	6.000000000000000000e+00
1.414599999999999900e+03	7.000000000000000000e+00
1.417000000000000000e+03	8.000000000000000000e+00
1.420200000000000000e+03	9.000000000000000000e+00
1.425000000000000000e+03	1.000000000000000000e+01
1.429400000000000100e+03	1.100000000000000000e+01
1.434200000000000000e+03	1.200000000000000000e+01
1.439000000000000000e+03	1.300000000000000000e+01
1.445400000000000100e+03	1.400000000000000000e+01
1.452633300000000000e+03	1.500000000000000000e+01
1.458233300000000100e+03	1.600000000000000000e+01
1.466633300000000000e+03	1.700000000000000000e+01
1.474200000000000000e+03	1.800000000000000000e+01
1.482200000000000000e+03	1.900000000000000000e+01
1.491800000000000000e+03	2.000000000000000000e+01
1.502166700000000000e+03	2.100000000000000000e+01
1.512433299999999900e+03	2.200000000000000000e+01
1.522233300000000100e+03	2.300000000000000000e+01
1.534366700000000000e+03	2.400000000000000000e+01
1.546599999999999900e+03	2.500000000000000000e+01
1.560533300000000100e+03	2.600000000000000000e+01
1.574099999999999900e+03	2.700000000000000000e+01
1.588099999999999900e+03	2.800000000000000000e+01
1.602633300000000000e+03	2.900000000000000000e+01
1.621200000000000000e+03	3.000000000000000000e+01
1.635300000000000000e+03	3.100000000000000000e+01
1.652266699999999900e+03	3.200000000000000000e+01
1.671300000000000000e+03	3.300000000000000000e+01
1.690900000000000100e+03	3.400000000000000000e+01
1.710266699999999900e+03	3.500000000000000000e+01
1.732033300000000100e+03	3.600000000000000000e+01
1.753333300000000000e+03	3.700000000000000000e+01
1.776800000000000000e+03	3.800000000000000000e+01
1.799300000000000000e+03	3.900000000000000000e+01
1.825200000000000000e+03	4.000000000000000000e+01
1.849300000000000000e+03	4.100000000000000000e+01
1.877866700000000000e+03	4.200000000000000000e+01
1.903333300000000000e+03	4.300000000000000000e+01
1.933200000000000000e+03	4.400000000000000000e+01
1.962933299999999900e+03	4.500000000000000000e+01
1.993233300000000100e+03	4.600000000000000000e+01
2.024666700000000000e+03	4.700000000000000000e+01
2.057599999999999900e+03	4.800000000000000000e+01
2.092766700000000100e+03	4.900000000000000000e+01
2.128333299999999800e+03	5.000000000000000000e+01
2.165233299999999900e+03	5.100000000000000000e+01
2.205000000000000000e+03	5.200000000000000000e+01
2.245800000000000200e+03	5.300000000000000000e+01
2.285000000000000000e+03	5.400000000000000000e+01
2.328333299999999800e+03	5.500000000000000000e+01
2.373500000000000000e+03	5.600000000000000000e+01
2.419866700000000000e+03	5.700000000000000000e+01
2.468599999999999900e+03	5.800000000000000000e+01
2.468599999999999900e+03	5.800000000000000000e+01
2.520053300000000000e+03	5.900000000000000000e+01
2.574420000000000100e+03	6.000000000000000000e+01
2.631756699999999900e+03	6.100000000000000000e+01
2.689433300000000100e+03	6.200000000000000000e+01
2.759119999999999900e+03	6.300000000000000000e+01
2.832906700000000000e+03	6.400000000000000000e+01
2.915500000000000000e+03	6.500000000000000000e+01
3.012333299999999800e+03	6.600000000000000000e+01
3.121400000000000100e+03	6.700000000000000000e+01
3.251400000000000100e+03	6.800000000000000000e+01
3.403000000000000000e+03	6.900000000000000000e+01
3.590833299999999800e+03	7.000000000000000000e+01
3.843280000000000200e+03	7.100000000000000000e+01
4.143000000000000000e+03	7.200000000000000000e+01
4.453466699999999900e+03	7.300000000000000000e+01
4.760566700000000300e+03	7.400000000000000000e+01
5.058133300000000400e+03	7.500000000000000000e+01
5.353399999999999600e+03	7.600000000000000000e+01
5.689113300000000000e+03	7.700000000000000000e+01
6.233000000000000000e+03	7.800000000000000000e+01
7.248000000000000000e+03	8.000000000000000000e+01
