7.944732299999999400e+02	1.000000000000000000e+00
7.839506199999999600e+02	1.000000000000000000e+00
7.716049400000000600e+02	2.000000000000000000e+00
7.962962999999999700e+02	3.000000000000000000e+00
7.716049400000000600e+02	4.000000000000000000e+00
7.839506199999999600e+02	5.000000000000000000e+00
7.962962999999999700e+02	6.000000000000000000e+00
7.939814800000000300e+02	7.000000000000000000e+00
8.047839500000000000e+02	8.000000000000000000e+00
7.939814800000000300e+02	9.000000000000000000e+00
8.047839500000000000e+02	1.000000000000000000e+01
8.155864199999999800e+02	1.100000000000000000e+01
8.047839500000000000e+02	1.200000000000000000e+01
8.155864199999999800e+02	1.300000000000000000e+01
8.155864199999999800e+02	1.400000000000000000e+01
8.155864199999999800e+02	1.500000000000000000e+01
8.263888899999999500e+02	1.600000000000000000e+01
8.155864199999999800e+02	1.700000000000000000e+01
8.263888899999999500e+02	1.800000000000000000e+01
8.287037000000000300e+02	1.900000000000000000e+01
8.379629599999999500e+02	2.000000000000000000e+01
8.657407399999999600e+02	2.200000000000000000e+01
8.564814800000000300e+02	2.300000000000000000e+01
8.742283999999999700e+02	2.400000000000000000e+01
8.842592600000000400e+02	2.500000000000000000e+01
8.935185199999999700e+02	2.600000000000000000e+01
9.120370400000000500e+02	2.700000000000000000e+01
9.050925899999999700e+02	2.800000000000000000e+01
9.297839500000000000e+02	2.900000000000000000e+01
9.375000000000000000e+02	3.000000000000000000e+01
9.529320999999999900e+02	3.100000000000000000e+01
9.606481499999999900e+02	3.200000000000000000e+01
9.837962999999999700e+02	3.300000000000000000e+01
9.992283999999999700e+02	3.400000000000000000e+01
1.014660500000000000e+03	3.500000000000000000e+01
1.030092599999999900e+03	3.600000000000000000e+01
1.052083300000000000e+03	3.700000000000000000e+01
1.072916700000000000e+03	3.800000000000000000e+01
1.093750000000000000e+03	3.900000000000000000e+01
1.121527800000000100e+03	4.000000000000000000e+01
1.149305599999999900e+03	4.100000000000000000e+01
1.170138899999999900e+03	4.200000000000000000e+01
1.197916700000000000e+03	4.300000000000000000e+01
1.218750000000000000e+03	4.400000000000000000e+01
1.260416700000000000e+03	4.500000000000000000e+01
1.295138899999999900e+03	4.600000000000000000e+01
1.343750000000000000e+03	4.700000000000000000e+01
1.378472199999999900e+03	4.800000000000000000e+01
1.420138899999999900e+03	4.900000000000000000e+01
1.475694400000000100e+03	5.000000000000000000e+01
1.545138899999999900e+03	5.100000000000000000e+01
