2.123764999999999900e+03	1.000000000000000000e+00
2.124139200000000100e+03	2.000000000000000000e+00
2.127133200000000200e+03	3.000000000000000000e+00
2.129753000000000200e+03	4.000000000000000000e+00
2.133121299999999800e+03	5.000000000000000000e+00
2.139109300000000100e+03	6.000000000000000000e+00
2.143443100000000000e+03	7.000000000000000000e+00
2.151085300000000200e+03	8.000000000000000000e+00
2.157035899999999900e+03	9.000000000000000000e+00
2.165239500000000100e+03	1.000000000000000000e+01
2.174221599999999900e+03	1.100000000000000000e+01
2.184341300000000000e+03	1.200000000000000000e+01
2.195419199999999800e+03	1.300000000000000000e+01
2.207410199999999800e+03	1.400000000000000000e+01
2.220943100000000000e+03	1.500000000000000000e+01
2.235224600000000000e+03	1.600000000000000000e+01
2.250104800000000100e+03	1.700000000000000000e+01
2.266107800000000200e+03	1.800000000000000000e+01
2.283473100000000200e+03	1.900000000000000000e+01
2.301781399999999800e+03	2.000000000000000000e+01
2.321781399999999800e+03	2.100000000000000000e+01
2.342065900000000100e+03	2.200000000000000000e+01
2.364940099999999800e+03	2.300000000000000000e+01
2.387994000000000100e+03	2.400000000000000000e+01
2.413166200000000100e+03	2.500000000000000000e+01
2.439498500000000100e+03	2.600000000000000000e+01
2.467245500000000000e+03	2.700000000000000000e+01
2.496332300000000000e+03	2.800000000000000000e+01
2.526987299999999800e+03	2.900000000000000000e+01
2.559112999999999800e+03	3.000000000000000000e+01
2.598143700000000100e+03	3.100000000000000000e+01
2.628543400000000000e+03	3.200000000000000000e+01
2.665755999999999900e+03	3.300000000000000000e+01
2.704550900000000200e+03	3.400000000000000000e+01
2.744925099999999900e+03	3.500000000000000000e+01
2.787425099999999900e+03	3.600000000000000000e+01
2.831541900000000200e+03	3.700000000000000000e+01
2.877215600000000000e+03	3.800000000000000000e+01
2.925434099999999900e+03	3.900000000000000000e+01
2.974865299999999900e+03	4.000000000000000000e+01
3.026392199999999800e+03	4.100000000000000000e+01
3.079326300000000200e+03	4.200000000000000000e+01
3.134461100000000000e+03	4.300000000000000000e+01
3.191953599999999800e+03	4.400000000000000000e+01
3.251272500000000000e+03	4.500000000000000000e+01
3.314296400000000200e+03	4.600000000000000000e+01
3.377320400000000100e+03	4.700000000000000000e+01
3.444947600000000000e+03	4.800000000000000000e+01
3.514296400000000200e+03	4.900000000000000000e+01
3.585404199999999900e+03	5.000000000000000000e+01
3.659356299999999900e+03	5.100000000000000000e+01
3.736302400000000000e+03	5.200000000000000000e+01
3.816541900000000200e+03	5.300000000000000000e+01
3.899438600000000000e+03	5.400000000000000000e+01
3.979041900000000200e+03	5.500000000000000000e+01
4.077357800000000200e+03	5.600000000000000000e+01
4.172065899999999600e+03	5.700000000000000000e+01
4.273413200000000000e+03	5.800000000000000000e+01
4.378652699999999600e+03	5.900000000000000000e+01
4.490359300000000100e+03	6.000000000000000000e+01
4.609520000000000400e+03	6.100000000000000000e+01
4.729544899999999900e+03	6.200000000000000000e+01
4.875685800000000200e+03	6.300000000000000000e+01
5.026458899999999600e+03	6.400000000000000000e+01
5.194588499999999800e+03	6.500000000000000000e+01
5.384713200000000100e+03	6.600000000000000000e+01
5.608304199999999600e+03	6.700000000000000000e+01
5.868179600000000400e+03	6.800000000000000000e+01
6.174825399999999700e+03	6.900000000000000000e+01
