  0.0000000e+000	  1.0674875e+007	
  2.1978022e-002	  1.0668840e+007	
  4.3956044e-002	  1.0662669e+007	
  6.5934066e-002	  1.0663565e+007	
  8.7912088e-002	  1.0671712e+007	
  1.0989011e-001	  1.0695334e+007	
  1.3186813e-001	  1.0724958e+007	
  1.5384615e-001	  1.0748115e+007	
  1.7582418e-001	  1.0768813e+007	
  1.9780220e-001	  1.0787421e+007	
  2.1978022e-001	  1.0801089e+007	
  2.4175824e-001	  1.0817983e+007	
  2.6373626e-001	  1.0840220e+007	
  2.8571429e-001	  1.0866508e+007	
  3.0769231e-001	  1.0892937e+007	
  3.2967033e-001	  1.0910489e+007	
  3.5164835e-001	  1.0922749e+007	
  3.7362637e-001	  1.0935713e+007	
  3.9560440e-001	  1.0954279e+007	
  4.1758242e-001	  1.0973714e+007	
  4.3956044e-001	  1.0985902e+007	
  4.6153846e-001	  1.0998156e+007	
  4.8351648e-001	  1.1006554e+007	
  5.0549451e-001	  1.1008717e+007	
  5.2747253e-001	  1.1006873e+007	
  5.4945055e-001	  1.0998317e+007	
  5.7142857e-001	  1.0986328e+007	
  5.9340659e-001	  1.0973517e+007	
  6.1538462e-001	  1.0953018e+007	
  6.3736264e-001	  1.0935288e+007	
  6.5934066e-001	  1.0922648e+007	
  6.8131868e-001	  1.0909722e+007	
  7.0329670e-001	  1.0893218e+007	
  7.2527473e-001	  1.0868322e+007	
  7.4725275e-001	  1.0841454e+007	
  7.6923077e-001	  1.0817494e+007	
  7.9120879e-001	  1.0800691e+007	
  8.1318681e-001	  1.0787102e+007	
  8.3516484e-001	  1.0768944e+007	
  8.5714286e-001	  1.0747253e+007	
  8.7912088e-001	  1.0722900e+007	
  9.0109890e-001	  1.0693683e+007	
  9.2307692e-001	  1.0671567e+007	
  9.4505495e-001	  1.0664347e+007	
  9.6703297e-001	  1.0663076e+007	
  9.8901099e-001	  1.0668827e+007	
  1.0109890e+000	  1.0675088e+007	
  1.0329670e+000	  1.0669878e+007	
  1.0549451e+000	  1.0663385e+007	
  1.0769231e+000	  1.0663902e+007	
  1.0989011e+000	  1.0671672e+007	
  1.1208791e+000	  1.0694582e+007	
  1.1428571e+000	  1.0724562e+007	
  1.1648352e+000	  1.0748965e+007	
  1.1868132e+000	  1.0769461e+007	
  1.2087912e+000	  1.0786972e+007	
  1.2307692e+000	  1.0800868e+007	
  1.2527473e+000	  1.0817155e+007	
  1.2747253e+000	  1.0839248e+007	
  1.2967033e+000	  1.0866199e+007	
  1.3186813e+000	  1.0892189e+007	
  1.3406593e+000	  1.0909658e+007	
  1.3626374e+000	  1.0922409e+007	
  1.3846154e+000	  1.0935534e+007	
  1.4065934e+000	  1.0954410e+007	
  1.4285714e+000	  1.0974595e+007	
  1.4505495e+000	  1.0986672e+007	
  1.4725275e+000	  1.0998062e+007	
  1.4945055e+000	  1.1006339e+007	
  1.5164835e+000	  1.1008002e+007	
  1.5384615e+000	  1.1005912e+007	
  1.5604396e+000	  1.0997281e+007	
  1.5824176e+000	  1.0985534e+007	
  1.6043956e+000	  1.0973160e+007	
  1.6263736e+000	  1.0954109e+007	
  1.6483516e+000	  1.0936040e+007	
  1.6703297e+000	  1.0922999e+007	
  1.6923077e+000	  1.0910109e+007	
  1.7142857e+000	  1.0893145e+007	
  1.7362637e+000	  1.0868334e+007	
  1.7582418e+000	  1.0841440e+007	
  1.7802198e+000	  1.0818481e+007	
  1.8021978e+000	  1.0800505e+007	
  1.8241758e+000	  1.0786116e+007	
  1.8461538e+000	  1.0767807e+007	
  1.8681319e+000	  1.0747319e+007	
  1.8901099e+000	  1.0723178e+007	
  1.9120879e+000	  1.0694200e+007	
  1.9340659e+000	  1.0671783e+007	
  1.9560440e+000	  1.0663965e+007	
  1.9780220e+000	  1.0662067e+007	
  2.0000000e+000	  1.0668401e+007	
