  0.0000000e+000	  1.8869045e+005	
  2.1978022e-002	  1.8857553e+005	
  4.3956044e-002	  1.8846049e+005	
  6.5934066e-002	  1.8839838e+005	
  8.7912088e-002	  1.8832770e+005	
  1.0989011e-001	  1.8811466e+005	
  1.3186813e-001	  1.8803086e+005	
  1.5384615e-001	  1.8775010e+005	
  1.7582418e-001	  1.8767995e+005	
  1.9780220e-001	  1.8735204e+005	
  2.1978022e-001	  1.8726509e+005	
  2.4175824e-001	  1.8691612e+005	
  2.6373626e-001	  1.8685142e+005	
  2.8571429e-001	  1.8645309e+005	
  3.0769231e-001	  1.8630417e+005	
  3.2967033e-001	  1.8595513e+005	
  3.5164835e-001	  1.8578784e+005	
  3.7362637e-001	  1.8548118e+005	
  3.9560440e-001	  1.8532957e+005	
  4.1758242e-001	  1.8514971e+005	
  4.3956044e-001	  1.8507323e+005	
  4.6153846e-001	  1.8491400e+005	
  4.8351648e-001	  1.8485750e+005	
  5.0549451e-001	  1.8479487e+005	
  5.2747253e-001	  1.8483700e+005	
  5.4945055e-001	  1.8483316e+005	
  5.7142857e-001	  1.8493747e+005	
  5.9340659e-001	  1.8501044e+005	
  6.1538462e-001	  1.8514805e+005	
  6.3736264e-001	  1.8532195e+005	
  6.5934066e-001	  1.8560519e+005	
  6.8131868e-001	  1.8583089e+005	
  7.0329670e-001	  1.8612900e+005	
  7.2527473e-001	  1.8636940e+005	
  7.4725275e-001	  1.8668599e+005	
  7.6923077e-001	  1.8682882e+005	
  7.9120879e-001	  1.8712905e+005	
  8.1318681e-001	  1.8727670e+005	
  8.3516484e-001	  1.8757779e+005	
  8.5714286e-001	  1.8770393e+005	
  8.7912088e-001	  1.8799347e+005	
  9.0109890e-001	  1.8804352e+005	
  9.2307692e-001	  1.8820595e+005	
  9.4505495e-001	  1.8823010e+005	
  9.6703297e-001	  1.8836567e+005	
  9.8901099e-001	  1.8829741e+005	
  1.0109890e+000	  1.8838568e+005	
  1.0329670e+000	  1.8831673e+005	
  1.0549451e+000	  1.8840560e+005	
  1.0769231e+000	  1.8830808e+005	
  1.0989011e+000	  1.8832159e+005	
  1.1208791e+000	  1.8819000e+005	
  1.1428571e+000	  1.8813637e+005	
  1.1648352e+000	  1.8790298e+005	
  1.1868132e+000	  1.8780166e+005	
  1.2087912e+000	  1.8745037e+005	
  1.2307692e+000	  1.8724488e+005	
  1.2527473e+000	  1.8693842e+005	
  1.2747253e+000	  1.8676224e+005	
  1.2967033e+000	  1.8644789e+005	
  1.3186813e+000	  1.8627911e+005	
  1.3406593e+000	  1.8596657e+005	
  1.3626374e+000	  1.8579835e+005	
  1.3846154e+000	  1.8546074e+005	
  1.4065934e+000	  1.8533024e+005	
  1.4285714e+000	  1.8510626e+005	
  1.4505495e+000	  1.8502824e+005	
  1.4725275e+000	  1.8493415e+005	
  1.4945055e+000	  1.8494733e+005	
  1.5164835e+000	  1.8494539e+005	
  1.5384615e+000	  1.8498670e+005	
  1.5604396e+000	  1.8509267e+005	
  1.5824176e+000	  1.8518849e+005	
  1.6043956e+000	  1.8531943e+005	
  1.6263736e+000	  1.8552246e+005	
  1.6483516e+000	  1.8566987e+005	
  1.6703297e+000	  1.8592286e+005	
  1.6923077e+000	  1.8618830e+005	
  1.7142857e+000	  1.8655010e+005	
  1.7362637e+000	  1.8669968e+005	
  1.7582418e+000	  1.8704230e+005	
  1.7802198e+000	  1.8713174e+005	
  1.8021978e+000	  1.8748678e+005	
  1.8241758e+000	  1.8756374e+005	
  1.8461538e+000	  1.8792983e+005	
  1.8681319e+000	  1.8800574e+005	
  1.8901099e+000	  1.8832206e+005	
  1.9120879e+000	  1.8839229e+005	
  1.9340659e+000	  1.8859993e+005	
  1.9560440e+000	  1.8863000e+005	
  1.9780220e+000	  1.8869952e+005	
  2.0000000e+000	  1.8867477e+005	
