Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	2.603840000000000100e+03	7.557300000000000300e-03	3.490570749801976700e-01	2.347839079192191000e-03
2.000000000000000000e+00	2.613329999999999900e+03	7.601199999999999800e-03	3.509652695218146200e-01	1.175125834301940900e-03
3.000000000000000000e+00	2.603770000000000000e+03	7.619500000000000400e-03	3.628398291744403000e-01	1.392298728594358800e-03
4.000000000000000000e+00	2.613929999999999800e+03	7.482800000000000400e-03	3.639729312868331100e-01	1.093709875338751100e-03
5.000000000000000000e+00	2.603900000000000100e+03	7.190000000000000200e-03	5.084294794851954600e-01	2.344135798680459700e-03
6.000000000000000000e+00	2.613630000000000100e+03	7.097700000000000200e-03	5.106387299615979800e-01	1.691895361592936000e-03
7.000000000000000000e+00	2.603710000000000000e+03	6.065300000000000000e-03	7.320346567844898700e-01	9.950883049848343500e-04
8.000000000000000000e+00	2.613530000000000200e+03	6.001900000000000100e-03	7.360525003449489600e-01	2.258290779307839700e-03
9.000000000000000000e+00	2.603820000000000200e+03	4.745799999999999700e-03	9.951806154699751600e-01	1.971496880221117000e-03
1.000000000000000000e+01	2.613480000000000000e+03	4.662600000000000300e-03	1.006920042825401500e+00	6.147757591029547600e-03
1.100000000000000000e+01	2.603520000000000000e+03	3.658700000000000000e-03	1.266036914121047000e+00	2.523128338927393000e-03
1.200000000000000000e+01	2.613170000000000100e+03	3.605000000000000100e-03	1.274510627245381000e+00	3.918683642030038600e-03
1.300000000000000000e+01	2.603690000000000100e+03	3.001600000000000100e-03	1.458789996450986300e+00	8.213871416942153700e-03
1.400000000000000000e+01	2.613020000000000000e+03	2.898000000000000000e-03	1.467548016323659400e+00	4.712439392649948700e-03
1.500000000000000000e+01	2.603230000000000000e+03	2.967399999999999800e-03	1.467629387042273900e+00	9.079944918788515300e-03
1.600000000000000000e+01	2.613369999999999900e+03	2.865100000000000200e-03	1.475010162685629600e+00	6.765423349194854000e-03
1.700000000000000000e+01	2.603510000000000200e+03	3.002100000000000200e-03	1.462496714927370000e+00	7.664870909464005700e-03
1.800000000000000000e+01	2.612880000000000100e+03	2.944599999999999900e-03	1.474038804951531400e+00	4.250204799324988600e-03
1.900000000000000000e+01	2.602420000000000100e+03	2.328199999999999900e-03	1.712000000000000000e+00	2.000000000000000000e-02
2.000000000000000000e+01	2.612199999999999800e+03	2.330599999999999900e-03	1.597000000000000000e+00	1.400000000000000000e-02
2.100000000000000000e+01	2.602960000000000000e+03	2.400100000000000100e-03	1.622000000000000100e+00	8.000000000000000200e-03
2.200000000000000000e+01	2.612409999999999900e+03	2.383199999999999800e-03	1.570000000000000100e+00	2.000000000000000000e-03
2.300000000000000000e+01	2.602159999999999900e+03	1.931599999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	2.612000000000000000e+03	1.877200000000000100e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000000e+01	2.602829999999999900e+03	1.556200000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.600000000000000000e+01	2.612139999999999900e+03	1.824499999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.700000000000000000e+01	2.608000000000000000e+03	8.866100000000000200e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.800000000000000000e+01	2.613750000000000000e+03	9.401799999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.900000000000000000e+01	2.607739999999999800e+03	9.283100000000000100e-04	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+01	2.604179999999999800e+03	8.056199999999999500e-04	0.000000000000000000e+00	0.000000000000000000e+00
3.100000000000000000e+01	2.580719999999999800e+03	6.772500000000000100e-04	0.000000000000000000e+00	0.000000000000000000e+00
3.200000000000000000e+01	2.606260000000000200e+03	8.612399999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
3.300000000000000000e+01	2.594070000000000200e+03	8.190199999999999500e-04	0.000000000000000000e+00	0.000000000000000000e+00
3.400000000000000000e+01	2.557900000000000100e+03	9.806999999999999300e-04	0.000000000000000000e+00	0.000000000000000000e+00
