Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.631380000000000100e+03	1.704100000000000100e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.637940000000000100e+03	1.686100000000000100e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.631829999999999900e+03	1.653500000000000000e-03	3.601712218853606000e-01	9.309980431430348700e-04
4.000000000000000000e+00	1.638800000000000000e+03	1.675600000000000000e-03	3.602212830056473200e-01	8.986304497990204900e-04
5.000000000000000000e+00	1.632859999999999900e+03	1.664399999999999900e-03	3.399561937304510500e-01	7.401946617105803300e-04
6.000000000000000000e+00	1.638780000000000000e+03	1.847600000000000000e-03	3.302210907437908000e-01	6.105603984393033500e-03
7.000000000000000000e+00	1.631700000000000000e+03	1.574300000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.641089999999999900e+03	8.131399999999999600e-04	1.086563457249125200e+00	1.657714713534516300e-02
9.000000000000000000e+00	1.636589999999999900e+03	5.855500000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	1.640660000000000100e+03	5.318000000000000200e-04	1.348992209996341600e+00	3.470509194511540200e-03
1.100000000000000000e+01	1.637050000000000000e+03	5.319800000000000400e-04	1.354759439897309100e+00	2.491990430430880500e-03
1.200000000000000000e+01	1.639520000000000000e+03	5.466800000000000200e-04	1.354858088449972100e+00	2.223125769937168500e-03
1.300000000000000000e+01	1.638950000000000000e+03	3.580600000000000000e-04	1.588000000000000100e+00	1.000000000000000000e-03
1.400000000000000000e+01	1.646599999999999900e+03	3.559799999999999900e-04	1.587000000000000000e+00	4.000000000000000100e-03
1.500000000000000000e+01	1.645690000000000100e+03	2.199900000000000100e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	1.650309999999999900e+03	1.597799999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.700000000000000000e+01	1.648369999999999900e+03	8.967900000000000700e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	1.642230000000000000e+03	9.606999999999999300e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	1.635260000000000000e+03	1.648299999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	1.639920000000000100e+03	1.671299999999999900e-03	4.430560579347373500e-01	2.468592066058375700e-03
2.100000000000000000e+01	1.635589999999999900e+03	1.388399999999999900e-03	6.479378599028348100e-01	8.359255885819992800e-04
2.200000000000000000e+01	1.642220000000000000e+03	1.373899999999999900e-03	6.534261628124851100e-01	2.402811279307896200e-03
2.300000000000000000e+01	1.636440000000000100e+03	1.376300000000000000e-03	6.667835059603078900e-01	7.608055890428526100e-04
2.400000000000000000e+01	1.641329999999999900e+03	1.401700000000000100e-03	6.704744266705874300e-01	2.057866119610844900e-03
2.500000000000000000e+01	1.637839999999999900e+03	1.052699999999999900e-03	9.112415440646504100e-01	7.720374895454666000e-04
2.600000000000000000e+01	1.641980000000000000e+03	1.035200000000000000e-03	9.161271855280949100e-01	2.888425834665858200e-03
2.700000000000000000e+01	1.637930000000000100e+03	7.070800000000000100e-04	1.150465404116826700e+00	3.952637068295875200e-03
2.800000000000000000e+01	1.645280000000000000e+03	7.879500000000000400e-04	1.158600000503960100e+00	6.522906206909488000e-03
2.900000000000000000e+01	1.636760000000000000e+03	1.429900000000000000e-03	6.535795410546785300e-01	1.895826365273231800e-03
3.000000000000000000e+01	1.641470000000000000e+03	1.485200000000000100e-03	5.908360943667604300e-01	1.161601351813803400e-02
3.100000000000000000e+01	1.635280000000000000e+03	5.538900000000000200e-04	7.939977842866288200e-01	2.763752898948585200e-03
3.200000000000000000e+01	1.641550000000000000e+03	5.863799999999999500e-04	7.992382581951549300e-01	3.338840729685435800e-03
3.300000000000000000e+01	1.633140000000000100e+03	6.194899999999999900e-04	8.134000474966846000e-01	1.649463920672468500e-03
3.400000000000000000e+01	1.641619999999999900e+03	2.716000000000000100e-03	6.678921366200864000e-01	5.717469323742494800e-03
3.500000000000000000e+01	1.636809999999999900e+03	3.651199999999999800e-03	6.866794808667021600e-01	9.910669693282822200e-04
3.600000000000000000e+01	1.642200000000000000e+03	1.303399999999999900e-03	6.904897887051250100e-01	1.988582787966902700e-03
3.700000000000000000e+01	1.635930000000000100e+03	1.584600000000000000e-03	5.065215678302788000e-01	1.020518139336830900e-03
3.800000000000000000e+01	1.641000000000000000e+03	1.611100000000000100e-03	5.083286236761263000e-01	7.583556756002456100e-04
3.900000000000000000e+01	1.635960000000000000e+03	1.531700000000000000e-03	5.359614016985421200e-01	1.116988569907252600e-03
4.000000000000000000e+01	1.640349999999999900e+03	1.547999999999999900e-03	5.379662271858989300e-01	1.117108354677940100e-03
4.100000000000000000e+01	1.635710000000000000e+03	1.513400000000000000e-03	5.706672313973771800e-01	2.580201797028744100e-03
4.200000000000000000e+01	1.642680000000000100e+03	1.410500000000000100e-03	5.837428339437585900e-01	8.055574758386255900e-03
4.300000000000000000e+01	1.635970000000000000e+03	1.365300000000000100e-03	6.628017642022319100e-01	3.643933714059253800e-03
4.400000000000000000e+01	1.641490000000000000e+03	1.349900000000000000e-03	6.662421788864698600e-01	1.138412815060495500e-03
