Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.921000000000000000e+03	4.415000000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.928680000000000100e+03	4.840000000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.920309999999999900e+03	4.372399999999999800e-04	3.601712218853606000e-01	9.309980431430348700e-04
4.000000000000000000e+00	1.926970000000000000e+03	4.633199999999999800e-04	3.602212830056473200e-01	8.986304497990204900e-04
5.000000000000000000e+00	1.923450000000000000e+03	4.493699999999999900e-04	3.399561937304510500e-01	7.401946617105803300e-04
6.000000000000000000e+00	1.928559999999999900e+03	4.953699999999999700e-04	3.302210907437908000e-01	6.105603984393033500e-03
7.000000000000000000e+00	1.923890000000000100e+03	5.395000000000000500e-04	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.927930000000000100e+03	1.319299999999999900e-04	1.086563457249125200e+00	1.657714713534516300e-02
9.000000000000000000e+00	1.933710000000000000e+03	7.378499999999999900e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	1.934410000000000100e+03	9.236999999999999800e-05	1.348992209996341600e+00	3.470509194511540200e-03
1.100000000000000000e+01	1.937040000000000000e+03	5.291499999999999700e-05	1.354759439897309100e+00	2.491990430430880500e-03
1.200000000000000000e+01	1.950250000000000000e+03	6.748300000000000400e-05	1.354858088449972100e+00	2.223125769937168500e-03
1.300000000000000000e+01	1.916910000000000100e+03	5.319399999999999900e-05	1.588000000000000100e+00	1.000000000000000000e-03
1.400000000000000000e+01	1.925220000000000000e+03	6.266800000000000400e-05	1.587000000000000000e+00	4.000000000000000100e-03
1.500000000000000000e+01	1.948900000000000100e+03	5.219199999999999800e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	1.924630000000000100e+03	4.291400000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	1.930880000000000100e+03	4.437399999999999800e-04	4.430560579347373500e-01	2.468592066058375700e-03
2.100000000000000000e+01	1.928000000000000000e+03	2.963199999999999800e-04	6.479378599028348100e-01	8.359255885819992800e-04
2.200000000000000000e+01	1.925630000000000100e+03	2.990800000000000200e-04	6.534261628124851100e-01	2.402811279307896200e-03
2.300000000000000000e+01	1.928050000000000000e+03	3.224200000000000200e-04	6.667835059603078900e-01	7.608055890428526100e-04
2.400000000000000000e+01	1.935450000000000000e+03	2.915099999999999800e-04	6.704744266705874300e-01	2.057866119610844900e-03
2.500000000000000000e+01	1.921829999999999900e+03	1.925200000000000100e-04	9.112415440646504100e-01	7.720374895454666000e-04
2.600000000000000000e+01	1.932470000000000000e+03	2.140000000000000000e-04	9.161271855280949100e-01	2.888425834665858200e-03
2.700000000000000000e+01	1.924829999999999900e+03	1.259199999999999900e-04	1.150465404116826700e+00	3.952637068295875200e-03
2.800000000000000000e+01	1.936400000000000100e+03	1.140000000000000100e-04	1.158600000503960100e+00	6.522906206909488000e-03
2.900000000000000000e+01	1.925020000000000000e+03	3.025400000000000100e-04	6.535795410546785300e-01	1.895826365273231800e-03
3.100000000000000000e+01	1.926089999999999900e+03	1.458400000000000000e-04	7.939977842866288200e-01	2.763752898948585200e-03
3.200000000000000000e+01	1.931220000000000000e+03	1.085100000000000000e-04	7.992382581951549300e-01	3.338840729685435800e-03
3.300000000000000000e+01	1.930640000000000100e+03	9.149000000000000700e-05	8.134000474966846000e-01	1.649463920672468500e-03
3.400000000000000000e+01	1.932180000000000100e+03	5.629600000000000400e-04	6.678921366200864000e-01	5.717469323742494800e-03
3.500000000000000000e+01	1.926839999999999900e+03	7.060600000000000000e-04	6.866794808667021600e-01	9.910669693282822200e-04
3.600000000000000000e+01	1.934140000000000100e+03	2.903299999999999900e-04	6.904897887051250100e-01	1.988582787966902700e-03
3.800000000000000000e+01	1.934579999999999900e+03	3.989299999999999800e-04	5.083286236761263000e-01	7.583556756002456100e-04
3.900000000000000000e+01	1.923030000000000000e+03	3.541900000000000000e-04	5.359614016985421200e-01	1.116988569907252600e-03
4.000000000000000000e+01	1.933849999999999900e+03	3.436499999999999800e-04	5.379662271858989300e-01	1.117108354677940100e-03
4.100000000000000000e+01	1.925510000000000000e+03	3.572399999999999900e-04	5.706672313973771800e-01	2.580201797028744100e-03
4.200000000000000000e+01	1.933140000000000100e+03	3.498400000000000300e-04	5.837428339437585900e-01	8.055574758386255900e-03
4.300000000000000000e+01	1.932490000000000000e+03	2.944000000000000000e-04	6.628017642022319100e-01	3.643933714059253800e-03
4.400000000000000000e+01	1.934530000000000000e+03	2.715600000000000100e-04	6.662421788864698600e-01	1.138412815060495500e-03
