Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.624609999999999900e+03	1.156200000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.629420000000000100e+03	1.097600000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.622819999999999900e+03	1.093199999999999900e-03	3.601712218853606000e-01	9.309980431430348700e-04
4.000000000000000000e+00	1.630680000000000100e+03	1.075999999999999900e-03	3.602212830056473200e-01	8.986304497990204900e-04
5.000000000000000000e+00	1.623160000000000100e+03	1.043899999999999900e-03	3.399561937304510500e-01	7.401946617105803300e-04
6.000000000000000000e+00	1.630430000000000100e+03	1.153299999999999900e-03	3.302210907437908000e-01	6.105603984393033500e-03
7.000000000000000000e+00	1.623530000000000000e+03	1.056700000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.630109999999999900e+03	4.733399999999999900e-04	1.086563457249125200e+00	1.657714713534516300e-02
9.000000000000000000e+00	1.622220000000000000e+03	3.270200000000000200e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	1.630280000000000000e+03	3.028099999999999800e-04	1.348992209996341600e+00	3.470509194511540200e-03
1.100000000000000000e+01	1.620800000000000000e+03	3.448899999999999900e-04	1.354759439897309100e+00	2.491990430430880500e-03
1.200000000000000000e+01	1.626800000000000000e+03	3.338300000000000200e-04	1.354858088449972100e+00	2.223125769937168500e-03
1.300000000000000000e+01	1.626869999999999900e+03	1.904300000000000000e-04	1.588000000000000100e+00	1.000000000000000000e-03
1.400000000000000000e+01	1.632839999999999900e+03	1.899700000000000000e-04	1.587000000000000000e+00	4.000000000000000100e-03
1.500000000000000000e+01	1.629579999999999900e+03	1.102700000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	1.626680000000000100e+03	7.475999999999999600e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.700000000000000000e+01	1.601859999999999900e+03	5.409100000000000100e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	1.630880000000000100e+03	6.280599999999999500e-05	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	1.623579999999999900e+03	1.079900000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	1.631480000000000000e+03	1.105099999999999900e-03	4.430560579347373500e-01	2.468592066058375700e-03
2.100000000000000000e+01	1.625450000000000000e+03	8.973199999999999500e-04	6.479378599028348100e-01	8.359255885819992800e-04
2.200000000000000000e+01	1.635250000000000000e+03	8.733700000000000500e-04	6.534261628124851100e-01	2.402811279307896200e-03
2.300000000000000000e+01	1.624920000000000100e+03	8.653299999999999800e-04	6.667835059603078900e-01	7.608055890428526100e-04
2.400000000000000000e+01	1.632440000000000100e+03	8.907099999999999600e-04	6.704744266705874300e-01	2.057866119610844900e-03
2.500000000000000000e+01	1.626050000000000000e+03	6.305800000000000500e-04	9.112415440646504100e-01	7.720374895454666000e-04
2.600000000000000000e+01	1.633280000000000000e+03	6.307799999999999500e-04	9.161271855280949100e-01	2.888425834665858200e-03
2.700000000000000000e+01	1.626790000000000000e+03	4.370299999999999800e-04	1.150465404116826700e+00	3.952637068295875200e-03
2.800000000000000000e+01	1.631609999999999900e+03	4.645900000000000200e-04	1.158600000503960100e+00	6.522906206909488000e-03
2.900000000000000000e+01	1.625920000000000100e+03	9.123799999999999600e-04	6.535795410546785300e-01	1.895826365273231800e-03
3.000000000000000000e+01	1.632230000000000000e+03	9.324700000000000200e-04	5.908360943667604300e-01	1.161601351813803400e-02
3.100000000000000000e+01	1.626599999999999900e+03	3.544299999999999800e-04	7.939977842866288200e-01	2.763752898948585200e-03
3.200000000000000000e+01	1.633599999999999900e+03	3.816299999999999900e-04	7.992382581951549300e-01	3.338840729685435800e-03
3.300000000000000000e+01	1.624520000000000000e+03	4.052899999999999900e-04	8.134000474966846000e-01	1.649463920672468500e-03
3.400000000000000000e+01	1.632220000000000000e+03	1.713900000000000000e-03	6.678921366200864000e-01	5.717469323742494800e-03
3.500000000000000000e+01	1.625010000000000000e+03	2.248599999999999900e-03	6.866794808667021600e-01	9.910669693282822200e-04
3.600000000000000000e+01	1.631690000000000100e+03	8.273700000000000200e-04	6.904897887051250100e-01	1.988582787966902700e-03
3.700000000000000000e+01	1.624920000000000100e+03	1.019900000000000000e-03	5.065215678302788000e-01	1.020518139336830900e-03
3.800000000000000000e+01	1.631740000000000000e+03	1.050200000000000000e-03	5.083286236761263000e-01	7.583556756002456100e-04
3.900000000000000000e+01	1.624800000000000000e+03	9.558299999999999600e-04	5.359614016985421200e-01	1.116988569907252600e-03
4.000000000000000000e+01	1.631650000000000100e+03	1.011100000000000000e-03	5.379662271858989300e-01	1.117108354677940100e-03
4.100000000000000000e+01	1.625540000000000000e+03	9.864900000000000200e-04	5.706672313973771800e-01	2.580201797028744100e-03
4.200000000000000000e+01	1.632440000000000100e+03	8.787600000000000200e-04	5.837428339437585900e-01	8.055574758386255900e-03
4.300000000000000000e+01	1.625920000000000100e+03	9.088500000000000000e-04	6.628017642022319100e-01	3.643933714059253800e-03
4.400000000000000000e+01	1.631829999999999900e+03	8.612099999999999500e-04	6.662421788864698600e-01	1.138412815060495500e-03
