Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	3.381270000000000000e+03	2.509500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	3.396559999999999900e+03	2.503399999999999800e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	3.382980000000000000e+03	2.532899999999999800e-03	3.601712218853606000e-01	9.309980431430348700e-04
4.000000000000000000e+00	3.396349999999999900e+03	2.551100000000000200e-03	3.602212830056473200e-01	8.986304497990204900e-04
5.000000000000000000e+00	3.382210000000000000e+03	2.540000000000000200e-03	3.399561937304510500e-01	7.401946617105803300e-04
6.000000000000000000e+00	3.397130000000000100e+03	2.521199999999999900e-03	3.302210907437908000e-01	6.105603984393033500e-03
7.000000000000000000e+00	3.384040000000000000e+03	2.577700000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	3.397000000000000000e+03	8.381699999999999500e-04	1.086563457249125200e+00	1.657714713534516300e-02
9.000000000000000000e+00	3.381889999999999900e+03	5.634499999999999500e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	3.396079999999999900e+03	5.420400000000000300e-04	1.348992209996341600e+00	3.470509194511540200e-03
1.100000000000000000e+01	3.383880000000000100e+03	5.076100000000000300e-04	1.354759439897309100e+00	2.491990430430880500e-03
1.200000000000000000e+01	3.397869999999999900e+03	5.147799999999999500e-04	1.354858088449972100e+00	2.223125769937168500e-03
1.300000000000000000e+01	3.383610000000000100e+03	2.928000000000000200e-04	1.588000000000000100e+00	1.000000000000000000e-03
1.400000000000000000e+01	3.390530000000000200e+03	3.208700000000000100e-04	1.587000000000000000e+00	4.000000000000000100e-03
1.500000000000000000e+01	3.386000000000000000e+03	1.489999999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	3.386820000000000200e+03	1.700200000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	3.388969999999999800e+03	2.290100000000000200e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	3.403030000000000200e+03	2.258700000000000200e-03	4.430560579347373500e-01	2.468592066058375700e-03
2.100000000000000000e+01	3.389250000000000000e+03	1.697500000000000000e-03	6.479378599028348100e-01	8.359255885819992800e-04
2.200000000000000000e+01	3.402860000000000100e+03	1.693800000000000100e-03	6.534261628124851100e-01	2.402811279307896200e-03
2.300000000000000000e+01	3.389260000000000200e+03	1.669500000000000000e-03	6.667835059603078900e-01	7.608055890428526100e-04
2.400000000000000000e+01	3.402909999999999900e+03	1.642100000000000100e-03	6.704744266705874300e-01	2.057866119610844900e-03
2.500000000000000000e+01	3.389420000000000100e+03	1.084799999999999900e-03	9.112415440646504100e-01	7.720374895454666000e-04
2.600000000000000000e+01	3.401820000000000200e+03	1.069300000000000000e-03	9.161271855280949100e-01	2.888425834665858200e-03
2.700000000000000000e+01	3.388639999999999900e+03	7.062600000000000000e-04	1.150465404116826700e+00	3.952637068295875200e-03
2.800000000000000000e+01	3.403290000000000000e+03	6.583799999999999700e-04	1.158600000503960100e+00	6.522906206909488000e-03
2.900000000000000000e+01	3.388980000000000000e+03	1.719300000000000000e-03	6.535795410546785300e-01	1.895826365273231800e-03
3.000000000000000000e+01	3.403110000000000100e+03	1.811300000000000100e-03	5.908360943667604300e-01	1.161601351813803400e-02
3.100000000000000000e+01	3.389760000000000200e+03	6.999400000000000200e-04	7.939977842866288200e-01	2.763752898948585200e-03
3.200000000000000000e+01	3.403409999999999900e+03	6.624600000000000200e-04	7.992382581951549300e-01	3.338840729685435800e-03
3.300000000000000000e+01	3.389099999999999900e+03	6.336500000000000300e-04	8.134000474966846000e-01	1.649463920672468500e-03
3.400000000000000000e+01	3.402920000000000100e+03	3.081700000000000200e-03	6.678921366200864000e-01	5.717469323742494800e-03
3.500000000000000000e+01	3.389239999999999800e+03	4.108699999999999900e-03	6.866794808667021600e-01	9.910669693282822200e-04
3.600000000000000000e+01	3.402849999999999900e+03	1.621000000000000000e-03	6.904897887051250100e-01	1.988582787966902700e-03
3.700000000000000000e+01	3.389409999999999900e+03	2.106400000000000000e-03	5.065215678302788000e-01	1.020518139336830900e-03
3.800000000000000000e+01	3.403070000000000200e+03	2.080799999999999800e-03	5.083286236761263000e-01	7.583556756002456100e-04
3.900000000000000000e+01	3.389150000000000100e+03	2.014300000000000100e-03	5.359614016985421200e-01	1.116988569907252600e-03
4.000000000000000000e+01	3.403059999999999900e+03	2.017500000000000200e-03	5.379662271858989300e-01	1.117108354677940100e-03
4.100000000000000000e+01	3.389239999999999800e+03	1.917600000000000000e-03	5.706672313973771800e-01	2.580201797028744100e-03
4.200000000000000000e+01	3.403270000000000000e+03	1.840000000000000100e-03	5.837428339437585900e-01	8.055574758386255900e-03
4.300000000000000000e+01	3.389670000000000100e+03	1.554499999999999900e-03	6.628017642022319100e-01	3.643933714059253800e-03
4.400000000000000000e+01	3.402690000000000100e+03	1.670199999999999900e-03	6.662421788864698600e-01	1.138412815060495500e-03
