Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.275210000000000000e+03	7.042100000000000400e-04	3.439699354065919900e-01	3.211109834396877700e-03
2.000000000000000000e+00	1.282030000000000000e+03	7.479599999999999900e-04	3.449772291336719600e-01	5.385564928240615500e-04
3.000000000000000000e+00	1.275760000000000000e+03	7.013800000000000400e-04	4.779295160324361100e-01	6.583115012897816800e-04
4.000000000000000000e+00	1.282859999999999900e+03	7.180199999999999900e-04	4.800545505944922000e-01	1.017857668212000500e-03
5.000000000000000000e+00	1.275630000000000100e+03	5.984200000000000100e-04	6.894715767280728000e-01	8.720327903771562100e-04
6.000000000000000000e+00	1.281760000000000000e+03	5.672799999999999800e-04	6.935897577761449600e-01	1.987502394496004800e-03
7.000000000000000000e+00	1.276390000000000100e+03	4.642700000000000300e-04	9.432264127229389400e-01	8.137775880004944400e-04
8.000000000000000000e+00	1.281300000000000000e+03	4.975199999999999900e-04	9.480461486556998100e-01	2.763218962518856700e-03
9.000000000000000000e+00	1.275460000000000000e+03	3.686200000000000000e-04	1.188224227340133100e+00	2.227871619268383700e-03
1.000000000000000000e+01	1.280839999999999900e+03	3.790500000000000200e-04	1.197626566915941800e+00	6.505971415150287600e-03
1.100000000000000000e+01	1.276010000000000000e+03	3.160999999999999900e-04	1.402738047871700900e+00	4.381524019376569300e-03
1.200000000000000000e+01	1.281450000000000000e+03	3.514200000000000200e-04	1.397933009213798300e+00	2.150582910040865000e-03
1.300000000000000000e+01	1.276690000000000100e+03	3.167700000000000200e-04	1.395422492871444300e+00	5.137007786336614600e-03
1.400000000000000000e+01	1.279930000000000100e+03	3.341299999999999700e-04	1.395947161987378700e+00	2.315514271131365500e-03
1.500000000000000000e+01	1.277450000000000000e+03	2.932300000000000100e-04	1.396588291827966000e+00	3.077979862582960600e-03
1.600000000000000000e+01	1.280470000000000000e+03	3.248799999999999900e-04	1.399250383602080000e+00	2.521943896780558700e-03
1.700000000000000000e+01	1.273579999999999900e+03	2.284700000000000100e-04	1.560000000000000100e+00	6.000000000000000100e-03
1.800000000000000000e+01	1.281670000000000100e+03	2.157700000000000000e-04	1.598000000000000100e+00	1.400000000000000000e-02
1.900000000000000000e+01	1.273960000000000000e+03	2.255799999999999900e-04	1.607000000000000000e+00	7.000000000000000100e-03
2.000000000000000000e+01	1.282089999999999900e+03	2.627800000000000000e-04	1.556999999999999900e+00	7.000000000000000100e-03
2.100000000000000000e+01	1.285630000000000100e+03	1.711899999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	1.280030000000000000e+03	2.054400000000000100e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	1.278339999999999900e+03	9.670500000000000300e-05	0.000000000000000000e+00	0.000000000000000000e+00
