Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.197059999999999900e+03	2.387600000000000100e-03	3.439699354065919900e-01	3.211109834396877700e-03
2.000000000000000000e+00	1.203290000000000000e+03	2.326899999999999800e-03	3.449772291336719600e-01	5.385564928240615500e-04
3.000000000000000000e+00	1.197130000000000100e+03	2.286799999999999900e-03	4.779295160324361100e-01	6.583115012897816800e-04
4.000000000000000000e+00	1.202910000000000100e+03	2.215000000000000000e-03	4.800545505944922000e-01	1.017857668212000500e-03
5.000000000000000000e+00	1.197230000000000000e+03	1.918800000000000000e-03	6.894715767280728000e-01	8.720327903771562100e-04
6.000000000000000000e+00	1.203160000000000100e+03	1.899000000000000100e-03	6.935897577761449600e-01	1.987502394496004800e-03
7.000000000000000000e+00	1.196609999999999900e+03	1.503999999999999900e-03	9.432264127229389400e-01	8.137775880004944400e-04
8.000000000000000000e+00	1.202059999999999900e+03	1.474400000000000100e-03	9.480461486556998100e-01	2.763218962518856700e-03
9.000000000000000000e+00	1.196520000000000000e+03	1.150000000000000000e-03	1.188224227340133100e+00	2.227871619268383700e-03
1.000000000000000000e+01	1.202099999999999900e+03	1.133500000000000000e-03	1.197626566915941800e+00	6.505971415150287600e-03
1.100000000000000000e+01	1.196099999999999900e+03	9.555600000000000500e-04	1.402738047871700900e+00	4.381524019376569300e-03
1.200000000000000000e+01	1.202200000000000000e+03	9.518200000000000300e-04	1.397933009213798300e+00	2.150582910040865000e-03
1.300000000000000000e+01	1.196750000000000000e+03	9.597499999999999900e-04	1.395422492871444300e+00	5.137007786336614600e-03
1.400000000000000000e+01	1.201099999999999900e+03	9.453499999999999700e-04	1.395947161987378700e+00	2.315514271131365500e-03
1.500000000000000000e+01	1.196670000000000100e+03	9.194900000000000200e-04	1.396588291827966000e+00	3.077979862582960600e-03
1.600000000000000000e+01	1.200880000000000100e+03	9.375300000000000000e-04	1.399250383602080000e+00	2.521943896780558700e-03
1.700000000000000000e+01	1.196369999999999900e+03	6.764699999999999800e-04	1.560000000000000100e+00	6.000000000000000100e-03
1.800000000000000000e+01	1.200599999999999900e+03	6.398099999999999900e-04	1.598000000000000100e+00	1.400000000000000000e-02
1.900000000000000000e+01	1.196980000000000000e+03	6.600500000000000200e-04	1.607000000000000000e+00	7.000000000000000100e-03
2.000000000000000000e+01	1.201790000000000000e+03	6.496699999999999800e-04	1.556999999999999900e+00	7.000000000000000100e-03
2.100000000000000000e+01	1.196790000000000000e+03	5.270400000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	1.203160000000000100e+03	5.253099999999999700e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	1.195710000000000000e+03	2.889100000000000200e-04	0.000000000000000000e+00	0.000000000000000000e+00
