Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	2.343849999999999900e+03	3.508299999999999800e-03	3.439699354065919900e-01	3.211109834396877700e-03
2.000000000000000000e+00	2.361119999999999900e+03	3.357100000000000000e-03	3.449772291336719600e-01	5.385564928240615500e-04
3.000000000000000000e+00	2.344409999999999900e+03	3.297800000000000000e-03	4.779295160324361100e-01	6.583115012897816800e-04
4.000000000000000000e+00	2.360790000000000000e+03	3.186500000000000100e-03	4.800545505944922000e-01	1.017857668212000500e-03
5.000000000000000000e+00	2.344230000000000000e+03	2.723300000000000100e-03	6.894715767280728000e-01	8.720327903771562100e-04
6.000000000000000000e+00	2.360670000000000100e+03	2.595699999999999800e-03	6.935897577761449600e-01	1.987502394496004800e-03
7.000000000000000000e+00	2.344349999999999900e+03	2.061799999999999900e-03	9.432264127229389400e-01	8.137775880004944400e-04
8.000000000000000000e+00	2.360199999999999800e+03	1.947299999999999900e-03	9.480461486556998100e-01	2.763218962518856700e-03
9.000000000000000000e+00	2.344230000000000000e+03	1.540200000000000000e-03	1.188224227340133100e+00	2.227871619268383700e-03
1.000000000000000000e+01	2.360150000000000100e+03	1.477700000000000000e-03	1.197626566915941800e+00	6.505971415150287600e-03
1.100000000000000000e+01	2.344530000000000200e+03	1.243100000000000000e-03	1.402738047871700900e+00	4.381524019376569300e-03
1.200000000000000000e+01	2.360170000000000100e+03	1.190099999999999900e-03	1.397933009213798300e+00	2.150582910040865000e-03
1.300000000000000000e+01	2.344179999999999800e+03	1.232000000000000000e-03	1.395422492871444300e+00	5.137007786336614600e-03
1.400000000000000000e+01	2.359210000000000000e+03	1.195400000000000100e-03	1.395947161987378700e+00	2.315514271131365500e-03
1.500000000000000000e+01	2.343809999999999900e+03	1.172800000000000100e-03	1.396588291827966000e+00	3.077979862582960600e-03
1.600000000000000000e+01	2.359650000000000100e+03	1.195900000000000000e-03	1.399250383602080000e+00	2.521943896780558700e-03
1.700000000000000000e+01	2.345159999999999900e+03	9.452500000000000200e-04	1.560000000000000100e+00	6.000000000000000100e-03
1.800000000000000000e+01	2.358780000000000200e+03	8.351600000000000500e-04	1.598000000000000100e+00	1.400000000000000000e-02
1.900000000000000000e+01	2.345639999999999900e+03	8.270699999999999500e-04	1.607000000000000000e+00	7.000000000000000100e-03
2.000000000000000000e+01	2.359849999999999900e+03	7.798500000000000100e-04	1.556999999999999900e+00	7.000000000000000100e-03
2.100000000000000000e+01	2.344880000000000100e+03	6.350999999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	2.359639999999999900e+03	6.482200000000000200e-04	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	2.344340000000000100e+03	3.475999999999999900e-04	0.000000000000000000e+00	0.000000000000000000e+00
