Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.195420000000000100e+03	7.752499999999999800e-03	3.439699354065919900e-01	3.211109834396877700e-03
2.000000000000000000e+00	1.199780000000000000e+03	7.677400000000000000e-03	3.449772291336719600e-01	5.385564928240615500e-04
3.000000000000000000e+00	1.195369999999999900e+03	7.405000000000000100e-03	4.779295160324361100e-01	6.583115012897816800e-04
4.000000000000000000e+00	1.199569999999999900e+03	7.407099999999999800e-03	4.800545505944922000e-01	1.017857668212000500e-03
5.000000000000000000e+00	1.195410000000000100e+03	6.537499999999999900e-03	6.894715767280728000e-01	8.720327903771562100e-04
6.000000000000000000e+00	1.199609999999999900e+03	6.561000000000000000e-03	6.935897577761449600e-01	1.987502394496004800e-03
7.000000000000000000e+00	1.195119999999999900e+03	5.380300000000000200e-03	9.432264127229389400e-01	8.137775880004944400e-04
8.000000000000000000e+00	1.199579999999999900e+03	5.342699999999999700e-03	9.480461486556998100e-01	2.763218962518856700e-03
9.000000000000000000e+00	1.195210000000000000e+03	4.365499999999999600e-03	1.188224227340133100e+00	2.227871619268383700e-03
1.000000000000000000e+01	1.199390000000000100e+03	4.305100000000000100e-03	1.197626566915941800e+00	6.505971415150287600e-03
1.100000000000000000e+01	1.195230000000000000e+03	3.660500000000000100e-03	1.402738047871700900e+00	4.381524019376569300e-03
1.200000000000000000e+01	1.198800000000000000e+03	3.665900000000000100e-03	1.397933009213798300e+00	2.150582910040865000e-03
1.300000000000000000e+01	1.195410000000000100e+03	3.729099999999999900e-03	1.395422492871444300e+00	5.137007786336614600e-03
1.400000000000000000e+01	1.199280000000000000e+03	3.747799999999999900e-03	1.395947161987378700e+00	2.315514271131365500e-03
1.500000000000000000e+01	1.195150000000000100e+03	3.787599999999999900e-03	1.396588291827966000e+00	3.077979862582960600e-03
1.600000000000000000e+01	1.199420000000000100e+03	3.584800000000000000e-03	1.399250383602080000e+00	2.521943896780558700e-03
1.700000000000000000e+01	1.194800000000000000e+03	2.717100000000000100e-03	1.560000000000000100e+00	6.000000000000000100e-03
1.800000000000000000e+01	1.198750000000000000e+03	2.726500000000000200e-03	1.598000000000000100e+00	1.400000000000000000e-02
1.900000000000000000e+01	1.194410000000000100e+03	2.741400000000000200e-03	1.607000000000000000e+00	7.000000000000000100e-03
2.000000000000000000e+01	1.198790000000000000e+03	2.694999999999999900e-03	1.556999999999999900e+00	7.000000000000000100e-03
2.100000000000000000e+01	1.195079999999999900e+03	2.331499999999999800e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	1.198960000000000000e+03	2.310700000000000200e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	1.195790000000000000e+03	1.400100000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
