Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	1.526420000000000100e+03	2.983500000000000000e-02	3.490570749801976700e-01	2.347839079192191000e-03
2.000000000000000000e+00	1.531630000000000100e+03	2.966699999999999900e-02	3.509652695218146200e-01	1.175125834301940900e-03
3.000000000000000000e+00	1.526470000000000000e+03	2.982299999999999900e-02	3.628398291744403000e-01	1.392298728594358800e-03
4.000000000000000000e+00	1.531730000000000000e+03	2.966999999999999800e-02	3.639729312868331100e-01	1.093709875338751100e-03
5.000000000000000000e+00	1.526440000000000100e+03	2.835599999999999900e-02	5.084294794851954600e-01	2.344135798680459700e-03
6.000000000000000000e+00	1.531650000000000100e+03	2.823000000000000200e-02	5.106387299615979800e-01	1.691895361592936000e-03
7.000000000000000000e+00	1.526369999999999900e+03	2.448200000000000000e-02	7.320346567844898700e-01	9.950883049848343500e-04
8.000000000000000000e+00	1.531640000000000100e+03	2.431099999999999900e-02	7.360525003449489600e-01	2.258290779307839700e-03
9.000000000000000000e+00	1.526450000000000000e+03	1.987100000000000000e-02	9.951806154699751600e-01	1.971496880221117000e-03
1.000000000000000000e+01	1.531559999999999900e+03	1.950500000000000200e-02	1.006920042825401500e+00	6.147757591029547600e-03
1.100000000000000000e+01	1.526309999999999900e+03	1.587600000000000100e-02	1.266036914121047000e+00	2.523128338927393000e-03
1.200000000000000000e+01	1.531599999999999900e+03	1.559400000000000000e-02	1.274510627245381000e+00	3.918683642030038600e-03
1.300000000000000000e+01	1.526280000000000000e+03	1.316200000000000000e-02	1.458789996450986300e+00	8.213871416942153700e-03
1.400000000000000000e+01	1.531490000000000000e+03	1.295500000000000000e-02	1.467548016323659400e+00	4.712439392649948700e-03
1.500000000000000000e+01	1.526270000000000000e+03	1.303700000000000000e-02	1.467629387042273900e+00	9.079944918788515300e-03
1.600000000000000000e+01	1.531780000000000000e+03	1.278999999999999900e-02	1.475010162685629600e+00	6.765423349194854000e-03
1.700000000000000000e+01	1.526280000000000000e+03	1.321700000000000000e-02	1.462496714927370000e+00	7.664870909464005700e-03
1.800000000000000000e+01	1.531480000000000000e+03	1.287700000000000000e-02	1.474038804951531400e+00	4.250204799324988600e-03
1.900000000000000000e+01	1.526059999999999900e+03	1.031299999999999900e-02	1.712000000000000000e+00	2.000000000000000000e-02
2.000000000000000000e+01	1.531510000000000000e+03	1.052799999999999900e-02	1.597000000000000000e+00	1.400000000000000000e-02
2.100000000000000000e+01	1.526040000000000000e+03	1.077400000000000100e-02	1.622000000000000100e+00	8.000000000000000200e-03
2.200000000000000000e+01	1.531260000000000000e+03	1.068400000000000100e-02	1.570000000000000100e+00	2.000000000000000000e-03
2.300000000000000000e+01	1.526109999999999900e+03	8.881599999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	1.531369999999999900e+03	8.785799999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000000e+01	1.524240000000000000e+03	6.892599999999999600e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.600000000000000000e+01	1.531220000000000000e+03	6.880599999999999700e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.700000000000000000e+01	1.525859999999999900e+03	5.091300000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.800000000000000000e+01	1.527950000000000000e+03	5.281700000000000300e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.900000000000000000e+01	1.528089999999999900e+03	4.468500000000000200e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+01	1.529400000000000100e+03	4.023299999999999600e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.100000000000000000e+01	1.525970000000000000e+03	3.227900000000000100e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.200000000000000000e+01	1.531119999999999900e+03	3.086999999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.300000000000000000e+01	1.520210000000000000e+03	2.221599999999999800e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.400000000000000000e+01	1.529240000000000000e+03	2.557499999999999900e-03	0.000000000000000000e+00	0.000000000000000000e+00
