min F=2; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)],freq [kT],freq*cos(angle) [kT]
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.495319000000000000e+03,-8.020289999999999900e-01,8.220790999999999500e-01,7.576477999999999800e-01,4.307884000000000200e-01,9.100000000000000000e+01,1.791167999999999900e-02,-3.343048000000000300e+04,8.665635999999999900e-01,0.000000000000000000e+00,1.495319000000000100e+00,1.405140230020963900e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,1.495211000000000000e+03,-8.024930999999999600e-01,-8.169227000000000000e-01,-7.567935000000000100e-01,-4.317492000000000000e-01,1.800000000000000000e+01,1.791167999999999900e-02,-3.191363999999999900e+04,8.693910000000000200e-01,0.000000000000000000e+00,1.495211000000000100e+00,1.405038743217919000e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.495195999999999900e+03,-8.334188999999999600e-01,-8.186866999999999900e-01,-2.531598999999999900e-01,4.211482999999999900e-02,5.800000000000000000e+01,1.791167999999999900e-02,-3.014850000000000000e+04,8.616956999999999500e-01,0.000000000000000000e+00,1.495196000000000000e+00,1.405024647828607000e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.495605000000000000e+03,-8.027393000000000400e-01,-8.176312999999999500e-01,2.528016000000000200e-01,5.172021000000000000e-01,9.800000000000000000e+01,1.791167999999999900e-02,-3.188649000000000200e+04,8.644572999999999800e-01,0.000000000000000000e+00,1.495605000000000100e+00,1.405408982110508700e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.495332000000000100e+03,8.007071000000000000e-01,-8.232502000000000400e-01,-7.582506000000000000e-01,-4.309543000000000100e-01,1.800000000000000000e+01,1.791167999999999900e-02,-3.311805999999999800e+04,8.669557000000000000e-01,0.000000000000000000e+00,1.495332000000000100e+00,1.405152446025034200e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.495329000000000000e+03,8.313635000000000300e-01,-8.175573999999999900e-01,-2.513381000000000100e-01,4.344057999999999900e-02,5.800000000000000000e+01,1.791167999999999900e-02,-3.224052999999999900e+04,8.655161000000000100e-01,0.000000000000000000e+00,1.495328999999999900e+00,1.405149626947171500e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.495586000000000000e+03,8.021572000000000100e-01,-8.236580000000000000e-01,2.496131000000000000e-01,5.162672000000000400e-01,9.800000000000000000e+01,1.791167999999999900e-02,-3.337998000000000300e+04,8.634374000000000200e-01,0.000000000000000000e+00,1.495586000000000100e+00,1.405391127950713600e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.504616000000000000e+03,-8.003196000000000200e-01,8.170621000000000100e-01,-2.531922999999999800e-01,-5.291841999999999900e-01,1.100000000000000000e+01,1.790202000000000100e-02,-3.250704000000000100e+04,8.706399999999999700e-01,0.000000000000000000e+00,1.504616000000000000e+00,1.404680046994513800e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.504723000000000000e+03,-8.352201000000000200e-01,8.230796000000000200e-01,2.545912000000000200e-01,-5.728393999999999800e-02,5.000000000000000000e+01,1.790202000000000100e-02,-3.111936999999999900e+04,8.697960000000000100e-01,0.000000000000000000e+00,1.504723000000000000e+00,1.404779940100148800e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.504491000000000000e+03,-8.015461999999999900e-01,8.178851999999999800e-01,7.573024999999999900e-01,4.138990000000000200e-01,8.900000000000000000e+01,1.790202000000000100e-02,-3.070857000000000000e+04,8.724406999999999600e-01,0.000000000000000000e+00,1.504491000000000000e+00,1.404563349441201500e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.504712000000000000e+03,8.013432000000000300e-01,8.227801000000000100e-01,-2.511425999999999900e-01,-5.293198000000000100e-01,1.100000000000000000e+01,1.790202000000000100e-02,-3.323587000000000300e+04,8.640523000000000000e-01,0.000000000000000000e+00,1.504712000000000000e+00,1.404769670715457600e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.504732000000000000e+03,8.347588999999999700e-01,8.174251000000000200e-01,2.517784000000000100e-01,-5.788361000000000200e-02,5.000000000000000000e+01,1.790202000000000100e-02,-3.280741000000000300e+04,8.653766000000000500e-01,0.000000000000000000e+00,1.504732000000000000e+00,1.404788342323987300e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,1.504461000000000000e+03,8.006337000000000000e-01,8.242106999999999600e-01,7.593147999999999600e-01,4.135107000000000100e-01,8.900000000000000000e+01,1.790202000000000100e-02,-3.068573000000000000e+04,8.717622000000000400e-01,0.000000000000000000e+00,1.504461000000000000e+00,1.404535342028406600e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.504547000000000000e+03,8.014409999999999600e-01,-8.150967000000000100e-01,-7.561417000000000300e-01,-4.138145999999999800e-01,2.000000000000000000e+01,1.790202000000000100e-02,-3.059552000000000000e+04,8.724973000000000300e-01,0.000000000000000000e+00,1.504547000000000100e+00,1.404615629945085400e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.504653000000000000e+03,8.357683000000000200e-01,-8.240882000000000500e-01,-2.547373000000000000e-01,5.750900999999999900e-02,5.900000000000000000e+01,1.790202000000000100e-02,-3.059434000000000000e+04,8.687371000000000400e-01,0.000000000000000000e+00,1.504653000000000000e+00,1.404714589470294200e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.504576000000000000e+03,7.991789999999999700e-01,-8.178598000000000300e-01,2.529652000000000000e-01,5.292580999999999500e-01,9.800000000000000000e+01,1.790202000000000100e-02,-2.974538000000000100e+04,8.732197999999999900e-01,0.000000000000000000e+00,1.504575999999999900e+00,1.404642703777453800e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,1.504487000000000100e+03,-8.028676999999999600e-01,-8.215246000000000500e-01,-7.581879000000000300e-01,-4.134212999999999900e-01,2.000000000000000000e+01,1.790202000000000100e-02,-3.042725999999999800e+04,8.710668000000000300e-01,0.000000000000000000e+00,1.504487000000000100e+00,1.404559615119495700e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.504829999999999900e+03,-8.356162999999999800e-01,-8.167267000000000300e-01,-2.512834999999999900e-01,5.809534000000000200e-02,5.900000000000000000e+01,1.790202000000000100e-02,-3.340518000000000000e+04,8.660577999999999900e-01,0.000000000000000000e+00,1.504829999999999900e+00,1.404879833205783900e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.504840999999999900e+03,-8.035719000000000100e-01,-8.236894000000000200e-01,2.506350000000000000e-01,5.291717999999999700e-01,9.800000000000000000e+01,1.790202000000000100e-02,-3.175299000000000200e+04,8.659675000000000000e-01,0.000000000000000000e+00,1.504840999999999900e+00,1.404890102590475400e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.514674000000000000e+03,7.983852999999999600e-01,8.171465999999999500e-01,-2.527678999999999900e-01,-5.404708000000000300e-01,1.000000000000000000e+01,1.789201000000000000e-02,-3.135170999999999900e+04,8.789618000000000200e-01,0.000000000000000000e+00,1.514674000000000100e+00,1.404381277732094300e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.514771000000000000e+03,8.362349000000000000e-01,8.232644000000000100e-01,2.549959000000000000e-01,-7.197214999999999900e-02,4.900000000000000000e+01,1.789201000000000000e-02,-3.201518999999999900e+04,8.740907000000000000e-01,0.000000000000000000e+00,1.514770999999999900e+00,1.404471214565987000e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,1.514207000000000100e+03,7.993711999999999500e-01,8.185770000000000000e-01,7.585056000000000000e-01,3.966297999999999800e-01,8.700000000000000000e+01,1.789201000000000000e-02,-2.886725999999999800e+04,8.774729000000000000e-01,0.000000000000000000e+00,1.514207000000000100e+00,1.403948282872011600e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.514586000000000000e+03,-7.997444999999999700e-01,8.223717999999999900e-01,-2.507222000000000100e-01,-5.405315000000000500e-01,1.000000000000000000e+01,1.789201000000000000e-02,-3.057072000000000100e+04,8.675264999999999800e-01,0.000000000000000000e+00,1.514586000000000000e+00,1.404299685552892200e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.514767000000000100e+03,-8.358349999999999900e-01,8.185595000000000000e-01,2.527100999999999900e-01,-7.232909999999999300e-02,4.900000000000000000e+01,1.789201000000000000e-02,-3.300269999999999700e+04,8.669335000000000200e-01,0.000000000000000000e+00,1.514767000000000000e+00,1.404467505830568900e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.514544000000000100e+03,-8.022477000000000100e-01,8.240671000000000500e-01,7.608333999999999900e-01,3.967314000000000100e-01,8.700000000000000000e+01,1.789201000000000000e-02,-3.045697000000000100e+04,8.654488999999999700e-01,0.000000000000000000e+00,1.514544000000000100e+00,1.404260743831000600e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,1.514419000000000100e+03,-8.014400000000000400e-01,-8.166902000000000300e-01,-7.568770999999999700e-01,-3.958266999999999800e-01,2.200000000000000000e+01,1.789201000000000000e-02,-2.988827999999999900e+04,8.757952000000000000e-01,0.000000000000000000e+00,1.514419000000000200e+00,1.404144845849179900e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.514819999999999900e+03,-8.373950999999999500e-01,-8.249923999999999600e-01,-2.554918999999999900e-01,7.215960999999999900e-02,6.100000000000000000e+01,1.789201000000000000e-02,-3.304930999999999800e+04,8.785456999999999800e-01,0.000000000000000000e+00,1.514819999999999800e+00,1.404516646574860900e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.514579000000000000e+03,-7.995676000000000400e-01,-8.179596000000000100e-01,2.533318000000000000e-01,5.412981999999999500e-01,9.900000000000000000e+01,1.789201000000000000e-02,-3.124043999999999900e+04,8.733958000000000600e-01,0.000000000000000000e+00,1.514578999999999900e+00,1.404293195265910300e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.514538000000000000e+03,8.002740999999999900e-01,-8.224325000000000100e-01,-7.601314000000000100e-01,-3.966929000000000100e-01,2.200000000000000000e+01,1.789201000000000000e-02,-3.100368999999999900e+04,8.716545999999999500e-01,0.000000000000000000e+00,1.514537999999999900e+00,1.404255180727873100e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.514438000000000100e+03,8.356635999999999500e-01,-8.180638000000000100e-01,-2.526491000000000200e-01,7.219989999999999700e-02,6.100000000000000000e+01,1.789201000000000000e-02,-2.996918999999999900e+04,8.654813000000000100e-01,0.000000000000000000e+00,1.514438000000000200e+00,1.404162462342416500e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.514497000000000100e+03,7.990321999999999700e-01,-8.235175999999999600e-01,2.506104000000000100e-01,5.408570000000000300e-01,9.900000000000000000e+01,1.789201000000000000e-02,-3.070123000000000000e+04,8.774671000000000600e-01,0.000000000000000000e+00,1.514497000000000000e+00,1.404217166189835900e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.524904000000000000e+03,-7.978977000000000400e-01,8.163804999999999500e-01,-2.535394000000000300e-01,-5.523694999999999600e-01,9.000000000000000000e+00,1.788164000000000100e-02,-3.000649000000000200e+04,8.793050000000000000e-01,0.000000000000000000e+00,1.524904000000000000e+00,1.403681533049040200e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.525068000000000000e+03,-8.391440999999999500e-01,8.229174999999999700e-01,2.550680000000000200e-01,-8.674814000000000100e-02,4.700000000000000000e+01,1.788164000000000100e-02,-3.049141999999999800e+04,8.793773000000000300e-01,0.000000000000000000e+00,1.525068000000000100e+00,1.403832495845006400e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.524848000000000000e+03,-7.985999000000000300e-01,8.204985000000000200e-01,7.587544000000000500e-01,3.778427999999999800e-01,8.500000000000000000e+01,1.788164000000000100e-02,-2.865198000000000000e+04,8.766188999999999800e-01,0.000000000000000000e+00,1.524848000000000000e+00,1.403629984777246900e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.525217000000000100e+03,7.990460000000000300e-01,8.220315999999999700e-01,-2.512883000000000200e-01,-5.525054999999999800e-01,9.000000000000000000e+00,1.788164000000000100e-02,-3.140061999999999900e+04,8.765102000000000200e-01,0.000000000000000000e+00,1.525217000000000000e+00,1.403969651068170700e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.524856000000000000e+03,8.354285000000000200e-01,8.179853000000000300e-01,2.521690999999999800e-01,-8.748939999999999500e-02,4.700000000000000000e+01,1.788164000000000100e-02,-2.841634999999999900e+04,8.713486999999999800e-01,0.000000000000000000e+00,1.524856000000000000e+00,1.403637348816074500e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,1.524503999999999900e+03,7.975200999999999500e-01,8.240326999999999500e-01,7.600130000000000500e-01,3.776204000000000200e-01,8.600000000000000000e+01,1.788164000000000100e-02,-2.732950999999999800e+04,8.741003000000000500e-01,0.000000000000000000e+00,1.524503999999999900e+00,1.403313331107659100e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.524897999999999900e+03,7.983966000000000100e-01,-8.185396000000000300e-01,-7.576572000000000300e-01,-3.775981999999999900e-01,2.400000000000000000e+01,1.788164000000000100e-02,-2.955536000000000100e+04,8.763104999999999900e-01,0.000000000000000000e+00,1.524897999999999900e+00,1.403676010019919300e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.525349999999999900e+03,8.384528999999999500e-01,-8.232093000000000300e-01,-2.553047000000000000e-01,8.664429999999999400e-02,6.200000000000000000e+01,1.788164000000000100e-02,-3.301086000000000100e+04,8.814674000000000100e-01,0.000000000000000000e+00,1.525350000000000000e+00,1.404092078213679900e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.525243999999999900e+03,7.976642000000000500e-01,-8.206590000000000300e-01,2.519567999999999800e-01,5.525845000000000300e-01,1.000000000000000000e+02,1.788164000000000100e-02,-3.158386000000000100e+04,8.781978000000000300e-01,0.000000000000000000e+00,1.525243999999999800e+00,1.403994504699213700e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,1.524555000000000100e+03,-7.981243999999999600e-01,-8.244770000000000200e-01,-7.597420000000000300e-01,-3.771974000000000200e-01,2.300000000000000000e+01,1.788164000000000100e-02,-2.696263999999999900e+04,8.727021000000000400e-01,0.000000000000000000e+00,1.524555000000000100e+00,1.403360276855185400e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.524733999999999900e+03,-8.363055000000000300e-01,-8.167166999999999600e-01,-2.536016999999999900e-01,8.567502000000000500e-02,6.100000000000000000e+01,1.788164000000000100e-02,-2.740270000000000100e+04,8.733634999999999600e-01,0.000000000000000000e+00,1.524734000000000000e+00,1.403525047223953300e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.525094000000000100e+03,-7.996073000000000200e-01,-8.254021000000000300e-01,2.498826000000000100e-01,5.525284000000000300e-01,1.000000000000000000e+02,1.788164000000000100e-02,-3.066547000000000100e+04,8.745524000000000100e-01,0.000000000000000000e+00,1.525093999999999900e+00,1.403856428971196100e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.536278000000000000e+03,-7.964044999999999600e-01,8.175862000000000400e-01,-2.545062000000000200e-01,-5.650452000000000300e-01,9.000000000000000000e+00,1.787093000000000000e-02,-3.332248999999999800e+04,8.875446999999999600e-01,0.000000000000000000e+00,1.536278000000000000e+00,1.403459788576259600e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.536172000000000000e+03,-8.407603999999999600e-01,8.253722000000000000e-01,2.552844000000000200e-01,-1.024953000000000000e-01,4.600000000000000000e+01,1.787093000000000000e-02,-3.069981000000000100e+04,8.864254999999999800e-01,0.000000000000000000e+00,1.536172000000000100e+00,1.403362952757749600e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,1.535791999999999900e+03,-7.972850999999999700e-01,8.148889999999999700e-01,7.552670000000000200e-01,3.585255000000000000e-01,8.400000000000000000e+01,1.787093000000000000e-02,-2.849959000000000000e+04,8.798724000000000000e-01,0.000000000000000000e+00,1.535791999999999800e+00,1.403015805483845100e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.536219000000000100e+03,7.978140999999999700e-01,8.231608999999999700e-01,-2.512291999999999900e-01,-5.643190000000000200e-01,8.000000000000000000e+00,1.787093000000000000e-02,-3.065107000000000000e+04,8.831917999999999700e-01,0.000000000000000000e+00,1.536219000000000000e+00,1.403405889394258700e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.535855000000000000e+03,8.382646999999999700e-01,8.165120000000000200e-01,2.525650999999999900e-01,-1.013757000000000000e-01,4.600000000000000000e+01,1.787093000000000000e-02,-2.805645999999999900e+04,8.749810999999999600e-01,0.000000000000000000e+00,1.535855000000000000e+00,1.403073358847676700e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,1.535665000000000000e+03,7.980095999999999900e-01,8.223523000000000400e-01,7.598901000000000100e-01,3.597133000000000100e-01,8.400000000000000000e+01,1.787093000000000000e-02,-2.680595999999999900e+04,8.792666000000000100e-01,0.000000000000000000e+00,1.535665000000000100e+00,1.402899785210724800e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,1.535874000000000000e+03,7.961091999999999600e-01,-8.197847999999999800e-01,-7.577629000000000200e-01,-3.588143999999999800e-01,2.500000000000000000e+01,1.787093000000000000e-02,-2.871677999999999900e+04,8.778795000000000300e-01,0.000000000000000000e+00,1.535874000000000000e+00,1.403090716211371900e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.536238000000000100e+03,8.397331999999999600e-01,-8.220923000000000000e-01,-2.548082999999999900e-01,1.015960999999999900e-01,6.300000000000000000e+01,1.787093000000000000e-02,-3.150627000000000000e+04,8.885332000000000200e-01,0.000000000000000000e+00,1.536238000000000000e+00,1.403423246757953900e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.536021999999999900e+03,7.960764999999999600e-01,-8.166373999999999600e-01,2.544446000000000200e-01,5.646029999999999700e-01,1.000000000000000000e+02,1.787093000000000000e-02,-3.121404000000000100e+04,8.857739999999999500e-01,0.000000000000000000e+00,1.536022000000000000e+00,1.403225920939103100e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,1.535798000000000000e+03,-7.977292000000000300e-01,-8.229566999999999900e-01,-7.603299999999999500e-01,-3.598693000000000000e-01,2.500000000000000000e+01,1.787093000000000000e-02,-2.730184999999999900e+04,8.779152999999999500e-01,0.000000000000000000e+00,1.535798000000000000e+00,1.403021286756591200e+00
2.400000000000000000e+01,0.000000000000000000e+00,-4.067366000000000000e-01,9.135455000000000100e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.536065000000000100e+03,-8.401482999999999600e-01,-8.179349999999999700e-01,-2.531495000000000300e-01,1.014206000000000000e-01,6.300000000000000000e+01,1.787093000000000000e-02,-2.941132000000000000e+04,8.762318999999999500e-01,0.000000000000000000e+00,1.536065000000000000e+00,1.403265203393781800e+00
