Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	2.472320000000000200e+03	1.082700000000000100e-01	3.490570749801976700e-01	2.347839079192191000e-03
2.000000000000000000e+00	2.481739999999999800e+03	1.080900000000000100e-01	3.509652695218146200e-01	1.175125834301940900e-03
3.000000000000000000e+00	2.472329999999999900e+03	1.083500000000000000e-01	3.628398291744403000e-01	1.392298728594358800e-03
4.000000000000000000e+00	2.481980000000000000e+03	1.077800000000000000e-01	3.639729312868331100e-01	1.093709875338751100e-03
5.000000000000000000e+00	2.472250000000000000e+03	1.032200000000000100e-01	5.084294794851954600e-01	2.344135798680459700e-03
6.000000000000000000e+00	2.481880000000000100e+03	1.029000000000000100e-01	5.106387299615979800e-01	1.691895361592936000e-03
7.000000000000000000e+00	2.472300000000000200e+03	9.015399999999999800e-02	7.320346567844898700e-01	9.950883049848343500e-04
8.000000000000000000e+00	2.481860000000000100e+03	8.963999999999999700e-02	7.360525003449489600e-01	2.258290779307839700e-03
9.000000000000000000e+00	2.472300000000000200e+03	7.362900000000000000e-02	9.951806154699751600e-01	1.971496880221117000e-03
1.000000000000000000e+01	2.481780000000000200e+03	7.250600000000000100e-02	1.006920042825401500e+00	6.147757591029547600e-03
1.100000000000000000e+01	2.472199999999999800e+03	5.944499999999999800e-02	1.266036914121047000e+00	2.523128338927393000e-03
1.200000000000000000e+01	2.481739999999999800e+03	5.876399999999999700e-02	1.274510627245381000e+00	3.918683642030038600e-03
1.300000000000000000e+01	2.472230000000000000e+03	4.995200000000000300e-02	1.458789996450986300e+00	8.213871416942153700e-03
1.400000000000000000e+01	2.481650000000000100e+03	4.901799999999999900e-02	1.467548016323659400e+00	4.712439392649948700e-03
1.500000000000000000e+01	2.472210000000000000e+03	4.944200000000000000e-02	1.467629387042273900e+00	9.079944918788515300e-03
1.600000000000000000e+01	2.481790000000000000e+03	4.870200000000000200e-02	1.475010162685629600e+00	6.765423349194854000e-03
1.700000000000000000e+01	2.472250000000000000e+03	5.000899999999999800e-02	1.462496714927370000e+00	7.664870909464005700e-03
1.800000000000000000e+01	2.481750000000000000e+03	4.888800000000000100e-02	1.474038804951531400e+00	4.250204799324988600e-03
1.900000000000000000e+01	2.471869999999999900e+03	3.966299999999999700e-02	1.712000000000000000e+00	2.000000000000000000e-02
2.000000000000000000e+01	2.481340000000000100e+03	4.056900000000000100e-02	1.597000000000000000e+00	1.400000000000000000e-02
2.100000000000000000e+01	2.471909999999999900e+03	4.125299999999999800e-02	1.622000000000000100e+00	8.000000000000000200e-03
2.200000000000000000e+01	2.481290000000000000e+03	4.108099999999999900e-02	1.570000000000000100e+00	2.000000000000000000e-03
2.300000000000000000e+01	2.471829999999999900e+03	3.392599999999999800e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	2.481270000000000000e+03	3.372700000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000000e+01	2.471579999999999900e+03	2.673499999999999800e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.600000000000000000e+01	2.481070000000000200e+03	2.666000000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.700000000000000000e+01	2.471710000000000000e+03	2.040000000000000100e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.800000000000000000e+01	2.480860000000000100e+03	2.030399999999999900e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.900000000000000000e+01	2.472190000000000100e+03	1.615600000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+01	2.480770000000000000e+03	1.571699999999999800e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.100000000000000000e+01	2.471860000000000100e+03	1.191200000000000100e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.200000000000000000e+01	2.480690000000000100e+03	1.205600000000000100e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.300000000000000000e+01	2.472139999999999900e+03	8.961000000000000200e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.400000000000000000e+01	2.479480000000000000e+03	9.239499999999999400e-03	0.000000000000000000e+00	0.000000000000000000e+00
