Run	FFreq	FAmp	TRuox	TCx
1.000000000000000000e+00	3.346510000000000200e+03	7.597200000000000100e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	3.358389999999999900e+03	7.515800000000000400e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	3.348820000000000200e+03	7.590300000000000300e-03	3.601712218853606000e-01	9.309980431430348700e-04
4.000000000000000000e+00	3.358030000000000200e+03	7.527400000000000100e-03	3.602212830056473200e-01	8.986304497990204900e-04
5.000000000000000000e+00	3.347880000000000100e+03	7.623999999999999700e-03	3.399561937304510500e-01	7.401946617105803300e-04
6.000000000000000000e+00	3.358699999999999800e+03	7.598100000000000000e-03	3.302210907437908000e-01	6.105603984393033500e-03
7.000000000000000000e+00	3.350460000000000000e+03	7.518999999999999600e-03	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	3.360369999999999900e+03	2.877900000000000100e-03	1.086563457249125200e+00	1.657714713534516300e-02
9.000000000000000000e+00	3.351820000000000200e+03	1.953299999999999800e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	3.361960000000000000e+03	1.881499999999999900e-03	1.348992209996341600e+00	3.470509194511540200e-03
1.100000000000000000e+01	3.349860000000000100e+03	1.955300000000000100e-03	1.354759439897309100e+00	2.491990430430880500e-03
1.200000000000000000e+01	3.359719999999999800e+03	1.946500000000000100e-03	1.354858088449972100e+00	2.223125769937168500e-03
1.300000000000000000e+01	3.348670000000000100e+03	1.173400000000000000e-03	1.588000000000000100e+00	1.000000000000000000e-03
1.400000000000000000e+01	3.362520000000000000e+03	1.196500000000000100e-03	1.587000000000000000e+00	4.000000000000000100e-03
1.500000000000000000e+01	3.355929999999999800e+03	5.419399999999999800e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	3.364650000000000100e+03	5.688899999999999600e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.700000000000000000e+01	3.349639999999999900e+03	1.980200000000000000e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	3.379239999999999800e+03	2.057600000000000100e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	3.352010000000000200e+03	6.923300000000000300e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	3.362670000000000100e+03	6.787600000000000400e-03	4.430560579347373500e-01	2.468592066058375700e-03
2.100000000000000000e+01	3.353219999999999800e+03	5.440300000000000300e-03	6.479378599028348100e-01	8.359255885819992800e-04
2.200000000000000000e+01	3.363070000000000200e+03	5.362500000000000100e-03	6.534261628124851100e-01	2.402811279307896200e-03
2.300000000000000000e+01	3.353920000000000100e+03	5.236499999999999800e-03	6.667835059603078900e-01	7.608055890428526100e-04
2.400000000000000000e+01	3.363610000000000100e+03	5.224200000000000000e-03	6.704744266705874300e-01	2.057866119610844900e-03
2.500000000000000000e+01	3.354309999999999900e+03	3.608500000000000200e-03	9.112415440646504100e-01	7.720374895454666000e-04
2.600000000000000000e+01	3.364110000000000100e+03	3.602800000000000200e-03	9.161271855280949100e-01	2.888425834665858200e-03
2.700000000000000000e+01	3.354340000000000100e+03	2.473200000000000100e-03	1.150465404116826700e+00	3.952637068295875200e-03
2.800000000000000000e+01	3.363840000000000100e+03	2.417200000000000000e-03	1.158600000503960100e+00	6.522906206909488000e-03
2.900000000000000000e+01	3.353929999999999800e+03	5.315000000000000300e-03	6.535795410546785300e-01	1.895826365273231800e-03
3.000000000000000000e+01	3.363690000000000100e+03	5.827100000000000000e-03	5.908360943667604300e-01	1.161601351813803400e-02
3.100000000000000000e+01	3.353530000000000200e+03	2.202599999999999900e-03	7.939977842866288200e-01	2.763752898948585200e-03
3.200000000000000000e+01	3.362409999999999900e+03	2.172299999999999800e-03	7.992382581951549300e-01	3.338840729685435800e-03
3.300000000000000000e+01	3.353860000000000100e+03	2.148400000000000000e-03	8.134000474966846000e-01	1.649463920672468500e-03
3.400000000000000000e+01	3.363500000000000000e+03	1.000700000000000000e-02	6.678921366200864000e-01	5.717469323742494800e-03
3.500000000000000000e+01	3.353780000000000200e+03	1.330800000000000000e-02	6.866794808667021600e-01	9.910669693282822200e-04
3.600000000000000000e+01	3.363389999999999900e+03	5.073499999999999900e-03	6.904897887051250100e-01	1.988582787966902700e-03
3.700000000000000000e+01	3.353290000000000000e+03	6.410800000000000400e-03	5.065215678302788000e-01	1.020518139336830900e-03
3.800000000000000000e+01	3.363389999999999900e+03	6.419199999999999900e-03	5.083286236761263000e-01	7.583556756002456100e-04
3.900000000000000000e+01	3.353599999999999900e+03	6.198999999999999600e-03	5.359614016985421200e-01	1.116988569907252600e-03
4.000000000000000000e+01	3.363469999999999800e+03	6.144799999999999700e-03	5.379662271858989300e-01	1.117108354677940100e-03
4.100000000000000000e+01	3.353679999999999800e+03	5.970300000000000400e-03	5.706672313973771800e-01	2.580201797028744100e-03
4.200000000000000000e+01	3.363170000000000100e+03	5.947199999999999700e-03	5.837428339437585900e-01	8.055574758386255900e-03
4.300000000000000000e+01	3.353670000000000100e+03	5.251300000000000400e-03	6.628017642022319100e-01	3.643933714059253800e-03
4.400000000000000000e+01	3.363770000000000000e+03	5.177700000000000400e-03	6.662421788864698600e-01	1.138412815060495500e-03
