  0.0000000e+000	  1.1048287e+007	
  2.1739130e-002	  1.1042373e+007	
  4.3478261e-002	  1.1044270e+007	
  6.5217391e-002	  1.1057319e+007	
  8.6956522e-002	  1.1074134e+007	
  1.0869565e-001	  1.1090038e+007	
  1.3043478e-001	  1.1104094e+007	
  1.5217391e-001	  1.1116073e+007	
  1.7391304e-001	  1.1125183e+007	
  1.9565217e-001	  1.1133540e+007	
  2.1739130e-001	  1.1148254e+007	
  2.3913043e-001	  1.1166970e+007	
  2.6086957e-001	  1.1184028e+007	
  2.8260870e-001	  1.1196076e+007	
  3.0434783e-001	  1.1203002e+007	
  3.2608696e-001	  1.1207462e+007	
  3.4782609e-001	  1.1211364e+007	
  3.6956522e-001	  1.1215843e+007	
  3.9130435e-001	  1.1223038e+007	
  4.1304348e-001	  1.1232698e+007	
  4.3478261e-001	  1.1241454e+007	
  4.5652174e-001	  1.1248040e+007	
  4.7826087e-001	  1.1251923e+007	
  5.0000000e-001	  1.1252921e+007	
  5.2173913e-001	  1.1250465e+007	
  5.4347826e-001	  1.1244049e+007	
  5.6521739e-001	  1.1234958e+007	
  5.8695652e-001	  1.1226148e+007	
  6.0869565e-001	  1.1219801e+007	
  6.3043478e-001	  1.1214805e+007	
  6.5217391e-001	  1.1210163e+007	
  6.7391304e-001	  1.1205253e+007	
  6.9565217e-001	  1.1197078e+007	
  7.1739130e-001	  1.1183348e+007	
  7.3913043e-001	  1.1165591e+007	
  7.6086957e-001	  1.1148056e+007	
  7.8260870e-001	  1.1134917e+007	
  8.0434783e-001	  1.1124721e+007	
  8.2608696e-001	  1.1112842e+007	
  8.4782609e-001	  1.1098351e+007	
  8.6956522e-001	  1.1081355e+007	
  8.9130435e-001	  1.1063442e+007	
  9.1304348e-001	  1.1048406e+007	
  9.3478261e-001	  1.1042030e+007	
  9.5652174e-001	  1.1043809e+007	
  9.7826087e-001	  1.1047248e+007	
  1.0000000e+000	  1.1047248e+007	
  1.0217391e+000	  1.1043809e+007	
  1.0434783e+000	  1.1042030e+007	
  1.0652174e+000	  1.1048406e+007	
  1.0869565e+000	  1.1063442e+007	
  1.1086957e+000	  1.1081355e+007	
  1.1304348e+000	  1.1098351e+007	
  1.1521739e+000	  1.1112842e+007	
  1.1739130e+000	  1.1124721e+007	
  1.1956522e+000	  1.1134917e+007	
  1.2173913e+000	  1.1148056e+007	
  1.2391304e+000	  1.1165591e+007	
  1.2608696e+000	  1.1183348e+007	
  1.2826087e+000	  1.1197078e+007	
  1.3043478e+000	  1.1205253e+007	
  1.3260870e+000	  1.1210163e+007	
  1.3478261e+000	  1.1214805e+007	
  1.3695652e+000	  1.1219801e+007	
  1.3913043e+000	  1.1226148e+007	
  1.4130435e+000	  1.1234958e+007	
  1.4347826e+000	  1.1244049e+007	
  1.4565217e+000	  1.1250465e+007	
  1.4782609e+000	  1.1252921e+007	
  1.5000000e+000	  1.1251923e+007	
  1.5217391e+000	  1.1248040e+007	
  1.5434783e+000	  1.1241454e+007	
  1.5652174e+000	  1.1232698e+007	
  1.5869565e+000	  1.1223038e+007	
  1.6086957e+000	  1.1215843e+007	
  1.6304348e+000	  1.1211364e+007	
  1.6521739e+000	  1.1207462e+007	
  1.6739130e+000	  1.1203002e+007	
  1.6956522e+000	  1.1196076e+007	
  1.7173913e+000	  1.1184028e+007	
  1.7391304e+000	  1.1166970e+007	
  1.7608696e+000	  1.1148254e+007	
  1.7826087e+000	  1.1133540e+007	
  1.8043478e+000	  1.1125183e+007	
  1.8260870e+000	  1.1116073e+007	
  1.8478261e+000	  1.1104094e+007	
  1.8695652e+000	  1.1090038e+007	
  1.8913043e+000	  1.1074134e+007	
  1.9130435e+000	  1.1057319e+007	
  1.9347826e+000	  1.1044270e+007	
  1.9565217e+000	  1.1042373e+007	
  1.9782609e+000	  1.1048287e+007	
  2.0000000e+000	  1.1051395e+007	
