file FFTd=BaFe2P2_AngleSweep_40.dat
Selected B range, Bmin=6.040 T Bmax=8.000 T
Subtracted Poly order =5
Padding =8
F[T]	Amp
 6.60124686104910E+0002	 6.42239645701035E-0005
 6.62615722656250E+0002	 6.91592125218428E-0005
 6.65106759207589E+0002	 7.33831204662878E-0005
 6.67597795758928E+0002	 7.67577022357002E-0005
 6.70088832310268E+0002	 7.91715728665222E-0005
 6.72579868861607E+0002	 8.05418568063521E-0005
 6.75070905412946E+0002	 8.08165275944946E-0005
 6.77561941964285E+0002	 7.99766126862609E-0005
 6.80052978515625E+0002	 7.80378730857497E-0005
 6.82544015066964E+0002	 7.50516995320422E-0005
 6.85035051618303E+0002	 7.11050842136604E-0005
 6.87526088169643E+0002	 6.63196484700123E-0005
 6.90017124720982E+0002	 6.08498473221169E-0005
 6.92508161272321E+0002	 5.48806429224012E-0005
 6.94999197823660E+0002	 4.86251415337510E-0005
 6.97490234375000E+0002	 4.23228644371923E-0005
 6.99981270926339E+0002	 3.62391793331765E-0005
 7.02472307477678E+0002	 3.06648813115512E-0005
 7.04963344029018E+0002	 2.59090063752818E-0005
 7.07454380580357E+0002	 2.22636826765950E-0005
 7.09945417131696E+0002	 1.99091519003537E-0005
 7.12436453683035E+0002	 1.87808726978881E-0005
 7.14927490234375E+0002	 1.85424561118155E-0005
 7.17418526785714E+0002	 1.87472509467156E-0005
 7.19909563337053E+0002	 1.90308659355453E-0005
 7.22400599888393E+0002	 1.91912234961654E-0005
 7.24891636439732E+0002	 1.91804085571703E-0005
 7.27382672991071E+0002	 1.90680978474946E-0005
 7.29873709542410E+0002	 1.89981329176309E-0005
 7.32364746093750E+0002	 1.91365021661002E-0005
 7.34855782645089E+0002	 1.96118787236172E-0005
 7.37346819196428E+0002	 2.04678791242206E-0005
 7.39837855747768E+0002	 2.16533657913369E-0005
 7.42328892299107E+0002	 2.30543752247919E-0005
 7.44819928850446E+0002	 2.45436882882440E-0005
 7.47310965401785E+0002	 2.60233229790079E-0005
 7.49802001953125E+0002	 2.74509934490371E-0005
 7.52293038504464E+0002	 2.88513924167162E-0005
 7.54784075055803E+0002	 3.03134520918348E-0005
 7.57275111607143E+0002	 3.19723338400842E-0005
 7.59766148158482E+0002	 3.39758443649009E-0005
 7.62257184709821E+0002	 3.64415545312452E-0005
 7.64748221261160E+0002	 3.94189122917528E-0005
 7.67239257812500E+0002	 4.28709231148721E-0005
 7.69730294363839E+0002	 4.66795378778625E-0005
 7.72221330915178E+0002	 5.06670323439895E-0005
 7.74712367466518E+0002	 5.46220765405236E-0005
 7.77203404017857E+0002	 5.83230259193454E-0005
 7.79694440569196E+0002	 6.15559891213605E-0005
 7.82185477120535E+0002	 6.41280205474760E-0005
 7.84676513671875E+0002	 6.58765048862879E-0005
 7.87167550223214E+0002	 6.66756019971224E-0005
 7.89658586774553E+0002	 6.64402656246791E-0005
 7.92149623325893E+0002	 6.51281153323695E-0005
 7.94640659877232E+0002	 6.27393693510451E-0005
 7.97131696428571E+0002	 5.93151183088325E-0005
 7.99622732979910E+0002	 5.49344396190273E-0005
 8.02113769531250E+0002	 4.97113041311960E-0005
 8.04604806082589E+0002	 4.37932031023758E-0005
 8.07095842633928E+0002	 3.73658326502794E-0005
 8.09586879185268E+0002	 3.06749454990833E-0005
 8.12077915736607E+0002	 2.40973045010882E-0005
 8.14568952287946E+0002	 1.83516401242435E-0005
 8.17059988839285E+0002	 1.49444285241654E-0005
 8.19551025390625E+0002	 1.57414599975151E-0005
 8.22042061941964E+0002	 2.03019073324167E-0005
 8.24533098493303E+0002	 2.67268161365025E-0005
 8.27024135044643E+0002	 3.38977379360662E-0005
 8.29515171595982E+0002	 4.13368482917428E-0005
 8.32006208147321E+0002	 4.88201115829718E-0005
 8.34497244698660E+0002	 5.62177974032526E-0005
 8.36988281250000E+0002	 6.34346211326533E-0005
 8.39479317801339E+0002	 7.03857767619955E-0005
 8.41970354352678E+0002	 7.69875297709192E-0005
 8.44461390904018E+0002	 8.31547990036781E-0005
 8.46952427455357E+0002	 8.88025135449595E-0005
 8.49443464006696E+0002	 9.38490145485020E-0005
 8.51934500558035E+0002	 9.82203602467304E-0005
 8.54425537109375E+0002	 1.01854700710640E-0004
 8.56916573660714E+0002	 1.04706109982238E-0004
 8.59407610212053E+0002	 1.06747452395548E-0004
 8.61898646763393E+0002	 1.07972029085521E-0004
 8.64389683314732E+0002	 1.08393899824633E-0004
 8.66880719866071E+0002	 1.08046902629742E-0004
 8.69371756417410E+0002	 1.06982497986612E-0004
 8.71862792968750E+0002	 1.05266645764684E-0004
 8.74353829520089E+0002	 1.02975980919565E-0004
 8.76844866071428E+0002	 1.00193588709809E-0004
 8.79335902622768E+0002	 9.70046908822740E-0005
 8.81826939174107E+0002	 9.34925405797723E-0005
 8.84317975725446E+0002	 8.97347858451001E-0005
 8.86809012276785E+0002	 8.58005018133869E-0005
 8.89300048828125E+0002	 8.17480156784190E-0005
 8.91791085379464E+0002	 7.76235661773136E-0005
 8.94282121930803E+0002	 7.34607641383352E-0005
 8.96773158482143E+0002	 6.92807669937880E-0005
 8.99264195033482E+0002	 6.50930590385339E-0005
 9.01755231584821E+0002	 6.08967434967858E-0005
 9.04246268136160E+0002	 5.66822944382142E-0005
 9.06737304687500E+0002	 5.24337697809965E-0005
 9.09228341238839E+0002	 4.81315327541288E-0005
 9.11719377790178E+0002	 4.37555593903678E-0005
 9.14210414341518E+0002	 3.92894388245737E-0005
 9.16701450892857E+0002	 3.47252617226564E-0005
 9.19192487444196E+0002	 3.00698971855579E-0005
 9.21683523995535E+0002	 2.53540993592155E-0005
 9.24174560546875E+0002	 2.06487291802272E-0005
 9.26665597098214E+0002	 1.61013344893301E-0005
 9.29156633649553E+0002	 1.20341482075077E-0005
 9.31647670200893E+0002	 9.18483459611142E-0006
 9.34138706752232E+0002	 8.73161519901733E-0006
 9.36629743303571E+0002	 1.07379764823619E-0005
 9.39120779854910E+0002	 1.38815234348135E-0005
 9.41611816406250E+0002	 1.72115465792656E-0005
 9.44102852957589E+0002	 2.02822070435992E-0005
 9.46593889508928E+0002	 2.28610030499000E-0005
 9.49084926060268E+0002	 2.48086754992614E-0005
 9.51575962611607E+0002	 2.60426432115841E-0005
 9.54066999162946E+0002	 2.65288128712759E-0005
 9.56558035714285E+0002	 2.62843789672642E-0005
 9.59049072265625E+0002	 2.53869970154191E-0005
 9.61540108816964E+0002	 2.39902435963083E-0005
 9.64031145368303E+0002	 2.23458695949085E-0005
 9.66522181919642E+0002	 2.08256371303662E-0005
 9.69013218470982E+0002	 1.99068994654644E-0005
 9.71504255022321E+0002	 2.00482245003817E-0005
 9.73995291573660E+0002	 2.14574675015153E-0005
 9.76486328125000E+0002	 2.39763428249244E-0005
 9.78977364676339E+0002	 2.72230133817352E-0005
 9.81468401227678E+0002	 3.07922467055802E-0005
 9.83959437779017E+0002	 3.43492136648780E-0005
 9.86450474330357E+0002	 3.76434718670792E-0005
 9.88941510881696E+0002	 4.04992894694437E-0005
 9.91432547433035E+0002	 4.28051667184592E-0005
 9.93923583984375E+0002	 4.45065493969114E-0005
 9.96414620535714E+0002	 4.56006522001972E-0005
 9.98905657087053E+0002	 4.61317974906191E-0005
 1.00139669363839E+0003	 4.61860451811907E-0005
 1.00388773018973E+0003	 4.58842380793657E-0005
 1.00637876674107E+0003	 4.53728326146713E-0005
 1.00886980329241E+0003	 4.48121864271407E-0005
 1.01136083984375E+0003	 4.43625830177514E-0005
 1.01385187639508E+0003	 4.41693610689227E-0005
 1.01634291294642E+0003	 4.43498272514101E-0005
 1.01883394949776E+0003	 4.49852358730293E-0005
 1.02132498604910E+0003	 4.61199258301760E-0005
 1.02381602260044E+0003	 4.77667861779200E-0005
 1.02630705915179E+0003	 4.99153910191903E-0005
 1.02879809570312E+0003	 5.25384697164077E-0005
 1.03128913225446E+0003	 5.55941604506644E-0005
 1.03378016880580E+0003	 5.90242172857287E-0005
 1.03627120535714E+0003	 6.27502884391116E-0005
 1.03876224190848E+0003	 6.66708537644777E-0005
 1.04125327845982E+0003	 7.06607107653710E-0005
 1.04374431501116E+0003	 7.45737502543031E-0005
 1.04623535156250E+0003	 7.82487674736153E-0005
 1.04872638811384E+0003	 8.15174794292815E-0005
 1.05121742466518E+0003	 8.42137442980434E-0005
 1.05370846121652E+0003	 8.61830550970208E-0005
 1.05619949776786E+0003	 8.72915612950716E-0005
 1.05869053431920E+0003	 8.74340703663061E-0005
 1.06118157087054E+0003	 8.65406636669882E-0005
 1.06367260742187E+0003	 8.45817283471598E-0005
 1.06616364397321E+0003	 8.15713753687516E-0005
 1.06865468052455E+0003	 7.75694059329370E-0005
 1.07114571707589E+0003	 7.26822341519870E-0005
 1.07363675362723E+0003	 6.70635115435695E-0005
 1.07612779017857E+0003	 6.09156696266493E-0005
 1.07861882672991E+0003	 5.44941744322141E-0005
 1.08110986328125E+0003	 4.81165635106799E-0005
 1.08360089983259E+0003	 4.21764133114395E-0005
 1.08609193638393E+0003	 3.71522145183753E-0005
 1.08858297293527E+0003	 3.35727102129459E-0005
 1.09107400948661E+0003	 3.18716949290772E-0005
 1.09356504603795E+0003	 3.21509939711181E-0005
 1.09605608258929E+0003	 3.40867267459478E-0005
 1.09854711914062E+0003	 3.71273418782300E-0005
 1.10103815569196E+0003	 4.07547713158644E-0005
 1.10352919224330E+0003	 4.45981876820890E-0005
 1.10602022879464E+0003	 4.84292733925389E-0005
 1.10851126534598E+0003	 5.21215756408504E-0005
 1.11100230189732E+0003	 5.56116826118330E-0005
 1.11349333844866E+0003	 5.88701243106948E-0005
 1.11598437500000E+0003	 6.18812429985579E-0005
 1.11847541155134E+0003	 6.46302362840492E-0005
 1.12096644810268E+0003	 6.70959222550768E-0005
