  6.0000000e+000	 -1.5164550e-003	
  6.0120120e+000	 -1.4463180e-003	
  6.0240240e+000	 -1.7747197e-003	
  6.0360360e+000	 -1.8347998e-003	
  6.0480480e+000	 -1.7906484e-003	
  6.0600601e+000	 -1.7317666e-003	
  6.0720721e+000	 -1.7668295e-003	
  6.0840841e+000	 -1.4502333e-003	
  6.0960961e+000	 -1.8919329e-003	
  6.1081081e+000	 -1.6248761e-003	
  6.1201201e+000	 -1.8433869e-003	
  6.1321321e+000	 -1.5092673e-003	
  6.1441441e+000	 -1.8483308e-003	
  6.1561562e+000	 -1.6846592e-003	
  6.1681682e+000	 -1.4397500e-003	
  6.1801802e+000	 -1.7653736e-003	
  6.1921922e+000	 -1.9232079e-003	
  6.2042042e+000	 -1.8435932e-003	
  6.2162162e+000	 -1.7551877e-003	
  6.2282282e+000	 -1.7909641e-003	
  6.2402402e+000	 -1.8466950e-003	
  6.2522523e+000	 -1.4971413e-003	
  6.2642643e+000	 -1.6273194e-003	
  6.2762763e+000	 -1.4915763e-003	
  6.2882883e+000	 -1.7573732e-003	
  6.3003003e+000	 -1.5099251e-003	
  6.3123123e+000	 -1.9809171e-003	
  6.3243243e+000	 -1.6824287e-003	
  6.3363363e+000	 -1.5907994e-003	
  6.3483483e+000	 -1.8786087e-003	
  6.3603604e+000	 -1.5326344e-003	
  6.3723724e+000	 -1.6210138e-003	
  6.3843844e+000	 -1.5932040e-003	
  6.3963964e+000	 -1.7234876e-003	
  6.4084084e+000	 -1.6177264e-003	
  6.4204204e+000	 -1.8533016e-003	
  6.4324324e+000	 -1.9099033e-003	
  6.4444444e+000	 -1.8692603e-003	
  6.4564565e+000	 -1.7370180e-003	
  6.4684685e+000	 -1.6181561e-003	
  6.4804805e+000	 -1.8917225e-003	
  6.4924925e+000	 -1.8395243e-003	
  6.5045045e+000	 -1.6136276e-003	
  6.5165165e+000	 -1.7411484e-003	
  6.5285285e+000	 -1.5567934e-003	
  6.5405405e+000	 -1.9544140e-003	
  6.5525526e+000	 -1.6465422e-003	
  6.5645646e+000	 -1.7261064e-003	
  6.5765766e+000	 -1.9434601e-003	
  6.5885886e+000	 -1.8339467e-003	
  6.6006006e+000	 -1.8762137e-003	
  6.6126126e+000	 -1.7799511e-003	
  6.6246246e+000	 -1.6833349e-003	
  6.6366366e+000	 -2.0349951e-003	
  6.6486486e+000	 -1.6807488e-003	
  6.6606607e+000	 -1.6748741e-003	
  6.6726727e+000	 -1.9221187e-003	
  6.6846847e+000	 -1.8882988e-003	
  6.6966967e+000	 -1.8211828e-003	
  6.7087087e+000	 -1.7608660e-003	
  6.7207207e+000	 -1.7440265e-003	
  6.7327327e+000	 -1.7403095e-003	
  6.7447447e+000	 -1.9286845e-003	
  6.7567568e+000	 -1.9126021e-003	
  6.7687688e+000	 -1.6530926e-003	
  6.7807808e+000	 -1.8487980e-003	
  6.7927928e+000	 -1.7144485e-003	
  6.8048048e+000	 -2.0051698e-003	
  6.8168168e+000	 -1.8362207e-003	
  6.8288288e+000	 -1.8572489e-003	
  6.8408408e+000	 -1.6737498e-003	
  6.8528529e+000	 -2.1165941e-003	
  6.8648649e+000	 -1.9133646e-003	
  6.8768769e+000	 -1.9068949e-003	
  6.8888889e+000	 -2.1266896e-003	
  6.9009009e+000	 -1.7235293e-003	
  6.9129129e+000	 -1.7377652e-003	
  6.9249249e+000	 -1.9645690e-003	
  6.9369369e+000	 -1.7973139e-003	
  6.9489489e+000	 -2.1180611e-003	
  6.9609610e+000	 -1.8865112e-003	
  6.9729730e+000	 -2.0702401e-003	
  6.9849850e+000	 -1.9818636e-003	
  6.9969970e+000	 -1.7868389e-003	
  7.0090090e+000	 -2.1148903e-003	
  7.0210210e+000	 -2.0652282e-003	
  7.0330330e+000	 -1.9796750e-003	
  7.0450450e+000	 -2.0565917e-003	
  7.0570571e+000	 -1.8304374e-003	
  7.0690691e+000	 -1.7401263e-003	
  7.0810811e+000	 -2.1585431e-003	
  7.0930931e+000	 -2.1238310e-003	
  7.1051051e+000	 -1.8953636e-003	
  7.1171171e+000	 -2.0629643e-003	
  7.1291291e+000	 -1.7680730e-003	
  7.1411411e+000	 -1.7730052e-003	
