Data recorded as Sample1: B00KOD1A_MR_AB_
Osc Amp:  1.10000000000000E+0000	Osc Freq:  3.36600000000000E+0001	Phase:  0.00000000000000E+0000	Time Constant: 9	Conductance Ratio:  1.00000000000000E-0003	Current:  1.10000000000000E-0003
Time(s)	HeLevel(mm)	VTIRes(Ohms)	VTITemp(K)	ProbeRes(Ohms)	ProbeTemp(K)	X(V)	Y(V)	Resistance(Ohms)	Field(T)	Angle(°)
 1.57409263188478E+0002	 5.64258064516129E+0002	 3.23944000000000E+0002	 1.76180000000000E+0001	 4.95611000000000E+0002	 2.49950000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 9.29295000000000E+0000	-4.29000000000000E+0001
 1.59077368492364E+0002	 5.63919354838710E+0002	 3.24003000000000E+0002	 1.76130000000000E+0001	 4.95305000000000E+0002	 2.50120000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 9.25381000000000E+0000	-4.29000000000000E+0001
 1.60754262622764E+0002	 5.64112903225806E+0002	 3.23921000000000E+0002	 1.76200000000000E+0001	 4.95466000000000E+0002	 2.50030000000000E+0001	 6.48311000000000E-0003	-3.62399000000000E-0005	 5.89373636363636E+0000	 9.21429000000000E+0000	-4.29000000000000E+0001
 1.62423345425187E+0002	 5.64112903225806E+0002	 3.23778000000000E+0002	 1.76320000000000E+0001	 4.95385000000000E+0002	 2.50080000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 9.17552000000000E+0000	-4.29000000000000E+0001
 1.64068985303998E+0002	 5.63919354838710E+0002	 3.23750000000000E+0002	 1.76340000000000E+0001	 4.95563000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 9.13638000000000E+0000	-4.29000000000000E+0001
 1.65746857771030E+0002	 5.63919354838710E+0002	 3.23835000000000E+0002	 1.76260000000000E+0001	 4.95475000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 9.09686000000000E+0000	-4.29000000000000E+0001
 1.67420821640739E+0002	 5.64112903225806E+0002	 3.23871000000000E+0002	 1.76240000000000E+0001	 4.95587000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 9.05771000000000E+0000	-4.29000000000000E+0001
 1.69090879986143E+0002	 5.64064516129032E+0002	 3.23780000000000E+0002	 1.76320000000000E+0001	 4.95541000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 9.01819000000000E+0000	-4.29000000000000E+0001
 1.70758008629588E+0002	 5.64112903225806E+0002	 3.23913000000000E+0002	 1.76210000000000E+0001	 4.95390000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.97942000000000E+0000	-4.29000000000000E+0001
 1.72421222809044E+0002	 5.64112903225806E+0002	 3.23801000000000E+0002	 1.76300000000000E+0001	 4.95499000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.93990000000000E+0000	-4.29000000000000E+0001
 1.74085424264816E+0002	 5.64112903225806E+0002	 3.23767000000000E+0002	 1.76330000000000E+0001	 4.95598000000000E+0002	 2.49940000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.90076000000000E+0000	-4.29000000000000E+0001
 1.75759387296430E+0002	 5.64306451612903E+0002	 3.23718000000000E+0002	 1.76370000000000E+0001	 4.95591000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.86124000000000E+0000	-4.29000000000000E+0001
 1.77438249274698E+0002	 5.64258064516129E+0002	 3.23630000000000E+0002	 1.76440000000000E+0001	 4.95550000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.82209000000000E+0000	-4.29000000000000E+0001
 1.79103412863925E+0002	 5.64161290322581E+0002	 3.23551000000000E+0002	 1.76510000000000E+0001	 4.95633000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.78332000000000E+0000	-4.29000000000000E+0001
 1.80755891880113E+0002	 5.64209677419355E+0002	 3.23660000000000E+0002	 1.76420000000000E+0001	 4.95449000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.74380000000000E+0000	-4.29000000000000E+0001
 1.82428875178270E+0002	 5.64112903225806E+0002	 3.23474000000000E+0002	 1.76570000000000E+0001	 4.95440000000000E+0002	 2.50060000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.70428000000000E+0000	-4.29000000000000E+0001
 1.84105770426130E+0002	 5.64064516129032E+0002	 3.23557000000000E+0002	 1.76510000000000E+0001	 4.95467000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.66476000000000E+0000	-4.29000000000000E+0001
 1.85782664835894E+0002	 5.64064516129032E+0002	 3.23662000000000E+0002	 1.76420000000000E+0001	 4.95398000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.62562000000000E+0000	-4.29000000000000E+0001
 1.87455650927702E+0002	 5.64112903225806E+0002	 3.23674000000000E+0002	 1.76400000000000E+0001	 4.95627000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.58610000000000E+0000	-4.29000000000000E+0001
 1.89131568956390E+0002	 5.64112903225806E+0002	 3.23371000000000E+0002	 1.76660000000000E+0001	 4.95589000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.54658000000000E+0000	-4.29000000000000E+0001
 1.90808467835996E+0002	 5.63967741935484E+0002	 3.23315000000000E+0002	 1.76710000000000E+0001	 4.95535000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.50743000000000E+0000	-4.29000000000000E+0001
 1.92478515565526E+0002	 5.64161290322581E+0002	 3.23448000000000E+0002	 1.76590000000000E+0001	 4.95648000000000E+0002	 2.49910000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.46791000000000E+0000	-4.29000000000000E+0001
 1.94153454978217E+0002	 5.64209677419355E+0002	 3.23615000000000E+0002	 1.76460000000000E+0001	 4.95510000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.42877000000000E+0000	-4.29000000000000E+0001
 1.95828405844877E+0002	 5.64258064516129E+0002	 3.23275000000000E+0002	 1.76740000000000E+0001	 4.95295000000000E+0002	 2.50130000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.38925000000000E+0000	-4.29000000000000E+0001
 1.97497479986982E+0002	 5.64112903225806E+0002	 3.23219000000000E+0002	 1.76790000000000E+0001	 4.95202000000000E+0002	 2.50180000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.35048000000000E+0000	-4.29000000000000E+0001
 1.99153861454459E+0002	 5.64693548387097E+0002	 3.23310000000000E+0002	 1.76710000000000E+0001	 4.95433000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.31096000000000E+0000	-4.29000000000000E+0001
 2.00826850339918E+0002	 5.64838709677419E+0002	 3.23228000000000E+0002	 1.76790000000000E+0001	 4.95640000000000E+0002	 2.49910000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 8.27181000000000E+0000	-4.29000000000000E+0001
 2.02494954526343E+0002	 5.64451612903226E+0002	 3.23194000000000E+0002	 1.76810000000000E+0001	 4.95756000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 8.23229000000000E+0000	-4.29000000000000E+0001
 2.04170877583603E+0002	 5.64500000000000E+0002	 3.23209000000000E+0002	 1.76800000000000E+0001	 4.95649000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.19315000000000E+0000	-4.29000000000000E+0001
 2.05838978417648E+0002	 5.64693548387097E+0002	 3.23218000000000E+0002	 1.76790000000000E+0001	 4.95415000000000E+0002	 2.50060000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.15438000000000E+0000	-4.29000000000000E+0001
 2.07487552188896E+0002	 5.64693548387097E+0002	 3.23353000000000E+0002	 1.76680000000000E+0001	 4.95498000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 8.11523000000000E+0000	-4.29000000000000E+0001
 2.09156633873858E+0002	 5.64790322580645E+0002	 3.23160000000000E+0002	 1.76840000000000E+0001	 4.95362000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.07647000000000E+0000	-4.29000000000000E+0001
 2.10808135112144E+0002	 5.64693548387097E+0002	 3.23319000000000E+0002	 1.76710000000000E+0001	 4.95447000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 8.03695000000000E+0000	-4.29000000000000E+0001
 2.12483069775628E+0002	 5.64887096774194E+0002	 3.23350000000000E+0002	 1.76710000000000E+0001	 4.95525000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 7.99743000000000E+0000	-4.29000000000000E+0001
 2.14162899754019E+0002	 5.64838709677419E+0002	 3.22888000000000E+0002	 1.77070000000000E+0001	 4.95367000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.95828000000000E+0000	-4.29000000000000E+0001
 2.15833935318595E+0002	 5.64790322580645E+0002	 3.23191000000000E+0002	 1.76810000000000E+0001	 4.95539000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.91838000000000E+0000	-4.29000000000000E+0001
 2.17508876128111E+0002	 5.64741935483871E+0002	 3.23041000000000E+0002	 1.76940000000000E+0001	 4.95851000000000E+0002	 2.49790000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 7.87924000000000E+0000	-4.29000000000000E+0001
 2.19186740772919E+0002	 5.64741935483871E+0002	 3.23077000000000E+0002	 1.76910000000000E+0001	 4.95766000000000E+0002	 2.49850000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 7.83972000000000E+0000	-4.29000000000000E+0001
 2.20861688845929E+0002	 5.64838709677419E+0002	 3.23150000000000E+0002	 1.76850000000000E+0001	 4.95585000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 7.80057000000000E+0000	-4.29000000000000E+0001
 2.22530760753112E+0002	 5.64645161290323E+0002	 3.23136000000000E+0002	 1.76840000000000E+0001	 4.95548000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.76105000000000E+0000	-4.29000000000000E+0001
 2.24203754387778E+0002	 5.65032258064516E+0002	 3.23109000000000E+0002	 1.76880000000000E+0001	 4.95394000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.72191000000000E+0000	-4.29000000000000E+0001
 2.25878692962374E+0002	 5.64645161290323E+0002	 3.23042000000000E+0002	 1.76940000000000E+0001	 4.95207000000000E+0002	 2.50180000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.68239000000000E+0000	-4.29000000000000E+0001
 2.27548749352222E+0002	 5.64741935483871E+0002	 3.23018000000000E+0002	 1.76960000000000E+0001	 4.95352000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.64362000000000E+0000	-4.29000000000000E+0001
 2.29202201955835E+0002	 5.64741935483871E+0002	 3.22938000000000E+0002	 1.77030000000000E+0001	 4.95560000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 7.60448000000000E+0000	-4.29000000000000E+0001
 2.30873243666444E+0002	 5.64838709677419E+0002	 3.22872000000000E+0002	 1.77090000000000E+0001	 4.95666000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.56495000000000E+0000	-4.29000000000000E+0001
 2.32548177771197E+0002	 5.64838709677419E+0002	 3.22884000000000E+0002	 1.77070000000000E+0001	 4.95692000000000E+0002	 2.49900000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.52581000000000E+0000	-4.29000000000000E+0001
 2.34217265043462E+0002	 5.64887096774194E+0002	 3.22749000000000E+0002	 1.77190000000000E+0001	 4.95341000000000E+0002	 2.50100000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 7.48629000000000E+0000	-4.29000000000000E+0001
 2.35889274474829E+0002	 5.64645161290323E+0002	 3.22823000000000E+0002	 1.77120000000000E+0001	 4.95422000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.44752000000000E+0000	-4.29000000000000E+0001
 2.37546633440842E+0002	 5.64887096774194E+0002	 3.22971000000000E+0002	 1.77000000000000E+0001	 4.95461000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.40800000000000E+0000	-4.29000000000000E+0001
 2.39214740979650E+0002	 5.64645161290323E+0002	 3.22810000000000E+0002	 1.77130000000000E+0001	 4.95495000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.36886000000000E+0000	-4.29000000000000E+0001
 2.40889680951071E+0002	 5.64741935483871E+0002	 3.23033000000000E+0002	 1.76950000000000E+0001	 4.95453000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 7.32934000000000E+0000	-4.29000000000000E+0001
 2.42568530078543E+0002	 5.64693548387097E+0002	 3.22706000000000E+0002	 1.77220000000000E+0001	 4.95508000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 7.28982000000000E+0000	-4.29000000000000E+0001
 2.44245426443864E+0002	 5.64693548387097E+0002	 3.22674000000000E+0002	 1.77250000000000E+0001	 4.95570000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.25029000000000E+0000	-4.29000000000000E+0001
 2.45917435037135E+0002	 5.64693548387097E+0002	 3.22709000000000E+0002	 1.77220000000000E+0001	 4.95750000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.21115000000000E+0000	-4.29000000000000E+0001
 2.47583585064582E+0002	 5.64741935483871E+0002	 3.22820000000000E+0002	 1.77130000000000E+0001	 4.95518000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 7.17163000000000E+0000	-4.29000000000000E+0001
 2.49258525594733E+0002	 5.64790322580645E+0002	 3.22681000000000E+0002	 1.77240000000000E+0001	 4.95450000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.13286000000000E+0000	-4.29000000000000E+0001
 2.50910026274289E+0002	 5.64741935483871E+0002	 3.22718000000000E+0002	 1.77210000000000E+0001	 4.95572000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.09334000000000E+0000	-4.29000000000000E+0001
 2.52586922360244E+0002	 5.64741935483871E+0002	 3.22859000000000E+0002	 1.77120000000000E+0001	 4.95316000000000E+0002	 2.50110000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 7.05420000000000E+0000	-4.29000000000000E+0001
 2.54256981264379E+0002	 5.64935483870968E+0002	 3.22490000000000E+0002	 1.77400000000000E+0001	 4.95356000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 7.01468000000000E+0000	-4.29000000000000E+0001
 2.55934847026647E+0002	 5.64887096774194E+0002	 3.22622000000000E+0002	 1.77290000000000E+0001	 4.95637000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.97553000000000E+0000	-4.29000000000000E+0001
 2.57608834642392E+0002	 5.64790322580645E+0002	 3.22608000000000E+0002	 1.77300000000000E+0001	 4.95678000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.93601000000000E+0000	-4.29000000000000E+0001
 2.59281794473879E+0002	 5.64741935483871E+0002	 3.22425000000000E+0002	 1.77460000000000E+0001	 4.95754000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.89687000000000E+0000	-4.29000000000000E+0001
 2.60957712223202E+0002	 5.64838709677419E+0002	 3.22598000000000E+0002	 1.77310000000000E+0001	 4.95484000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.85735000000000E+0000	-4.29000000000000E+0001
 2.62622897323543E+0002	 5.64838709677419E+0002	 3.22479000000000E+0002	 1.77410000000000E+0001	 4.95371000000000E+0002	 2.50080000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 6.81858000000000E+0000	-4.29000000000000E+0001
 2.64275369634968E+0002	 5.64887096774194E+0002	 3.22412000000000E+0002	 1.77470000000000E+0001	 4.95359000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.77906000000000E+0000	-4.29000000000000E+0001
 2.65956171524593E+0002	 5.65177419354839E+0002	 3.22281000000000E+0002	 1.77580000000000E+0001	 4.95189000000000E+0002	 2.50180000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.73991000000000E+0000	-4.29000000000000E+0001
 2.67626236295395E+0002	 5.64887096774194E+0002	 3.22509000000000E+0002	 1.77390000000000E+0001	 4.95510000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.70077000000000E+0000	-4.29000000000000E+0001
 2.69292379059350E+0002	 5.64983870967742E+0002	 3.22364000000000E+0002	 1.77510000000000E+0001	 4.95441000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.66125000000000E+0000	-4.29000000000000E+0001
 2.70972197025041E+0002	 5.65080645161290E+0002	 3.22314000000000E+0002	 1.77550000000000E+0001	 4.95702000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.62248000000000E+0000	-4.29000000000000E+0001
 2.72619805031086E+0002	 5.64887096774194E+0002	 3.22485000000000E+0002	 1.77410000000000E+0001	 4.95693000000000E+0002	 2.49900000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.58296000000000E+0000	-4.29000000000000E+0001
 2.74289854436807E+0002	 5.64935483870968E+0002	 3.22302000000000E+0002	 1.77570000000000E+0001	 4.95586000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.54381000000000E+0000	-4.29000000000000E+0001
 2.75967722713362E+0002	 5.65032258064516E+0002	 3.22406000000000E+0002	 1.77480000000000E+0001	 4.95330000000000E+0002	 2.50110000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.50429000000000E+0000	-4.29000000000000E+0001
 2.77642671624466E+0002	 5.65032258064516E+0002	 3.22653000000000E+0002	 1.77270000000000E+0001	 4.95402000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.46515000000000E+0000	-4.29000000000000E+0001
 2.79310770223590E+0002	 5.64838709677419E+0002	 3.22136000000000E+0002	 1.77700000000000E+0001	 4.95484000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.42600000000000E+0000	-4.29000000000000E+0001
 2.80961295080799E+0002	 5.65032258064516E+0002	 3.22115000000000E+0002	 1.77720000000000E+0001	 4.95346000000000E+0002	 2.50100000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.38686000000000E+0000	-4.29000000000000E+0001
 2.82633310658198E+0002	 5.65032258064516E+0002	 3.22103000000000E+0002	 1.77730000000000E+0001	 4.95635000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.34734000000000E+0000	-4.29000000000000E+0001
 2.84307268102510E+0002	 5.64983870967742E+0002	 3.22165000000000E+0002	 1.77680000000000E+0001	 4.95690000000000E+0002	 2.49900000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.30820000000000E+0000	-4.29000000000000E+0001
 2.85980259222890E+0002	 5.64887096774194E+0002	 3.22159000000000E+0002	 1.77680000000000E+0001	 4.95615000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.26867000000000E+0000	-4.29000000000000E+0001
 2.87652273403463E+0002	 5.64887096774194E+0002	 3.22175000000000E+0002	 1.77670000000000E+0001	 4.95367000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.22915000000000E+0000	-4.29000000000000E+0001
 2.89332091648520E+0002	 5.64741935483871E+0002	 3.22035000000000E+0002	 1.77790000000000E+0001	 4.95358000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.18963000000000E+0000	-4.29000000000000E+0001
 2.91009962439360E+0002	 5.64935483870968E+0002	 3.22175000000000E+0002	 1.77670000000000E+0001	 4.95486000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.15049000000000E+0000	-4.29000000000000E+0001
 2.92675142511129E+0002	 5.64983870967742E+0002	 3.22374000000000E+0002	 1.77500000000000E+0001	 4.95371000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.11172000000000E+0000	-4.29000000000000E+0001
 2.94328592041726E+0002	 5.65080645161290E+0002	 3.22023000000000E+0002	 1.77800000000000E+0001	 4.95501000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.07257000000000E+0000	-4.29000000000000E+0001
 2.95994744304095E+0002	 5.64983870967742E+0002	 3.22087000000000E+0002	 1.77740000000000E+0001	 4.95554000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.03381000000000E+0000	-4.29000000000000E+0001
 2.97643319472168E+0002	 5.65032258064516E+0002	 3.22221000000000E+0002	 1.77630000000000E+0001	 4.95828000000000E+0002	 2.49820000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.99429000000000E+0000	-4.29000000000000E+0001
 2.99330945413453E+0002	 5.64887096774194E+0002	 3.22272000000000E+0002	 1.77620000000000E+0001	 4.95667000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.95477000000000E+0000	-4.29000000000000E+0001
 3.01003937371929E+0002	 5.64935483870968E+0002	 3.22135000000000E+0002	 1.77700000000000E+0001	 4.95476000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.91562000000000E+0000	-4.29000000000000E+0001
 3.02668142738812E+0002	 5.65177419354839E+0002	 3.22093000000000E+0002	 1.77740000000000E+0001	 4.95301000000000E+0002	 2.50120000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.87648000000000E+0000	-4.29000000000000E+0001
 3.04335260487017E+0002	 5.64887096774194E+0002	 3.22062000000000E+0002	 1.77770000000000E+0001	 4.95405000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.83733000000000E+0000	-4.29000000000000E+0001
 3.05990671719450E+0002	 5.65032258064516E+0002	 3.22071000000000E+0002	 1.77760000000000E+0001	 4.95528000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.79819000000000E+0000	-4.29000000000000E+0001
 3.07660735931522E+0002	 5.64983870967742E+0002	 3.22202000000000E+0002	 1.77660000000000E+0001	 4.95547000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.75867000000000E+0000	-4.29000000000000E+0001
 3.09333711128090E+0002	 5.64983870967742E+0002	 3.21933000000000E+0002	 1.77870000000000E+0001	 4.95594000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.71952000000000E+0000	-4.29000000000000E+0001
 3.11005725588029E+0002	 5.64838709677419E+0002	 3.22024000000000E+0002	 1.77800000000000E+0001	 4.95579000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.68000000000000E+0000	-4.29000000000000E+0001
 3.12677743959079E+0002	 5.64935483870968E+0002	 3.22171000000000E+0002	 1.77670000000000E+0001	 4.95470000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.64123000000000E+0000	-4.29000000000000E+0001
 3.14330217108599E+0002	 5.64935483870968E+0002	 3.22070000000000E+0002	 1.77760000000000E+0001	 4.95420000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.60171000000000E+0000	-4.29000000000000E+0001
 3.16005159314941E+0002	 5.64838709677419E+0002	 3.21769000000000E+0002	 1.78020000000000E+0001	 4.95453000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.56257000000000E+0000	-4.29000000000000E+0001
