Data recorded as Sample1: B00KOD1A_MR_AB_
Osc Amp:  1.10000000000000E+0000	Osc Freq:  3.36600000000000E+0001	Phase:  0.00000000000000E+0000	Time Constant: 9	Conductance Ratio:  1.00000000000000E-0003	Current:  1.10000000000000E-0003
Time(s)	HeLevel(mm)	VTIRes(Ohms)	VTITemp(K)	ProbeRes(Ohms)	ProbeTemp(K)	X(V)	Y(V)	Resistance(Ohms)	Field(T)	Angle(°)
 1.37323677729991E+0002	 5.82416666666667E+0002	 3.19695000000000E+0002	 1.79760000000000E+0001	 4.95399000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.23430000000000E+0000	-4.29000000000000E+0001
 1.38975178688912E+0002	 5.82458333333333E+0002	 3.19807000000000E+0002	 1.79660000000000E+0001	 4.95507000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.27383000000000E+0000	-4.29000000000000E+0001
 1.40645238151776E+0002	 5.82458333333333E+0002	 3.19774000000000E+0002	 1.79690000000000E+0001	 4.95578000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.31335000000000E+0000	-4.29000000000000E+0001
 1.42325060587309E+0002	 5.82333333333333E+0002	 3.19632000000000E+0002	 1.79810000000000E+0001	 4.95702000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.35249000000000E+0000	-4.29000000000000E+0001
 1.43997071694866E+0002	 5.82208333333333E+0002	 3.19836000000000E+0002	 1.79640000000000E+0001	 4.95651000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.39201000000000E+0000	-4.29000000000000E+0001
 1.45669086713535E+0002	 5.82375000000000E+0002	 3.19764000000000E+0002	 1.79700000000000E+0001	 4.95524000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.43078000000000E+0000	-4.29000000000000E+0001
 1.47315694313104E+0002	 5.82375000000000E+0002	 3.19928000000000E+0002	 1.79560000000000E+0001	 4.95565000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.46992000000000E+0000	-4.29000000000000E+0001
 1.48992595706996E+0002	 5.82541666666667E+0002	 3.19950000000000E+0002	 1.79530000000000E+0001	 4.95459000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.50944000000000E+0000	-4.29000000000000E+0001
 1.50680235895903E+0002	 5.82416666666667E+0002	 3.19850000000000E+0002	 1.79630000000000E+0001	 4.95384000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.54896000000000E+0000	-4.29000000000000E+0001
 1.52344432043737E+0002	 5.82416666666667E+0002	 3.19919000000000E+0002	 1.79570000000000E+0001	 4.95499000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.58849000000000E+0000	-4.29000000000000E+0001
 1.54019380675477E+0002	 5.82375000000000E+0002	 3.20013000000000E+0002	 1.79470000000000E+0001	 4.95606000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.62763000000000E+0000	-4.29000000000000E+0001
 1.55692368443475E+0002	 5.82458333333333E+0002	 3.19796000000000E+0002	 1.79670000000000E+0001	 4.95521000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.66715000000000E+0000	-4.29000000000000E+0001
 1.57366324211597E+0002	 5.68612903225806E+0002	 3.19866000000000E+0002	 1.79620000000000E+0001	 4.95752000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.70629000000000E+0000	-4.29000000000000E+0001
 1.59035410366401E+0002	 5.68564516129032E+0002	 3.20002000000000E+0002	 1.79500000000000E+0001	 4.95612000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.74544000000000E+0000	-4.29000000000000E+0001
 1.60688862970014E+0002	 5.68612903225806E+0002	 3.19793000000000E+0002	 1.79680000000000E+0001	 4.95486000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.78458000000000E+0000	-4.29000000000000E+0001
 1.62362826280994E+0002	 5.68709677419355E+0002	 3.20024000000000E+0002	 1.79460000000000E+0001	 4.95599000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.82410000000000E+0000	-4.29000000000000E+0001
 1.64035819356929E+0002	 5.68467741935484E+0002	 3.19942000000000E+0002	 1.79550000000000E+0001	 4.95398000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.86325000000000E+0000	-4.29000000000000E+0001
 1.65707827391470E+0002	 5.68758064516129E+0002	 3.20135000000000E+0002	 1.79390000000000E+0001	 4.95273000000000E+0002	 2.50140000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 3.90239000000000E+0000	-4.29000000000000E+0001
 1.67376909355798E+0002	 5.68564516129032E+0002	 3.20049000000000E+0002	 1.79460000000000E+0001	 4.95506000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.94116000000000E+0000	-4.29000000000000E+0001
 1.69028411990909E+0002	 5.68709677419355E+0002	 3.19983000000000E+0002	 1.79520000000000E+0001	 4.95628000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.98068000000000E+0000	-4.29000000000000E+0001
 1.70708231912156E+0002	 5.68661290322581E+0002	 3.20151000000000E+0002	 1.79370000000000E+0001	 4.95769000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.02020000000000E+0000	-4.29000000000000E+0001
 1.72384148544019E+0002	 5.68612903225806E+0002	 3.20215000000000E+0002	 1.79320000000000E+0001	 4.95706000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.05935000000000E+0000	-4.29000000000000E+0001
 1.74052254127270E+0002	 5.68758064516129E+0002	 3.20208000000000E+0002	 1.79330000000000E+0001	 4.95470000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.09887000000000E+0000	-4.29000000000000E+0001
 1.75721340561440E+0002	 5.68661290322581E+0002	 3.20379000000000E+0002	 1.79180000000000E+0001	 4.95645000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.13764000000000E+0000	-4.29000000000000E+0001
 1.77368938510341E+0002	 5.68758064516129E+0002	 3.20228000000000E+0002	 1.79310000000000E+0001	 4.95573000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.17678000000000E+0000	-4.29000000000000E+0001
 1.79039970443171E+0002	 5.68564516129032E+0002	 3.20367000000000E+0002	 1.79190000000000E+0001	 4.95421000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.21555000000000E+0000	-4.29000000000000E+0001
 1.80688542538228E+0002	 5.68661290322581E+0002	 3.20379000000000E+0002	 1.79180000000000E+0001	 4.95451000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.25507000000000E+0000	-4.29000000000000E+0001
 1.82363478598537E+0002	 5.68709677419355E+0002	 3.20354000000000E+0002	 1.79190000000000E+0001	 4.95501000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.29421000000000E+0000	-4.29000000000000E+0001
 1.84033540855053E+0002	 5.68661290322581E+0002	 3.20394000000000E+0002	 1.79170000000000E+0001	 4.95588000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.33374000000000E+0000	-4.29000000000000E+0001
 1.85708482782030E+0002	 5.68758064516129E+0002	 3.20388000000000E+0002	 1.79180000000000E+0001	 4.95588000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.37288000000000E+0000	-4.29000000000000E+0001
 1.87378537216322E+0002	 5.68661290322581E+0002	 3.20413000000000E+0002	 1.79150000000000E+0001	 4.95547000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.41202000000000E+0000	-4.29000000000000E+0001
 1.89032972905774E+0002	 5.68709677419355E+0002	 3.20494000000000E+0002	 1.79090000000000E+0001	 4.95622000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.45117000000000E+0000	-4.29000000000000E+0001
 1.90706934540563E+0002	 5.68612903225806E+0002	 3.20374000000000E+0002	 1.79180000000000E+0001	 4.95581000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 4.49069000000000E+0000	-4.29000000000000E+0001
 1.92376015666796E+0002	 5.68709677419355E+0002	 3.20323000000000E+0002	 1.79230000000000E+0001	 4.95456000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.52983000000000E+0000	-4.29000000000000E+0001
 1.94051933416119E+0002	 5.68467741935484E+0002	 3.20469000000000E+0002	 1.79110000000000E+0001	 4.95378000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.56935000000000E+0000	-4.29000000000000E+0001
 1.95731780994512E+0002	 5.68564516129032E+0002	 3.20480000000000E+0002	 1.79120000000000E+0001	 4.95403000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.60887000000000E+0000	-4.29000000000000E+0001
 1.97405724191203E+0002	 5.68564516129032E+0002	 3.20482000000000E+0002	 1.79100000000000E+0001	 4.95659000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.64839000000000E+0000	-4.29000000000000E+0001
 1.99080668353101E+0002	 5.68612903225806E+0002	 3.20400000000000E+0002	 1.79170000000000E+0001	 4.95714000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.68754000000000E+0000	-4.29000000000000E+0001
 2.00758541658228E+0002	 5.68951612903226E+0002	 3.20509000000000E+0002	 1.79070000000000E+0001	 4.95730000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.72706000000000E+0000	-4.29000000000000E+0001
 2.02424688892024E+0002	 5.68612903225806E+0002	 3.20653000000000E+0002	 1.78950000000000E+0001	 4.95701000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.76620000000000E+0000	-4.29000000000000E+0001
 2.04098649129987E+0002	 5.68758064516129E+0002	 3.20500000000000E+0002	 1.79080000000000E+0001	 4.95421000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.80573000000000E+0000	-4.29000000000000E+0001
 2.05770658840719E+0002	 5.68612903225806E+0002	 3.20678000000000E+0002	 1.78930000000000E+0001	 4.95271000000000E+0002	 2.50140000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.84449000000000E+0000	-4.29000000000000E+0001
 2.07424120384015E+0002	 5.68612903225806E+0002	 3.20669000000000E+0002	 1.78940000000000E+0001	 4.95443000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.88401000000000E+0000	-4.29000000000000E+0001
 2.09097107872649E+0002	 5.68661290322581E+0002	 3.20589000000000E+0002	 1.79010000000000E+0001	 4.95501000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.92316000000000E+0000	-4.29000000000000E+0001
 2.10770093685091E+0002	 5.68709677419355E+0002	 3.20528000000000E+0002	 1.79060000000000E+0001	 4.95655000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.96268000000000E+0000	-4.29000000000000E+0001
 2.12445029466035E+0002	 5.68564516129032E+0002	 3.20565000000000E+0002	 1.79030000000000E+0001	 4.95810000000000E+0002	 2.49830000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.00182000000000E+0000	-4.29000000000000E+0001
 2.14123876917318E+0002	 5.68564516129032E+0002	 3.20670000000000E+0002	 1.78950000000000E+0001	 4.95620000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.04134000000000E+0000	-4.29000000000000E+0001
 2.15793942526215E+0002	 5.68564516129032E+0002	 3.20806000000000E+0002	 1.78820000000000E+0001	 4.95436000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.08087000000000E+0000	-4.29000000000000E+0001
 2.17473768314129E+0002	 5.68854838709677E+0002	 3.20747000000000E+0002	 1.78870000000000E+0001	 4.95420000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.12039000000000E+0000	-4.29000000000000E+0001
 2.19148701022057E+0002	 5.74661290322581E+0002	 3.20721000000000E+0002	 1.78890000000000E+0001	 4.95432000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.15953000000000E+0000	-4.29000000000000E+0001
 2.20823641272843E+0002	 5.74419354838710E+0002	 3.20926000000000E+0002	 1.78720000000000E+0001	 4.95675000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.19905000000000E+0000	-4.29000000000000E+0001
 2.22496632393223E+0002	 5.74612903225806E+0002	 3.20749000000000E+0002	 1.78870000000000E+0001	 4.95532000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.23857000000000E+0000	-4.29000000000000E+0001
 2.24172554333023E+0002	 5.74661290322581E+0002	 3.20777000000000E+0002	 1.78860000000000E+0001	 4.95618000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.27772000000000E+0000	-4.29000000000000E+0001
 2.25847493186983E+0002	 5.74564516129032E+0002	 3.20849000000000E+0002	 1.78790000000000E+0001	 4.95515000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.31724000000000E+0000	-4.29000000000000E+0001
 2.27528291165497E+0002	 5.74419354838710E+0002	 3.20837000000000E+0002	 1.78800000000000E+0001	 4.95496000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.35676000000000E+0000	-4.29000000000000E+0001
 2.29199325333248E+0002	 5.74322580645161E+0002	 3.20816000000000E+0002	 1.78810000000000E+0001	 4.95525000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.39590000000000E+0000	-4.29000000000000E+0001
 2.30869380605636E+0002	 5.74516129032258E+0002	 3.20941000000000E+0002	 1.78710000000000E+0001	 4.95578000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.43542000000000E+0000	-4.29000000000000E+0001
 2.32544352424680E+0002	 5.74419354838710E+0002	 3.21010000000000E+0002	 1.78650000000000E+0001	 4.95500000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.47457000000000E+0000	-4.29000000000000E+0001
 2.34216333640169E+0002	 5.74564516129032E+0002	 3.20810000000000E+0002	 1.78820000000000E+0001	 4.95393000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.51334000000000E+0000	-4.29000000000000E+0001
 2.35864910484433E+0002	 5.74467741935484E+0002	 3.21065000000000E+0002	 1.78610000000000E+0001	 4.95447000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.55286000000000E+0000	-4.29000000000000E+0001
 2.37540851421060E+0002	 5.74467741935484E+0002	 3.20985000000000E+0002	 1.78660000000000E+0001	 4.95671000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.59238000000000E+0000	-4.29000000000000E+0001
 2.39217724599076E+0002	 5.74516129032258E+0002	 3.21090000000000E+0002	 1.78580000000000E+0001	 4.95602000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.63152000000000E+0000	-4.29000000000000E+0001
 2.40887773725432E+0002	 5.74370967741935E+0002	 3.20971000000000E+0002	 1.78680000000000E+0001	 4.95624000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.67104000000000E+0000	-4.29000000000000E+0001
 2.42566633468779E+0002	 5.74564516129032E+0002	 3.21091000000000E+0002	 1.78590000000000E+0001	 4.95582000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.71056000000000E+0000	-4.29000000000000E+0001
 2.44241563941786E+0002	 5.74419354838710E+0002	 3.21143000000000E+0002	 1.78540000000000E+0001	 4.95551000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.74971000000000E+0000	-4.29000000000000E+0001
 2.45914553106610E+0002	 5.74564516129032E+0002	 3.21200000000000E+0002	 1.78490000000000E+0001	 4.95643000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.78923000000000E+0000	-4.29000000000000E+0001
 2.47582667629545E+0002	 5.74419354838710E+0002	 3.21218000000000E+0002	 1.78480000000000E+0001	 4.95268000000000E+0002	 2.50140000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.82799000000000E+0000	-4.29000000000000E+0001
 2.49233184664531E+0002	 5.74322580645161E+0002	 3.21211000000000E+0002	 1.78480000000000E+0001	 4.95298000000000E+0002	 2.50130000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.86714000000000E+0000	-4.29000000000000E+0001
 2.50897384164747E+0002	 5.74612903225806E+0002	 3.21223000000000E+0002	 1.78470000000000E+0001	 4.95384000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.90591000000000E+0000	-4.29000000000000E+0001
 2.52553776806829E+0002	 5.74419354838710E+0002	 3.21171000000000E+0002	 1.78520000000000E+0001	 4.95829000000000E+0002	 2.49820000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.94543000000000E+0000	-4.29000000000000E+0001
 2.54226763178002E+0002	 5.74419354838710E+0002	 3.21296000000000E+0002	 1.78420000000000E+0001	 4.95804000000000E+0002	 2.49820000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.98457000000000E+0000	-4.29000000000000E+0001
 2.55897797345752E+0002	 5.74612903225806E+0002	 3.21247000000000E+0002	 1.78450000000000E+0001	 4.95487000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.02410000000000E+0000	-4.29000000000000E+0001
 2.57589346970076E+0002	 5.74516129032258E+0002	 3.21288000000000E+0002	 1.78420000000000E+0001	 4.95317000000000E+0002	 2.50110000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	 6.06362000000000E+0000	-4.29000000000000E+0001
 2.59250608108014E+0002	 5.74564516129032E+0002	 3.21381000000000E+0002	 1.78340000000000E+0001	 4.95453000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.10276000000000E+0000	-4.29000000000000E+0001
 2.60921642834494E+0002	 5.74612903225806E+0002	 3.21458000000000E+0002	 1.78270000000000E+0001	 4.95463000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.14228000000000E+0000	-4.29000000000000E+0001
 2.62595613688332E+0002	 5.74419354838710E+0002	 3.21133000000000E+0002	 1.78550000000000E+0001	 4.95535000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.18142000000000E+0000	-4.29000000000000E+0001
 2.64265658344846E+0002	 5.74419354838710E+0002	 3.21248000000000E+0002	 1.78450000000000E+0001	 4.95676000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.22057000000000E+0000	-4.29000000000000E+0001
 2.65918146580082E+0002	 5.74467741935484E+0002	 3.21431000000000E+0002	 1.78300000000000E+0001	 4.95637000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.25971000000000E+0000	-4.29000000000000E+0001
 2.67596020723304E+0002	 5.74467741935484E+0002	 3.21478000000000E+0002	 1.78250000000000E+0001	 4.95537000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.29923000000000E+0000	-4.29000000000000E+0001
 2.69270955945518E+0002	 5.74370967741935E+0002	 3.21470000000000E+0002	 1.78260000000000E+0001	 4.95588000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 6.33838000000000E+0000	-4.29000000000000E+0001
 2.70940039027307E+0002	 5.74612903225806E+0002	 3.21415000000000E+0002	 1.78310000000000E+0001	 4.95604000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.37827000000000E+0000	-4.29000000000000E+0001
 2.72624740015840E+0002	 5.74419354838710E+0002	 3.21526000000000E+0002	 1.78210000000000E+0001	 4.95428000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.41742000000000E+0000	-4.29000000000000E+0001
 2.74292843922901E+0002	 5.74612903225806E+0002	 3.21512000000000E+0002	 1.78230000000000E+0001	 4.95425000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.45656000000000E+0000	-4.29000000000000E+0001
 2.75962909252433E+0002	 5.74322580645161E+0002	 3.21644000000000E+0002	 1.78120000000000E+0001	 4.95469000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.49609000000000E+0000	-4.29000000000000E+0001
 2.77634924271102E+0002	 5.74564516129032E+0002	 3.21615000000000E+0002	 1.78140000000000E+0001	 4.95371000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.53485000000000E+0000	-4.29000000000000E+0001
 2.79284467159932E+0002	 5.63580645161290E+0002	 3.21589000000000E+0002	 1.78160000000000E+0001	 4.95394000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.57400000000000E+0000	-4.29000000000000E+0001
 2.80951590495440E+0002	 5.63774193548387E+0002	 3.21606000000000E+0002	 1.78150000000000E+0001	 4.95470000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.61277000000000E+0000	-4.29000000000000E+0001
 2.82604078730677E+0002	 5.63677419354839E+0002	 3.21590000000000E+0002	 1.78160000000000E+0001	 4.95524000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.65229000000000E+0000	-4.29000000000000E+0001
 2.84278031146417E+0002	 5.63725806451613E+0002	 3.21583000000000E+0002	 1.78160000000000E+0001	 4.95733000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.69143000000000E+0000	-4.29000000000000E+0001
 2.85948096196584E+0002	 5.63822580645161E+0002	 3.21767000000000E+0002	 1.78010000000000E+0001	 4.95809000000000E+0002	 2.49830000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 6.73095000000000E+0000	-4.29000000000000E+0001
 2.87624021209400E+0002	 5.63580645161290E+0002	 3.21859000000000E+0002	 1.77940000000000E+0001	 4.95556000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.77047000000000E+0000	-4.29000000000000E+0001
 2.89300910590592E+0002	 5.63677419354839E+0002	 3.21857000000000E+0002	 1.77940000000000E+0001	 4.95591000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.80962000000000E+0000	-4.29000000000000E+0001
 2.90971947272628E+0002	 5.63677419354839E+0002	 3.21764000000000E+0002	 1.78020000000000E+0001	 4.95246000000000E+0002	 2.50160000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 6.84914000000000E+0000	-4.29000000000000E+0001
 2.92649818342834E+0002	 5.63580645161290E+0002	 3.21809000000000E+0002	 1.77980000000000E+0001	 4.95388000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	 6.88828000000000E+0000	-4.29000000000000E+0001
 2.94318898072241E+0002	 5.63822580645161E+0002	 3.21737000000000E+0002	 1.78040000000000E+0001	 4.95402000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.92780000000000E+0000	-4.29000000000000E+0001
 2.96001652724019E+0002	 5.63580645161290E+0002	 3.21968000000000E+0002	 1.77840000000000E+0001	 4.95478000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 6.96732000000000E+0000	-4.29000000000000E+0001
