Field	T\dRuOx\n	T\dCernox\n	T\dRuOx\n Corrected	T\dCernox\n Corrected
1.802250000000000100e+01	8.350999999999999500e-01	1.135899999999999900e+00	9.435184001922607400e-01	9.356629848480224600e-01
1.801950000000000100e+01	8.352000000000000500e-01	1.135799999999999900e+00	9.436042308807373000e-01	9.352874755859375000e-01
1.801589999999999800e+01	8.343000000000000400e-01	1.135899999999999900e+00	9.424442052841186500e-01	9.356083869934082000e-01
1.801220000000000000e+01	8.348999999999999800e-01	1.135799999999999900e+00	9.432257413864135700e-01	9.354915618896484400e-01
1.800850000000000200e+01	8.345000000000000200e-01	1.135799999999999900e+00	9.427045583724975600e-01	9.355206489562988300e-01
1.800489999999999900e+01	8.347000000000000000e-01	1.135799999999999900e+00	9.429426193237304700e-01	9.355874061584472700e-01
1.800120000000000100e+01	8.357000000000000000e-01	1.135699999999999900e+00	9.442000389099121100e-01	9.354021549224853500e-01
1.799749999999999900e+01	8.353000000000000400e-01	1.135699999999999900e+00	9.436858892440795900e-01	9.351627826690673800e-01
1.799390000000000000e+01	8.352000000000000500e-01	1.135599999999999900e+00	9.435406923294067400e-01	9.352142810821533200e-01
1.799020000000000200e+01	8.347999999999999900e-01	1.135599999999999900e+00	9.430056810379028300e-01	9.352018833160400400e-01
1.798659999999999900e+01	8.352000000000000500e-01	1.135599999999999900e+00	9.435232877731323200e-01	9.353053569793701200e-01
1.798290000000000100e+01	8.349999999999999600e-01	1.135500000000000000e+00	9.432390928268432600e-01	9.352424144744873000e-01
1.797929999999999900e+01	8.339999999999999600e-01	1.135400000000000000e+00	9.420410394668579100e-01	9.353628158569335900e-01
1.797560000000000000e+01	8.359999999999999700e-01	1.135400000000000000e+00	9.444999694824218800e-01	9.353723526000976600e-01
1.797190000000000200e+01	8.358999999999999800e-01	1.135400000000000000e+00	9.443761110305786100e-01	9.351813793182373000e-01
1.796829999999999900e+01	8.347000000000000000e-01	1.135300000000000000e+00	9.428484439849853500e-01	9.347474575042724600e-01
1.796460000000000100e+01	8.350999999999999500e-01	1.135300000000000000e+00	9.433755874633789100e-01	9.351134300231933600e-01
1.796099999999999900e+01	8.350999999999999500e-01	1.135200000000000000e+00	9.433507919311523400e-01	9.348604679107666000e-01
1.795730000000000000e+01	8.356000000000000100e-01	1.135100000000000000e+00	9.439933300018310500e-01	9.348247051239013700e-01
1.795370000000000100e+01	8.356000000000000100e-01	1.135100000000000000e+00	9.439693689346313500e-01	9.347977638244628900e-01
1.795009999999999900e+01	8.359999999999999700e-01	1.135000000000000000e+00	9.444326162338256800e-01	9.349324703216552700e-01
1.794640000000000100e+01	8.347999999999999900e-01	1.135000000000000000e+00	9.429631233215332000e-01	9.349181652069091800e-01
1.794269999999999900e+01	8.358999999999999800e-01	1.134900000000000000e+00	9.442846775054931600e-01	9.348034858703613300e-01
1.793910000000000000e+01	8.358999999999999800e-01	1.134900000000000000e+00	9.442956447601318400e-01	9.348881244659423800e-01
1.793550000000000100e+01	8.353000000000000400e-01	1.134900000000000000e+00	9.435732364654541000e-01	9.348018169403076200e-01
1.793189999999999900e+01	8.359999999999999700e-01	1.134800000000000000e+00	9.443916082382202100e-01	9.349634647369384800e-01
1.792820000000000000e+01	8.363000000000000400e-01	1.134800000000000000e+00	9.447909593582153300e-01	9.349341392517089800e-01
1.792460000000000200e+01	8.355000000000000200e-01	1.134700000000000000e+00	9.437843561172485400e-01	9.349393844604492200e-01
1.792090000000000000e+01	8.357999999999999900e-01	1.134700000000000000e+00	9.441320896148681600e-01	9.346671104431152300e-01
1.791730000000000100e+01	8.364000000000000300e-01	1.134600000000000100e+00	9.448828697204589800e-01	9.349510669708252000e-01
1.791359999999999900e+01	8.353000000000000400e-01	1.134500000000000100e+00	9.435107707977294900e-01	9.347720146179199200e-01
1.790990000000000000e+01	8.349999999999999600e-01	1.134500000000000100e+00	9.431451559066772500e-01	9.346601963043212900e-01
1.790630000000000200e+01	8.357999999999999900e-01	1.134500000000000100e+00	9.441448450088501000e-01	9.346127510070800800e-01
1.790269999999999900e+01	8.350999999999999500e-01	1.134400000000000100e+00	9.431929588317871100e-01	9.348297119140625000e-01
1.789910000000000100e+01	8.359999999999999700e-01	1.134300000000000100e+00	9.443352222442627000e-01	9.347541332244873000e-01
1.789539999999999900e+01	8.358999999999999800e-01	1.134300000000000100e+00	9.442260265350341800e-01	9.347805976867675800e-01
1.789170000000000000e+01	8.355000000000000200e-01	1.134200000000000100e+00	9.437727928161621100e-01	9.347739219665527300e-01
1.788810000000000100e+01	8.352000000000000500e-01	1.134200000000000100e+00	9.433534145355224600e-01	9.347717761993408200e-01
1.788439999999999900e+01	8.349999999999999600e-01	1.134200000000000100e+00	9.430636167526245100e-01	9.346976280212402300e-01
1.788080000000000100e+01	8.359999999999999700e-01	1.134100000000000100e+00	9.443222284317016600e-01	9.347758293151855500e-01
1.787719999999999800e+01	8.348999999999999800e-01	1.134100000000000100e+00	9.429881572723388700e-01	9.350688457489013700e-01
1.787360000000000000e+01	8.355000000000000200e-01	1.133999999999999900e+00	9.436661005020141600e-01	9.347848892211914100e-01
1.786990000000000100e+01	8.354000000000000300e-01	1.133999999999999900e+00	9.435789585113525400e-01	9.349615573883056600e-01
1.786629999999999900e+01	8.357999999999999900e-01	1.133999999999999900e+00	9.440708160400390600e-01	9.349353313446044900e-01
1.786260000000000000e+01	8.355000000000000200e-01	1.133899999999999900e+00	9.436690807342529300e-01	9.350504875183105500e-01
1.785900000000000200e+01	8.359999999999999700e-01	1.133899999999999900e+00	9.443256855010986300e-01	9.349136352539062500e-01
1.785539999999999900e+01	8.348999999999999800e-01	1.133799999999999900e+00	9.429267644882202100e-01	9.348058700561523400e-01
1.785170000000000100e+01	8.355000000000000200e-01	1.133799999999999900e+00	9.436572790145874000e-01	9.350879192352294900e-01
1.784799999999999900e+01	8.353000000000000400e-01	1.133799999999999900e+00	9.434312582015991200e-01	9.349825382232666000e-01
1.784440000000000000e+01	8.355000000000000200e-01	1.133699999999999900e+00	9.436615705490112300e-01	9.351017475128173800e-01
1.784080000000000200e+01	8.357000000000000000e-01	1.133699999999999900e+00	9.439284801483154300e-01	9.350051879882812500e-01
1.783719999999999900e+01	8.348999999999999800e-01	1.133599999999999900e+00	9.429082870483398400e-01	9.347543716430664100e-01
1.783360000000000100e+01	8.364000000000000300e-01	1.133500000000000000e+00	9.447026252746582000e-01	9.349365234375000000e-01
1.782989999999999900e+01	8.353000000000000400e-01	1.133500000000000000e+00	9.433997869491577100e-01	9.349713325500488300e-01
1.782630000000000000e+01	8.357000000000000000e-01	1.133400000000000000e+00	9.438724517822265600e-01	9.352831840515136700e-01
1.782270000000000100e+01	8.348999999999999800e-01	1.133400000000000000e+00	9.428867101669311500e-01	9.352047443389892600e-01
1.781899999999999900e+01	8.349999999999999600e-01	1.133300000000000000e+00	9.430432319641113300e-01	9.349923133850097700e-01
1.781540000000000000e+01	8.362000000000000500e-01	1.133300000000000000e+00	9.445075988769531300e-01	9.350602626800537100e-01
1.781180000000000200e+01	8.358999999999999800e-01	1.133200000000000000e+00	9.441306591033935500e-01	9.349229335784912100e-01
1.780819999999999900e+01	8.358999999999999800e-01	1.133100000000000000e+00	9.440979957580566400e-01	9.347593784332275400e-01
1.780450000000000100e+01	8.344000000000000300e-01	1.133100000000000000e+00	9.422677755355835000e-01	9.353086948394775400e-01
1.780089999999999900e+01	8.349999999999999600e-01	1.133100000000000000e+00	9.429795742034912100e-01	9.349942207336425800e-01
1.779720000000000000e+01	8.357999999999999900e-01	1.133000000000000000e+00	9.439908266067504900e-01	9.351751804351806600e-01
1.779360000000000100e+01	8.353000000000000400e-01	1.132900000000000000e+00	9.433007240295410200e-01	9.349818229675293000e-01
1.778989999999999900e+01	8.353000000000000400e-01	1.132900000000000000e+00	9.433879852294921900e-01	9.353013038635253900e-01
1.778630000000000100e+01	8.348999999999999800e-01	1.132800000000000000e+00	9.428583383560180700e-01	9.351172447204589800e-01
1.778269999999999800e+01	8.355000000000000200e-01	1.132800000000000000e+00	9.435875415802002000e-01	9.352293014526367200e-01
1.777900000000000000e+01	8.367000000000000000e-01	1.132700000000000000e+00	9.450550079345703100e-01	9.352569580078125000e-01
1.777540000000000100e+01	8.358999999999999800e-01	1.132600000000000100e+00	9.440761804580688500e-01	9.351198673248291000e-01
1.777169999999999900e+01	8.349999999999999600e-01	1.132600000000000100e+00	9.429632425308227500e-01	9.354975223541259800e-01
1.776800000000000100e+01	8.354000000000000300e-01	1.132500000000000100e+00	9.434678554534912100e-01	9.352583885192871100e-01
1.776439999999999800e+01	8.364000000000000300e-01	1.132500000000000100e+00	9.446878433227539100e-01	9.352619647979736300e-01
1.776080000000000000e+01	8.350999999999999500e-01	1.132300000000000100e+00	9.430814981460571300e-01	9.351844787597656300e-01
1.775710000000000100e+01	8.365000000000000200e-01	1.132300000000000100e+00	9.447537660598754900e-01	9.349873065948486300e-01
1.775349999999999900e+01	8.356000000000000100e-01	1.132200000000000100e+00	9.436541795730590800e-01	9.350504875183105500e-01
1.774980000000000000e+01	8.353000000000000400e-01	1.132100000000000100e+00	9.433217048645019500e-01	9.349014759063720700e-01
1.774620000000000200e+01	8.358999999999999800e-01	1.132200000000000100e+00	9.440541267395019500e-01	9.350254535675048800e-01
1.774259999999999900e+01	8.358999999999999800e-01	1.132100000000000100e+00	9.440312385559082000e-01	9.348270893096923800e-01
1.773890000000000100e+01	8.362000000000000500e-01	1.131999999999999900e+00	9.443957805633544900e-01	9.351809024810791000e-01
1.773529999999999900e+01	8.349999999999999600e-01	1.131999999999999900e+00	9.429509639739990200e-01	9.351177215576171900e-01
1.773160000000000000e+01	8.356000000000000100e-01	1.131899999999999900e+00	9.436564445495605500e-01	9.350717067718505900e-01
1.772800000000000200e+01	8.354000000000000300e-01	1.131799999999999900e+00	9.434114694595336900e-01	9.351897239685058600e-01
1.772439999999999900e+01	8.359999999999999700e-01	1.131799999999999900e+00	9.440984725952148400e-01	9.352109432220459000e-01
1.772080000000000100e+01	8.356000000000000100e-01	1.131799999999999900e+00	9.436578750610351600e-01	9.351787567138671900e-01
1.771709999999999900e+01	8.354000000000000300e-01	1.131699999999999900e+00	9.433844089508056600e-01	9.351367950439453100e-01
1.771350000000000000e+01	8.355000000000000200e-01	1.131599999999999900e+00	9.435502290725708000e-01	9.349949359893798800e-01
1.770990000000000100e+01	8.357999999999999900e-01	1.131599999999999900e+00	9.438707828521728500e-01	9.351012706756591800e-01
1.770629999999999900e+01	8.357000000000000000e-01	1.131500000000000000e+00	9.437401294708252000e-01	9.352843761444091800e-01
1.770260000000000000e+01	8.353000000000000400e-01	1.131400000000000000e+00	9.432668685913085900e-01	9.351968765258789100e-01
1.769900000000000200e+01	8.354000000000000300e-01	1.131300000000000000e+00	9.433609247207641600e-01	9.348852634429931600e-01
1.769539999999999900e+01	8.353000000000000400e-01	1.131300000000000000e+00	9.432594776153564500e-01	9.350545406341552700e-01
1.769170000000000100e+01	8.363000000000000400e-01	1.131300000000000000e+00	9.444749355316162100e-01	9.352724552154541000e-01
1.768799999999999900e+01	8.344000000000000300e-01	1.131200000000000000e+00	9.421230554580688500e-01	9.352197647094726600e-01
1.768440000000000000e+01	8.356000000000000100e-01	1.131100000000000000e+00	9.435902833938598600e-01	9.349606037139892600e-01
1.768080000000000100e+01	8.359999999999999700e-01	1.131100000000000000e+00	9.441043138504028300e-01	9.351260662078857400e-01
1.767709999999999900e+01	8.348999999999999800e-01	1.131000000000000000e+00	9.427223205566406300e-01	9.350035190582275400e-01
1.767350000000000100e+01	8.359999999999999700e-01	1.130900000000000000e+00	9.441016912460327100e-01	9.350550174713134800e-01
1.766989999999999800e+01	8.360999999999999500e-01	1.130800000000000000e+00	9.441694021224975600e-01	9.353244304656982400e-01
1.766620000000000000e+01	8.354000000000000300e-01	1.130700000000000000e+00	9.433611631393432600e-01	9.350519180297851600e-01
1.766250000000000100e+01	8.363000000000000400e-01	1.130700000000000000e+00	9.444372653961181600e-01	9.348685741424560500e-01
1.765889999999999900e+01	8.354000000000000300e-01	1.130600000000000000e+00	9.433192014694213900e-01	9.347295761108398400e-01
1.765520000000000100e+01	8.354000000000000300e-01	1.130600000000000000e+00	9.433231353759765600e-01	9.349582195281982400e-01
1.765149999999999900e+01	8.359999999999999700e-01	1.130500000000000100e+00	9.440498352050781300e-01	9.351549148559570300e-01
1.764780000000000000e+01	8.355000000000000200e-01	1.130500000000000100e+00	9.434266090393066400e-01	9.350349903106689500e-01
1.764410000000000200e+01	8.353000000000000400e-01	1.130400000000000100e+00	9.431785345077514600e-01	9.348516464233398400e-01
1.764049999999999900e+01	8.355000000000000200e-01	1.130300000000000100e+00	9.434328079223632800e-01	9.349405765533447300e-01
1.763680000000000100e+01	8.355000000000000200e-01	1.130200000000000100e+00	9.434150457382202100e-01	9.349846839904785200e-01
1.763319999999999900e+01	8.355000000000000200e-01	1.130100000000000100e+00	9.434351921081543000e-01	9.349951744079589800e-01
1.762950000000000000e+01	8.352000000000000500e-01	1.130100000000000100e+00	9.430623054504394500e-01	9.349343776702880900e-01
1.762590000000000100e+01	8.355000000000000200e-01	1.129999999999999900e+00	9.433857202529907200e-01	9.345984458923339800e-01
1.762219999999999900e+01	8.364000000000000300e-01	1.129999999999999900e+00	9.445044994354248000e-01	9.349434375762939500e-01
1.761860000000000100e+01	8.354000000000000300e-01	1.129799999999999900e+00	9.432653188705444300e-01	9.348151683807373000e-01
1.761489999999999900e+01	8.355000000000000200e-01	1.129899999999999900e+00	9.433845281600952100e-01	9.351081848144531300e-01
1.761120000000000000e+01	8.355000000000000200e-01	1.129799999999999900e+00	9.434025287628173800e-01	9.348835945129394500e-01
1.760760000000000100e+01	8.352000000000000500e-01	1.129699999999999900e+00	9.430009126663208000e-01	9.347441196441650400e-01
1.760389999999999900e+01	8.354000000000000300e-01	1.129699999999999900e+00	9.432579278945922900e-01	9.348101615905761700e-01
1.760030000000000100e+01	8.369999999999999700e-01	1.129599999999999900e+00	9.452724456787109400e-01	9.348177909851074200e-01
1.759659999999999900e+01	8.358999999999999800e-01	1.129499999999999900e+00	9.438509941101074200e-01	9.347999095916748000e-01
1.759300000000000000e+01	8.353000000000000400e-01	1.129499999999999900e+00	9.431335926055908200e-01	9.349038600921630900e-01
1.758940000000000100e+01	8.362000000000000500e-01	1.129400000000000000e+00	9.442396163940429700e-01	9.346499443054199200e-01
1.758569999999999900e+01	8.359999999999999700e-01	1.129400000000000000e+00	9.439711570739746100e-01	9.349095821380615200e-01
1.758210000000000100e+01	8.354000000000000300e-01	1.129400000000000000e+00	9.432289600372314500e-01	9.349091053009033200e-01
1.757829999999999900e+01	8.357999999999999900e-01	1.129300000000000000e+00	9.436680078506469700e-01	9.347851276397705100e-01
1.757470000000000000e+01	8.350999999999999500e-01	1.129300000000000000e+00	9.428279399871826200e-01	9.350802898406982400e-01
1.757110000000000100e+01	8.357000000000000000e-01	1.129200000000000000e+00	9.435411691665649400e-01	9.349298477172851600e-01
1.756739999999999900e+01	8.359999999999999700e-01	1.129100000000000000e+00	9.439460039138793900e-01	9.348533153533935500e-01
1.756380000000000100e+01	8.354000000000000300e-01	1.129100000000000000e+00	9.431847333908081100e-01	9.349114894866943400e-01
1.756009999999999800e+01	8.363000000000000400e-01	1.129000000000000000e+00	9.442704916000366200e-01	9.346225261688232400e-01
1.755650000000000000e+01	8.354000000000000300e-01	1.129000000000000000e+00	9.431580305099487300e-01	9.347155094146728500e-01
1.755280000000000100e+01	8.357999999999999900e-01	1.128900000000000000e+00	9.436753988265991200e-01	9.348690509796142600e-01
1.754909999999999900e+01	8.356000000000000100e-01	1.128800000000000000e+00	9.433960914611816400e-01	9.347457885742187500e-01
1.754550000000000100e+01	8.355000000000000200e-01	1.128800000000000000e+00	9.432977437973022500e-01	9.347417354583740200e-01
1.754179999999999900e+01	8.366000000000000100e-01	1.128700000000000000e+00	9.445911645889282200e-01	9.347875118255615200e-01
1.753820000000000000e+01	8.366000000000000100e-01	1.128700000000000000e+00	9.446402788162231400e-01	9.349515438079834000e-01
1.753450000000000100e+01	8.354000000000000300e-01	1.128700000000000000e+00	9.431332349777221700e-01	9.345297813415527300e-01
1.753089999999999900e+01	8.358999999999999800e-01	1.128600000000000000e+00	9.437626600265502900e-01	9.346263408660888700e-01
1.752720000000000100e+01	8.358999999999999800e-01	1.128600000000000000e+00	9.437060356140136700e-01	9.348154067993164100e-01
1.752349999999999900e+01	8.362000000000000500e-01	1.128500000000000100e+00	9.440886974334716800e-01	9.347243309020996100e-01
1.751990000000000000e+01	8.362000000000000500e-01	1.128500000000000100e+00	9.441117048263549800e-01	9.349927902221679700e-01
1.751630000000000100e+01	8.355000000000000200e-01	1.128400000000000100e+00	9.432337284088134800e-01	9.348206520080566400e-01
1.751259999999999900e+01	8.364000000000000300e-01	1.128300000000000100e+00	9.443579912185668900e-01	9.346835613250732400e-01
1.750890000000000100e+01	8.349999999999999600e-01	1.128200000000000100e+00	9.426201581954956100e-01	9.342644214630127000e-01
1.750529999999999800e+01	8.350999999999999500e-01	1.128300000000000100e+00	9.427244663238525400e-01	9.345974922180175800e-01
1.750160000000000000e+01	8.359999999999999700e-01	1.128200000000000100e+00	9.437961578369140600e-01	9.346692562103271500e-01
1.749800000000000100e+01	8.357000000000000000e-01	1.128100000000000100e+00	9.434556961059570300e-01	9.347126483917236300e-01
1.749429999999999900e+01	8.348999999999999800e-01	1.128100000000000100e+00	9.424960613250732400e-01	9.345555305480957000e-01
1.749070000000000000e+01	8.356000000000000100e-01	1.127999999999999900e+00	9.433108568191528300e-01	9.345760345458984400e-01
1.748689999999999900e+01	8.369999999999999700e-01	1.127999999999999900e+00	9.450212717056274400e-01	9.346451759338378900e-01
1.748330000000000000e+01	8.363000000000000400e-01	1.127999999999999900e+00	9.441797733306884800e-01	9.345619678497314500e-01
1.747960000000000100e+01	8.364000000000000300e-01	1.127899999999999900e+00	9.442889690399169900e-01	9.344429969787597700e-01
1.747589999999999900e+01	8.365000000000000200e-01	1.127899999999999900e+00	9.444255828857421900e-01	9.348886013031005900e-01
1.747230000000000100e+01	8.362000000000000500e-01	1.127799999999999900e+00	9.440151453018188500e-01	9.345843791961669900e-01
1.746869999999999800e+01	8.364000000000000300e-01	1.127699999999999900e+00	9.442745447158813500e-01	9.344694614410400400e-01
1.746500000000000000e+01	8.356000000000000100e-01	1.127699999999999900e+00	9.432771205902099600e-01	9.343767166137695300e-01
1.746140000000000100e+01	8.363000000000000400e-01	1.127699999999999900e+00	9.441480636596679700e-01	9.347388744354248000e-01
1.745769999999999900e+01	8.364000000000000300e-01	1.127599999999999900e+00	9.442557096481323200e-01	9.344983100891113300e-01
1.745410000000000000e+01	8.354000000000000300e-01	1.127599999999999900e+00	9.429682493209838900e-01	9.348030090332031300e-01
1.745039999999999800e+01	8.355000000000000200e-01	1.127400000000000000e+00	9.431229829788208000e-01	9.345366954803466800e-01
1.744680000000000000e+01	8.367999999999999900e-01	1.127400000000000000e+00	9.446977376937866200e-01	9.343492984771728500e-01
1.744310000000000100e+01	8.360999999999999500e-01	1.127400000000000000e+00	9.438414573669433600e-01	9.346230030059814500e-01
1.743949999999999900e+01	8.353000000000000400e-01	1.127300000000000000e+00	9.428480863571167000e-01	9.342291355133056600e-01
1.743580000000000000e+01	8.355000000000000200e-01	1.127300000000000000e+00	9.430925846099853500e-01	9.346516132354736300e-01
1.743209999999999800e+01	8.357000000000000000e-01	1.127200000000000000e+00	9.433410167694091800e-01	9.346079826354980500e-01
1.742850000000000000e+01	8.367000000000000000e-01	1.127100000000000000e+00	9.445641040802002000e-01	9.344899654388427700e-01
1.742480000000000100e+01	8.359999999999999700e-01	1.127100000000000000e+00	9.436838626861572300e-01	9.345765113830566400e-01
1.742119999999999900e+01	8.357999999999999900e-01	1.127000000000000000e+00	9.434412717819213900e-01	9.345865249633789100e-01
1.741750000000000000e+01	8.362000000000000500e-01	1.126900000000000000e+00	9.439163208007812500e-01	9.342658519744873000e-01
1.741379999999999800e+01	8.357000000000000000e-01	1.126900000000000000e+00	9.432848691940307600e-01	9.344463348388671900e-01
1.741020000000000000e+01	8.356000000000000100e-01	1.126900000000000000e+00	9.432036876678466800e-01	9.343500137329101600e-01
1.740650000000000100e+01	8.367000000000000000e-01	1.126700000000000000e+00	9.445369243621826200e-01	9.342777729034423800e-01
1.740289999999999900e+01	8.357999999999999900e-01	1.126700000000000000e+00	9.434224367141723600e-01	9.343361854553222700e-01
1.739930000000000000e+01	8.354000000000000300e-01	1.126700000000000000e+00	9.428831338882446300e-01	9.342975616455078100e-01
1.739560000000000200e+01	8.359999999999999700e-01	1.126600000000000000e+00	9.436585903167724600e-01	9.344158172607421900e-01
1.739190000000000000e+01	8.358999999999999800e-01	1.126600000000000000e+00	9.434932470321655300e-01	9.345300197601318400e-01
1.738830000000000100e+01	8.360999999999999500e-01	1.126500000000000100e+00	9.437527656555175800e-01	9.343225955963134800e-01
1.738459999999999900e+01	8.359999999999999700e-01	1.126400000000000100e+00	9.436094760894775400e-01	9.343404769897460900e-01
1.738100000000000000e+01	8.359999999999999700e-01	1.126300000000000100e+00	9.436136484146118200e-01	9.341473579406738300e-01
1.737740000000000200e+01	8.365000000000000200e-01	1.126300000000000100e+00	9.442023038864135700e-01	9.338524341583252000e-01
1.737379999999999900e+01	8.348999999999999800e-01	1.126100000000000100e+00	9.421836137771606400e-01	9.342575073242187500e-01
1.737010000000000100e+01	8.358999999999999800e-01	1.126100000000000100e+00	9.434581995010376000e-01	9.341378211975097700e-01
1.736639999999999900e+01	8.353000000000000400e-01	1.126100000000000100e+00	9.427056312561035200e-01	9.339547157287597700e-01
1.736280000000000000e+01	8.366000000000000100e-01	1.126100000000000100e+00	9.442926645278930700e-01	9.341156482696533200e-01
1.735910000000000200e+01	8.369999999999999700e-01	1.125999999999999900e+00	9.447910785675048800e-01	9.341230392456054700e-01
1.735549999999999900e+01	8.358999999999999800e-01	1.125899999999999900e+00	9.433979988098144500e-01	9.340519905090332000e-01
1.735180000000000100e+01	8.350999999999999500e-01	1.125899999999999900e+00	9.423989057540893600e-01	9.340746402740478500e-01
1.734819999999999900e+01	8.364000000000000300e-01	1.125899999999999900e+00	9.440488815307617200e-01	9.342455863952636700e-01
1.734440000000000000e+01	8.363000000000000400e-01	1.125799999999999900e+00	9.438767433166503900e-01	9.338924884796142600e-01
1.734080000000000200e+01	8.367999999999999900e-01	1.125699999999999900e+00	9.444974660873413100e-01	9.338600635528564500e-01
1.733719999999999900e+01	8.369999999999999700e-01	1.125699999999999900e+00	9.447278976440429700e-01	9.339580535888671900e-01
1.733360000000000100e+01	8.358999999999999800e-01	1.125599999999999900e+00	9.433510303497314500e-01	9.339044094085693400e-01
1.732989999999999900e+01	8.363000000000000400e-01	1.125599999999999900e+00	9.438377618789672900e-01	9.339494705200195300e-01
1.732630000000000000e+01	8.355000000000000200e-01	1.125499999999999900e+00	9.428604841232299800e-01	9.337222576141357400e-01
1.732260000000000100e+01	8.364000000000000300e-01	1.125499999999999900e+00	9.439535140991210900e-01	9.342050552368164100e-01
1.731880000000000000e+01	8.359999999999999700e-01	1.125400000000000000e+00	9.434694051742553700e-01	9.339134693145752000e-01
1.731520000000000100e+01	8.364000000000000300e-01	1.125400000000000000e+00	9.439617395401001000e-01	9.337568283081054700e-01
1.731159999999999900e+01	8.362000000000000500e-01	1.125300000000000000e+00	9.437249898910522500e-01	9.337480068206787100e-01
1.730790000000000000e+01	8.364000000000000300e-01	1.125300000000000000e+00	9.439257383346557600e-01	9.336082935333252000e-01
1.730420000000000200e+01	8.367999999999999900e-01	1.125200000000000000e+00	9.444061517715454100e-01	9.338123798370361300e-01
1.730059999999999900e+01	8.365000000000000200e-01	1.125200000000000000e+00	9.440168142318725600e-01	9.339668750762939500e-01
1.729700000000000100e+01	8.367000000000000000e-01	1.125100000000000000e+00	9.442886114120483400e-01	9.338169097900390600e-01
1.729329999999999900e+01	8.365000000000000200e-01	1.125100000000000000e+00	9.440307617187500000e-01	9.338157176971435500e-01
1.728970000000000000e+01	8.360999999999999500e-01	1.125100000000000000e+00	9.435229301452636700e-01	9.339587688446044900e-01
1.728600000000000100e+01	8.373000000000000400e-01	1.125000000000000000e+00	9.449715614318847700e-01	9.337565898895263700e-01
1.728239999999999900e+01	8.367000000000000000e-01	1.125000000000000000e+00	9.442307949066162100e-01	9.340677261352539100e-01
1.727880000000000000e+01	8.366000000000000100e-01	1.124900000000000000e+00	9.440796375274658200e-01	9.336881637573242200e-01
1.727509999999999800e+01	8.359999999999999700e-01	1.124800000000000000e+00	9.433907270431518600e-01	9.337191581726074200e-01
1.727140000000000000e+01	8.363000000000000400e-01	1.124800000000000000e+00	9.437013864517211900e-01	9.338493347167968800e-01
1.726780000000000100e+01	8.369999999999999700e-01	1.124700000000000000e+00	9.445632696151733400e-01	9.338059425354003900e-01
1.726409999999999900e+01	8.359999999999999700e-01	1.124800000000000000e+00	9.433400630950927700e-01	9.338316917419433600e-01
1.726010000000000100e+01	8.364000000000000300e-01	1.124600000000000000e+00	9.438078403472900400e-01	9.336299896240234400e-01
1.725639999999999900e+01	8.358999999999999800e-01	1.124600000000000000e+00	9.432108402252197300e-01	9.336004257202148400e-01
