file FFTd=BaFe2P2_00828a_1.dat
Selected B range, Bmin=6.000 T Bmax=7.000 T
Subtracted Poly order =3
Padding =8
F[T]	Amp
 1.62571838378906E+0002	 3.63923061601341E-0004
 1.65759521484375E+0002	 3.67768385818530E-0004
 1.68947204589844E+0002	 3.65945316214097E-0004
 1.72134887695313E+0002	 3.59207900941059E-0004
 1.75322570800781E+0002	 3.48358176890657E-0004
 1.78510253906250E+0002	 3.34225024007818E-0004
 1.81697937011719E+0002	 3.17642021668267E-0004
 1.84885620117188E+0002	 2.99424205481204E-0004
 1.88073303222656E+0002	 2.80343495339664E-0004
 1.91260986328125E+0002	 2.61102593655045E-0004
 1.94448669433594E+0002	 2.42307545342490E-0004
 1.97636352539063E+0002	 2.24440156588346E-0004
 2.00824035644531E+0002	 2.07833191966206E-0004
 2.04011718750000E+0002	 1.92653322632939E-0004
 2.07199401855469E+0002	 1.78898023218703E-0004
 2.10387084960938E+0002	 1.66411418788243E-0004
 2.13574768066406E+0002	 1.54919736103460E-0004
 2.16762451171875E+0002	 1.44081011694201E-0004
 2.19950134277344E+0002	 1.33539358751400E-0004
 2.23137817382813E+0002	 1.22974007125438E-0004
 2.26325500488281E+0002	 1.12137349916458E-0004
 2.29513183593750E+0002	 1.00882117417322E-0004
 2.32700866699219E+0002	 8.91837682299147E-0005
 2.35888549804688E+0002	 7.71709651419515E-0005
 2.39076232910156E+0002	 6.51888266332328E-0005
 2.42263916015625E+0002	 5.39427537215796E-0005
 2.45451599121094E+0002	 4.47808536380591E-0005
 2.48639282226563E+0002	 3.99083154583755E-0005
 2.51826965332031E+0002	 4.13422400577792E-0005
 2.55014648437500E+0002	 4.86669819690964E-0005
 2.58202331542969E+0002	 5.96513066558790E-0005
 2.61390014648438E+0002	 7.23897431997888E-0005
 2.64577697753906E+0002	 8.57430815902241E-0005
 2.67765380859375E+0002	 9.90435742277579E-0005
 2.70953063964844E+0002	 1.11865962677026E-0004
 2.74140747070313E+0002	 1.23915971674951E-0004
 2.77328430175781E+0002	 1.34980188025726E-0004
 2.80516113281250E+0002	 1.44903942486548E-0004
 2.83703796386719E+0002	 1.53582084840029E-0004
 2.86891479492188E+0002	 1.60955891856165E-0004
 2.90079162597656E+0002	 1.67012870192319E-0004
 2.93266845703125E+0002	 1.71787688967344E-0004
 2.96454528808594E+0002	 1.75363067002683E-0004
 2.99642211914063E+0002	 1.77869625441969E-0004
 3.02829895019531E+0002	 1.79483709413279E-0004
 3.06017578125000E+0002	 1.80422110983406E-0004
 3.09205261230469E+0002	 1.80932623506107E-0004
 3.12392944335938E+0002	 1.81279603364577E-0004
 3.15580627441406E+0002	 1.81724412629407E-0004
 3.18768310546875E+0002	 1.82501879148966E-0004
 3.21955993652344E+0002	 1.83795563576741E-0004
 3.25143676757813E+0002	 1.85716056385198E-0004
 3.28331359863281E+0002	 1.88286863299679E-0004
 3.31519042968750E+0002	 1.91441099557730E-0004
 3.34706726074219E+0002	 1.95029528470731E-0004
 3.37894409179688E+0002	 1.98837643519580E-0004
 3.41082092285156E+0002	 2.02607773056790E-0004
 3.44269775390625E+0002	 2.06062075514315E-0004
 3.47457458496094E+0002	 2.08923372813544E-0004
 3.50645141601563E+0002	 2.10932235017268E-0004
 3.53832824707031E+0002	 2.11859955963914E-0004
 3.57020507812500E+0002	 2.11517812435370E-0004
 3.60208190917969E+0002	 2.09763331473942E-0004
 3.63395874023438E+0002	 2.06504363520116E-0004
 3.66583557128906E+0002	 2.01701725112358E-0004
 3.69771240234375E+0002	 1.95371136987410E-0004
 3.72958923339844E+0002	 1.87585200895164E-0004
 3.76146606445313E+0002	 1.78476263645243E-0004
 3.79334289550781E+0002	 1.68241222177921E-0004
 3.82521972656250E+0002	 1.57149597408302E-0004
 3.85709655761719E+0002	 1.45556370722160E-0004
 3.88897338867188E+0002	 1.33920522927142E-0004
 3.92085021972656E+0002	 1.22827234359856E-0004
 3.95272705078125E+0002	 1.13002631308245E-0004
 3.98460388183594E+0002	 1.05290714919317E-0004
 4.01648071289063E+0002	 1.00541085569428E-0004
 4.04835754394531E+0002	 9.93802819888564E-0005
 4.08023437500000E+0002	 1.01961568049853E-0004
 4.11211120605469E+0002	 1.07895485458242E-0004
 4.14398803710938E+0002	 1.16431322248994E-0004
 4.17586486816406E+0002	 1.26723909172750E-0004
 4.20774169921875E+0002	 1.38012424160278E-0004
 4.23961853027344E+0002	 1.49683387365479E-0004
 4.27149536132813E+0002	 1.61267642266774E-0004
 4.30337219238281E+0002	 1.72415676452307E-0004
 4.33524902343750E+0002	 1.82871969081645E-0004
 4.36712585449219E+0002	 1.92454408715944E-0004
 4.39900268554688E+0002	 2.01039043087912E-0004
 4.43087951660156E+0002	 2.08548877743354E-0004
 4.46275634765625E+0002	 2.14945379226209E-0004
 4.49463317871094E+0002	 2.20221649276537E-0004
 4.52651000976563E+0002	 2.24396563944582E-0004
 4.55838684082031E+0002	 2.27509433823061E-0004
 4.59026367187500E+0002	 2.29614938812906E-0004
 4.62214050292969E+0002	 2.30778239598776E-0004
 4.65401733398438E+0002	 2.31070282389092E-0004
 4.68589416503906E+0002	 2.30563400905499E-0004
 4.71777099609375E+0002	 2.29327381419853E-0004
 4.74964782714844E+0002	 2.27426190073535E-0004
 4.78152465820313E+0002	 2.24915562590089E-0004
 4.81340148925781E+0002	 2.21841622119019E-0004
 4.84527832031250E+0002	 2.18240622732414E-0004
 4.87715515136719E+0002	 2.14139821048600E-0004
 4.90903198242188E+0002	 2.09559368964839E-0004
 4.94090881347656E+0002	 2.04515012213982E-0004
 4.97278564453125E+0002	 1.99021288045610E-0004
 5.00466247558594E+0002	 1.93094853002399E-0004
 5.03653930664063E+0002	 1.86757545234382E-0004
 5.06841613769531E+0002	 1.80038796132654E-0004
 5.10029296875000E+0002	 1.72977050455900E-0004
 5.13216979980469E+0002	 1.65619928765953E-0004
 5.16404663085938E+0002	 1.58022968937786E-0004
 5.19592346191406E+0002	 1.50246916261068E-0004
 5.22780029296875E+0002	 1.42353698378800E-0004
 5.25967712402344E+0002	 1.34401424967740E-0004
 5.29155395507813E+0002	 1.26438987446544E-0004
 5.32343078613281E+0002	 1.18501079935417E-0004
 5.35530761718750E+0002	 1.10604679163658E-0004
 5.38718444824219E+0002	 1.02748160282454E-0004
 5.41906127929688E+0002	 9.49142658608070E-0005
 5.45093811035156E+0002	 8.70781482747299E-0005
 5.48281494140625E+0002	 7.92218864748697E-0005
 5.51469177246094E+0002	 7.13576715277885E-0005
 5.54656860351563E+0002	 6.35639226365305E-0005
 5.57844543457031E+0002	 5.60423764233197E-0005
 5.61032226562500E+0002	 4.92067196742760E-0005
 5.64219909667969E+0002	 4.37937862494593E-0005
 5.67407592773438E+0002	 4.08803637916642E-0005
 5.70595275878906E+0002	 4.15050457240100E-0005
 5.73782958984375E+0002	 4.59301239964842E-0005
 5.76970642089844E+0002	 5.34766227495371E-0005
 5.80158325195313E+0002	 6.31383365487932E-0005
 5.83346008300781E+0002	 7.40547939922404E-0005
 5.86533691406250E+0002	 8.55890073725566E-0005
 5.89721374511719E+0002	 9.72654403172355E-0005
 5.92909057617188E+0002	 1.08709478723483E-0004
 5.96096740722656E+0002	 1.19611780134968E-0004
 5.99284423828125E+0002	 1.29710873928998E-0004
 6.02472106933594E+0002	 1.38786119130316E-0004
 6.05659790039063E+0002	 1.46655971998899E-0004
 6.08847473144531E+0002	 1.53178678087266E-0004
 6.12035156250000E+0002	 1.58253756153472E-0004
 6.15222839355469E+0002	 1.61823332764213E-0004
 6.18410522460938E+0002	 1.63872777143128E-0004
 6.21598205566406E+0002	 1.64430320583394E-0004
 6.24785888671875E+0002	 1.63565498261429E-0004
 6.27973571777344E+0002	 1.61386361542688E-0004
 6.31161254882813E+0002	 1.58035495409939E-0004
 6.34348937988281E+0002	 1.53684948950113E-0004
 6.37536621093750E+0002	 1.48530252973940E-0004
 6.40724304199219E+0002	 1.42783761489770E-0004
 6.43911987304688E+0002	 1.36667614353270E-0004
 6.47099670410156E+0002	 1.30406674508624E-0004
 6.50287353515625E+0002	 1.24221834895810E-0004
 6.53475036621094E+0002	 1.18324095353929E-0004
 6.56662719726563E+0002	 1.12909742714795E-0004
 6.59850402832031E+0002	 1.08156786282504E-0004
 6.63038085937500E+0002	 1.04222488461025E-0004
 6.66225769042969E+0002	 1.01241444385761E-0004
 6.69413452148438E+0002	 9.93233828635338E-0005
 6.72601135253906E+0002	 9.85499462763688E-0005
 6.75788818359375E+0002	 9.89703271465196E-0005
 6.78976501464844E+0002	 1.00596615924967E-0004
 6.82164184570313E+0002	 1.03400477591536E-0004
 6.85351867675781E+0002	 1.07312739452194E-0004
 6.88539550781250E+0002	 1.12226586862251E-0004
 6.91727233886719E+0002	 1.18003903415166E-0004
 6.94914916992188E+0002	 1.24483543400936E-0004
 6.98102600097656E+0002	 1.31490237503341E-0004
 7.01290283203125E+0002	 1.38843188111525E-0004
 7.04477966308594E+0002	 1.46363854516075E-0004
 7.07665649414063E+0002	 1.53882744342824E-0004
 7.10853332519531E+0002	 1.61245176291519E-0004
 7.14041015625000E+0002	 1.68316012556285E-0004
 7.17228698730469E+0002	 1.74983341023278E-0004
 7.20416381835938E+0002	 1.81161059969960E-0004
 7.23604064941406E+0002	 1.86790301361794E-0004
 7.26791748046875E+0002	 1.91839629088019E-0004
 7.29979431152344E+0002	 1.96303966218681E-0004
 7.33167114257813E+0002	 2.00202240326645E-0004
 7.36354797363281E+0002	 2.03573788457887E-0004
 7.39542480468750E+0002	 2.06473633848247E-0004
 7.42730163574219E+0002	 2.08966833464070E-0004
 7.45917846679688E+0002	 2.11122192902492E-0004
 7.49105529785156E+0002	 2.13005740557434E-0004
 7.52293212890625E+0002	 2.14674426940801E-0004
 7.55480895996094E+0002	 2.16170544835048E-0004
 7.58668579101563E+0002	 2.17517332083345E-0004
 7.61856262207031E+0002	 2.18716113801723E-0004
 7.65043945312500E+0002	 2.19745175506089E-0004
 7.68231628417969E+0002	 2.20560362405519E-0004
 7.71419311523438E+0002	 2.21097212892188E-0004
 7.74606994628906E+0002	 2.21274293882860E-0004
 7.77794677734375E+0002	 2.20997335923261E-0004
 7.80982360839844E+0002	 2.20163770995292E-0004
 7.84170043945313E+0002	 2.18667342631599E-0004
 7.87357727050781E+0002	 2.16402563743622E-0004
 7.90545410156250E+0002	 2.13268919788543E-0004
 7.93733093261719E+0002	 2.09174837551963E-0004
 7.96920776367188E+0002	 2.04041557357588E-0004
 8.00108459472656E+0002	 1.97807165371493E-0004
 8.03296142578125E+0002	 1.90431182983874E-0004
 8.06483825683594E+0002	 1.81900310582387E-0004
 8.09671508789063E+0002	 1.72236251416957E-0004
 8.12859191894531E+0002	 1.61507116230521E-0004
 8.16046875000000E+0002	 1.49844930280338E-0004
 8.19234558105469E+0002	 1.37473519755438E-0004
 8.22422241210938E+0002	 1.24753723737407E-0004
 8.25609924316406E+0002	 1.12255318063417E-0004
 8.28797607421875E+0002	 1.00859804045307E-0004
 8.31985290527344E+0002	 9.18581809112712E-0005
 8.35172973632813E+0002	 8.68853713710603E-0005
 8.38360656738281E+0002	 8.74178584704299E-0005
 8.41548339843750E+0002	 9.39517804179089E-0005
 8.44736022949219E+0002	 1.05739857296051E-0004
 8.47923706054688E+0002	 1.21402720961988E-0004
 8.51111389160156E+0002	 1.39593318902608E-0004
 8.54299072265625E+0002	 1.59238696372219E-0004
 8.57486755371094E+0002	 1.79522493705337E-0004
 8.60674438476563E+0002	 1.99809212165513E-0004
 8.63862121582031E+0002	 2.19582375057633E-0004
 8.67049804687500E+0002	 2.38405800544543E-0004
 8.70237487792969E+0002	 2.55902082235974E-0004
 8.73425170898438E+0002	 2.71741858140229E-0004
 8.76612854003906E+0002	 2.85639411986292E-0004
 8.79800537109375E+0002	 2.97351806700409E-0004
 8.82988220214844E+0002	 3.06679811016579E-0004
 8.86175903320313E+0002	 3.13469516018148E-0004
 8.89363586425781E+0002	 3.17613919821544E-0004
 8.92551269531250E+0002	 3.19053996777566E-0004
 8.95738952636719E+0002	 3.17778926949344E-0004
 8.98926635742188E+0002	 3.13825278157509E-0004
 9.02114318847656E+0002	 3.07275026279738E-0004
 9.05302001953125E+0002	 2.98252380516114E-0004
 9.08489685058594E+0002	 2.86919454924496E-0004
 9.11677368164063E+0002	 2.73470899245003E-0004
 9.14865051269531E+0002	 2.58127673683440E-0004
 9.18052734375000E+0002	 2.41130227545104E-0004
 9.21240417480469E+0002	 2.22731427209747E-0004
 9.24428100585938E+0002	 2.03189689814887E-0004
 9.27615783691406E+0002	 1.82762950221981E-0004
 9.30803466796875E+0002	 1.61704407952508E-0004
 9.33991149902344E+0002	 1.40261702138984E-0004
 9.37178833007813E+0002	 1.18682928552362E-0004
 9.40366516113281E+0002	 9.72379506241626E-0005
 9.43554199218750E+0002	 7.62798724151753E-0005
 9.46741882324219E+0002	 5.64334828961838E-0005
 9.49929565429688E+0002	 3.92555803894013E-0005
 9.53117248535156E+0002	 2.93089451377585E-0005
 9.56304931640625E+0002	 3.31529948538047E-0005
 9.59492614746094E+0002	 4.70472629300027E-0005
 9.62680297851563E+0002	 6.43994459454035E-0005
 9.65867980957031E+0002	 8.26981355181913E-0005
 9.69055664062500E+0002	 1.01086589522481E-0004
 9.72243347167969E+0002	 1.19186122461747E-0004
 9.75431030273438E+0002	 1.36770593547463E-0004
 9.78618713378906E+0002	 1.53665731280999E-0004
 9.81806396484375E+0002	 1.69713698929513E-0004
 9.84994079589844E+0002	 1.84760416929546E-0004
 9.88181762695313E+0002	 1.98652272841057E-0004
 9.91369445800781E+0002	 2.11237231423670E-0004
 9.94557128906250E+0002	 2.22368149907551E-0004
 9.97744812011719E+0002	 2.31907172485428E-0004
 1.00093249511718E+0003	 2.39730551794086E-0004
 1.00412017822265E+0003	 2.45733491721839E-0004
 1.00730786132812E+0003	 2.49834756433479E-0004
 1.01049554443359E+0003	 2.51980895544824E-0004
 1.01368322753906E+0003	 2.52150016194157E-0004
 1.01687091064453E+0003	 2.50355099676900E-0004
 1.02005859375000E+0003	 2.46646919406672E-0004
 1.02324627685546E+0003	 2.41116672249876E-0004
 1.02643395996094E+0003	 2.33898488508483E-0004
 1.02962164306641E+0003	 2.25172033923783E-0004
 1.03280932617188E+0003	 2.15165445507574E-0004
 1.03599700927734E+0003	 2.04158811345794E-0004
 1.03918469238281E+0003	 1.92488218122814E-0004
 1.04237237548828E+0003	 1.80549853061362E-0004
 1.04556005859375E+0003	 1.68802412017383E-0004
 1.04874774169922E+0003	 1.57763681988181E-0004
 1.05193542480469E+0003	 1.47993544071017E-0004
 1.05512310791016E+0003	 1.40052472317328E-0004
 1.05831079101563E+0003	 1.34427429846705E-0004
 1.06149847412109E+0003	 1.31433739172488E-0004
 1.06468615722656E+0003	 1.31129635657006E-0004
 1.06787384033203E+0003	 1.33293253714592E-0004
 1.07106152343750E+0003	 1.37481918503836E-0004
 1.07424920654297E+0003	 1.43141560866405E-0004
 1.07743688964844E+0003	 1.49712668301558E-0004
 1.08062457275391E+0003	 1.56700207129239E-0004
 1.08381225585938E+0003	 1.63705133641107E-0004
 1.08699993896484E+0003	 1.70429827659448E-0004
 1.09018762207031E+0003	 1.76670155385080E-0004
 1.09337530517578E+0003	 1.82302234064119E-0004
 1.09656298828125E+0003	 1.87267808548777E-0004
 1.09975067138672E+0003	 1.91559729136416E-0004
 1.10293835449219E+0003	 1.95207956783817E-0004
 1.10612603759766E+0003	 1.98266224243420E-0004
 1.10931372070313E+0003	 2.00799538887450E-0004
 1.11250140380859E+0003	 2.02872887087731E-0004
 1.11568908691406E+0003	 2.04541654060415E-0004
 1.11887677001953E+0003	 2.05844325716941E-0004
 1.12206445312500E+0003	 2.06797950951327E-0004
 1.12525213623047E+0003	 2.07396618300538E-0004
 1.12843981933594E+0003	 2.07612887139031E-0004
 1.13162750244141E+0003	 2.07401786104916E-0004
 1.13481518554688E+0003	 2.06706728182070E-0004
 1.13800286865234E+0003	 2.05466546138085E-0004
 1.14119055175781E+0003	 2.03622838089744E-0004
 1.14437823486328E+0003	 2.01126908811626E-0004
 1.14756591796875E+0003	 1.97945755188329E-0004
 1.15075360107422E+0003	 1.94066728490434E-0004
 1.15394128417969E+0003	 1.89500676692141E-0004
 1.15712896728516E+0003	 1.84283506548546E-0004
 1.16031665039063E+0003	 1.78476200709846E-0004
 1.16350433349609E+0003	 1.72163381970213E-0004
 1.16669201660156E+0003	 1.65450542086776E-0004
 1.16987969970703E+0003	 1.58460056529724E-0004
 1.17306738281250E+0003	 1.51326101804994E-0004
 1.17625506591797E+0003	 1.44188595451832E-0004
 1.17944274902344E+0003	 1.37186312556818E-0004
 1.18263043212891E+0003	 1.30449422109360E-0004
 1.18581811523438E+0003	 1.24091851422493E-0004
 1.18900579833984E+0003	 1.18204121777310E-0004
 1.19219348144531E+0003	 1.12847548298593E-0004
 1.19538116455078E+0003	 1.08050845919286E-0004
 1.19856884765625E+0003	 1.03810086284841E-0004
 1.20175653076172E+0003	 1.00092519896149E-0004
 1.20494421386719E+0003	 9.68440794812175E-0005
 1.20813189697266E+0003	 9.39996490255453E-0005
 1.21131958007813E+0003	 9.14947032782919E-0005
 1.21450726318359E+0003	 8.92768498160052E-0005
 1.21769494628906E+0003	 8.73160665944236E-0005
 1.22088262939453E+0003	 8.56127798638346E-0005
 1.22407031250000E+0003	 8.42031127343444E-0005
 1.22725799560547E+0003	 8.31605243073847E-0005
 1.23044567871094E+0003	 8.25927450751599E-0005
 1.23363336181641E+0003	 8.26327600448370E-0005
 1.23682104492188E+0003	 8.34231788462223E-0005
 1.24000872802734E+0003	 8.50951191532132E-0005
 1.24319641113281E+0003	 8.77453692139397E-0005
 1.24638409423828E+0003	 9.14175310360706E-0005
 1.24957177734375E+0003	 9.60922259085212E-0005
 1.25275946044922E+0003	 1.01688082485737E-0004
 1.25594714355469E+0003	 1.08071257911505E-0004
 1.25913482666016E+0003	 1.15069161188158E-0004
 1.26232250976563E+0003	 1.22484476316363E-0004
 1.26551019287109E+0003	 1.30107327320606E-0004
 1.26869787597656E+0003	 1.37725071822158E-0004
 1.27188555908203E+0003	 1.45130124120922E-0004
 1.27507324218750E+0003	 1.52126459901349E-0004
 1.27826092529297E+0003	 1.58535343965131E-0004
 1.28144860839844E+0003	 1.64200596005709E-0004
 1.28463629150391E+0003	 1.68993494089543E-0004
 1.28782397460938E+0003	 1.72817252510157E-0004
 1.29101165771484E+0003	 1.75610900107985E-0004
 1.29419934082031E+0003	 1.77352313384927E-0004
 1.29738702392578E+0003	 1.78060111111228E-0004
 1.30057470703125E+0003	 1.77794082855482E-0004
 1.30376239013672E+0003	 1.76653798846288E-0004
 1.30695007324219E+0003	 1.74775038761088E-0004
 1.31013775634766E+0003	 1.72323703385070E-0004
 1.31332543945313E+0003	 1.69486975933575E-0004
 1.31651312255859E+0003	 1.66461736612937E-0004
 1.31970080566406E+0003	 1.63440659329736E-0004
 1.32288848876953E+0003	 1.60597037911659E-0004
 1.32607617187500E+0003	 1.58070088931234E-0004
 1.32926385498047E+0003	 1.55952992806391E-0004
 1.33245153808594E+0003	 1.54285911092450E-0004
 1.33563922119141E+0003	 1.53055423004671E-0004
 1.33882690429688E+0003	 1.52200382589079E-0004
 1.34201458740234E+0003	 1.51622633285393E-0004
 1.34520227050781E+0003	 1.51199986798041E-0004
 1.34838995361328E+0003	 1.50798780334218E-0004
 1.35157763671875E+0003	 1.50284125751570E-0004
 1.35476531982422E+0003	 1.49527294523973E-0004
 1.35795300292969E+0003	 1.48411144593097E-0004
 1.36114068603516E+0003	 1.46835849743983E-0004
 1.36432836914063E+0003	 1.44728398086568E-0004
 1.36751605224609E+0003	 1.42060474787717E-0004
 1.37070373535156E+0003	 1.38880515360328E-0004
 1.37389141845703E+0003	 1.35366603109379E-0004
 1.37707910156250E+0003	 1.31905709650832E-0004
 1.38026678466797E+0003	 1.29195812282035E-0004
 1.38345446777344E+0003	 1.28338607716869E-0004
 1.38664215087891E+0003	 1.30834469378180E-0004
 1.38982983398438E+0003	 1.38357054399620E-0004
 1.39301751708984E+0003	 1.52310637695794E-0004
 1.39620520019531E+0003	 1.73445304167369E-0004
 1.39939288330078E+0003	 2.01819467665590E-0004
 1.40258056640625E+0003	 2.37040263580535E-0004
 1.40576824951172E+0003	 2.78516368973630E-0004
 1.40895593261719E+0003	 3.25594134119694E-0004
 1.41214361572266E+0003	 3.77597594578044E-0004
 1.41533129882813E+0003	 4.33825009676862E-0004
 1.41851898193359E+0003	 4.93534914139340E-0004
 1.42170666503906E+0003	 5.55935214113854E-0004
 1.42489434814453E+0003	 6.20179062301519E-0004
 1.42808203125000E+0003	 6.85367538605512E-0004
 1.43126971435547E+0003	 7.50558073337470E-0004
 1.43445739746094E+0003	 8.14777376799552E-0004
 1.43764508056641E+0003	 8.77037721574270E-0004
 1.44083276367188E+0003	 9.36355544590673E-0004
 1.44402044677734E+0003	 9.91771439014171E-0004
 1.44720812988281E+0003	 1.04237068690261E-0003
 1.45039581298828E+0003	 1.08730355105771E-0003
 1.45358349609375E+0003	 1.12580460801100E-0003
 1.45677117919922E+0003	 1.15721047063987E-0003
 1.45995886230469E+0003	 1.18097532281193E-0003
 1.46314654541016E+0003	 1.19668377171177E-0003
 1.46633422851563E+0003	 1.20406061635502E-0003
 1.46952191162109E+0003	 1.20297723216943E-0003
 1.47270959472656E+0003	 1.19345437939946E-0003
 1.47589727783203E+0003	 1.17566135479017E-0003
 1.47908496093750E+0003	 1.14991151842808E-0003
 1.48227264404297E+0003	 1.11665433745001E-0003
 1.48546032714844E+0003	 1.07646419223164E-0003
 1.48864801025391E+0003	 1.03002628541896E-0003
 1.49183569335938E+0003	 9.78120076818819E-0004
 1.49502337646484E+0003	 9.21600735157172E-0004
 1.49821105957031E+0003	 8.61379148965704E-0004
 1.50139874267578E+0003	 7.98401071844529E-0004
 1.50458642578125E+0003	 7.33625991141860E-0004
 1.50777410888672E+0003	 6.68006303363614E-0004
 1.51096179199219E+0003	 6.02467354617236E-0004
 1.51414947509766E+0003	 5.37888860818787E-0004
 1.51733715820313E+0003	 4.75088161264930E-0004
 1.52052484130859E+0003	 4.14805681501362E-0004
 1.52371252441406E+0003	 3.57692887679723E-0004
 1.52690020751953E+0003	 3.04302903782897E-0004
 1.53008789062500E+0003	 2.55083831046071E-0004
 1.53327557373047E+0003	 2.10374645264650E-0004
 1.53646325683594E+0003	 1.70403330878724E-0004
 1.53965093994141E+0003	 1.35286601010381E-0004
 1.54283862304688E+0003	 1.05030089994981E-0004
 1.54602630615234E+0003	 7.95272482672057E-0005
 1.54921398925781E+0003	 5.85545263764682E-0005
 1.55240167236328E+0003	 4.17611954931224E-0005
 1.55558935546875E+0003	 2.86600153069415E-0005
 1.55877703857422E+0003	 1.86600594238643E-0005
 1.56196472167969E+0003	 1.13317415198192E-0005
 1.56515240478516E+0003	 7.69428023351845E-0006
 1.56834008789063E+0003	 1.03271419399692E-0005
 1.57152777099609E+0003	 1.68165830735646E-0005
 1.57471545410156E+0003	 2.50124544232668E-0005
 1.57790313720703E+0003	 3.43917974114540E-0005
 1.58109082031250E+0003	 4.47167734926194E-0005
 1.58427850341797E+0003	 5.57748902817170E-0005
 1.58746618652344E+0003	 6.73533959173461E-0005
 1.59065386962891E+0003	 7.92466599064569E-0005
 1.59384155273438E+0003	 9.12647170030583E-0005
 1.59702923583984E+0003	 1.03238543836067E-0004
 1.60021691894531E+0003	 1.15022314645570E-0004
 1.60340460205078E+0003	 1.26493484172808E-0004
 1.60659228515625E+0003	 1.37551430860176E-0004
 1.60977996826172E+0003	 1.48115207939727E-0004
 1.61296765136719E+0003	 1.58120801582585E-0004
 1.61615533447266E+0003	 1.67518187573452E-0004
 1.61934301757813E+0003	 1.76268400199818E-0004
 1.62253070068359E+0003	 1.84340770584397E-0004
 1.62571838378906E+0003	 1.91710451023067E-0004
 1.62890606689453E+0003	 1.98356313098797E-0004
 1.63209375000000E+0003	 2.04259286916323E-0004
 1.63528143310547E+0003	 2.09401193186593E-0004
 1.63846911621094E+0003	 2.13764105609645E-0004
 1.64165679931641E+0003	 2.17330265123823E-0004
 1.64484448242188E+0003	 2.20082548224272E-0004
 1.64803216552734E+0003	 2.22005468217113E-0004
 1.65121984863281E+0003	 2.23086661913200E-0004
 1.65440753173828E+0003	 2.23318786957496E-0004
 1.65759521484375E+0003	 2.22701729389756E-0004
 1.66078289794922E+0003	 2.21244999675272E-0004
 1.66397058105469E+0003	 2.18970180082185E-0004
 1.66715826416016E+0003	 2.15913277353009E-0004
 1.67034594726563E+0003	 2.12126830927865E-0004
 1.67353363037109E+0003	 2.07681625613167E-0004
 1.67672131347656E+0003	 2.02667854126949E-0004
 1.67990899658203E+0003	 1.97195564100842E-0004
 1.68309667968750E+0003	 1.91394201184524E-0004
 1.68628436279297E+0003	 1.85411023683241E-0004
 1.68947204589844E+0003	 1.79408122031334E-0004
 1.69265972900391E+0003	 1.73557751602257E-0004
