file FFTd=BaFe2P2_00828a_1.dat
Selected B range, Bmin=5.000 T Bmax=6.000 T
Subtracted Poly order =3
Padding =8
F[T]	Amp
 1.07015075683593E+0002	 5.05348684084082E-0004
 1.09291992187499E+0002	 5.00314490263756E-0004
 1.11568908691406E+0002	 4.93397591860812E-0004
 1.13845825195312E+0002	 4.84537201788782E-0004
 1.16122741699218E+0002	 4.73669460891368E-0004
 1.18399658203124E+0002	 4.60719461552888E-0004
 1.20676574707031E+0002	 4.45607007310320E-0004
 1.22953491210937E+0002	 4.28263080809666E-0004
 1.25230407714843E+0002	 4.08653653856823E-0004
 1.27507324218749E+0002	 3.86807772978022E-0004
 1.29784240722656E+0002	 3.62847770024617E-0004
 1.32061157226562E+0002	 3.37020894976733E-0004
 1.34338073730469E+0002	 3.09733532876652E-0004
 1.36614990234375E+0002	 2.81591204114989E-0004
 1.38891906738281E+0002	 2.53448810118477E-0004
 1.41168823242187E+0002	 2.26472529203558E-0004
 1.43445739746094E+0002	 2.02196656506310E-0004
 1.45722656250000E+0002	 1.82503493779555E-0004
 1.47999572753906E+0002	 1.69358089709031E-0004
 1.50276489257812E+0002	 1.64139566280576E-0004
 1.52553405761719E+0002	 1.66841549379299E-0004
 1.54830322265625E+0002	 1.75921462250500E-0004
 1.57107238769531E+0002	 1.89021682729591E-0004
 1.59384155273437E+0002	 2.03818982092611E-0004
 1.61661071777344E+0002	 2.18441060620674E-0004
 1.63937988281250E+0002	 2.31519547002083E-0004
 1.66214904785156E+0002	 2.42107886074919E-0004
 1.68491821289062E+0002	 2.49586404020684E-0004
 1.70768737792969E+0002	 2.53588247158191E-0004
 1.73045654296875E+0002	 2.53946577599817E-0004
 1.75322570800781E+0002	 2.50656389589871E-0004
 1.77599487304687E+0002	 2.43845049497443E-0004
 1.79876403808594E+0002	 2.33747659858026E-0004
 1.82153320312500E+0002	 2.20684993681836E-0004
 1.84430236816406E+0002	 2.05042862680868E-0004
 1.86707153320312E+0002	 1.87252504430749E-0004
 1.88984069824219E+0002	 1.67772054037097E-0004
 1.91260986328125E+0002	 1.47069548215908E-0004
 1.93537902832031E+0002	 1.25608380100792E-0004
 1.95814819335937E+0002	 1.03837107145064E-0004
 1.98091735839844E+0002	 8.21884362713441E-0005
 2.00368652343750E+0002	 6.11032194248336E-0005
 2.02645568847656E+0002	 4.11493195411193E-0005
 2.04922485351562E+0002	 2.36843545311936E-0005
 2.07199401855469E+0002	 1.52115984243517E-0005
 2.09476318359375E+0002	 2.41307250375212E-0005
 2.11753234863281E+0002	 3.85670996569529E-0005
 2.14030151367187E+0002	 5.31668577778781E-0005
 2.16307067871094E+0002	 6.70290638941518E-0005
 2.18583984375000E+0002	 7.99673578630470E-0005
 2.20860900878906E+0002	 9.19661833417537E-0005
 2.23137817382812E+0002	 1.03065092396428E-0004
 2.25414733886719E+0002	 1.13321147210711E-0004
 2.27691650390625E+0002	 1.22793247866052E-0004
 2.29968566894531E+0002	 1.31535601982674E-0004
 2.32245483398437E+0002	 1.39596369715811E-0004
 2.34522399902344E+0002	 1.47019619716005E-0004
 2.36799316406250E+0002	 1.53849243050991E-0004
 2.39076232910156E+0002	 1.60133614139815E-0004
 2.41353149414062E+0002	 1.65929896448739E-0004
 2.43630065917969E+0002	 1.71307053671832E-0004
 2.45906982421875E+0002	 1.76346856669605E-0004
 2.48183898925781E+0002	 1.81142466446272E-0004
 2.50460815429687E+0002	 1.85794515061261E-0004
 2.52737731933594E+0002	 1.90404983628473E-0004
 2.55014648437500E+0002	 1.95069553955556E-0004
 2.57291564941406E+0002	 1.99869425025834E-0004
 2.59568481445312E+0002	 2.04863755958066E-0004
 2.61845397949219E+0002	 2.10083853032255E-0004
 2.64122314453125E+0002	 2.15529940409258E-0004
 2.66399230957031E+0002	 2.21170898447774E-0004
 2.68676147460937E+0002	 2.26946839941146E-0004
 2.70953063964844E+0002	 2.32773959627051E-0004
 2.73229980468750E+0002	 2.38550833446209E-0004
 2.75506896972656E+0002	 2.44165288297487E-0004
 2.77783813476562E+0002	 2.49501072991089E-0004
 2.80060729980469E+0002	 2.54443766009843E-0004
 2.82337646484375E+0002	 2.58885585416496E-0004
 2.84614562988281E+0002	 2.62728971764888E-0004
 2.86891479492187E+0002	 2.65888972662087E-0004
 2.89168395996094E+0002	 2.68294563824200E-0004
 2.91445312500000E+0002	 2.69889103057195E-0004
 2.93722229003906E+0002	 2.70630141199743E-0004
 2.95999145507812E+0002	 2.70488817750950E-0004
 2.98276062011719E+0002	 2.69449056537955E-0004
 3.00552978515625E+0002	 2.67506753924516E-0004
 3.02829895019531E+0002	 2.64669122534040E-0004
 3.05106811523437E+0002	 2.60954319943471E-0004
 3.07383728027344E+0002	 2.56391456295143E-0004
 3.09660644531250E+0002	 2.51021038737052E-0004
 3.11937561035156E+0002	 2.44895874819851E-0004
 3.14214477539062E+0002	 2.38082421092584E-0004
 3.16491394042969E+0002	 2.30662524874083E-0004
 3.18768310546875E+0002	 2.22735461240670E-0004
 3.21045227050781E+0002	 2.14420104009877E-0004
 3.23322143554687E+0002	 2.05856973758547E-0004
 3.25599060058594E+0002	 1.97209757492989E-0004
 3.27875976562500E+0002	 1.88665673725114E-0004
 3.30152893066406E+0002	 1.80433761170918E-0004
 3.32429809570312E+0002	 1.72739851892841E-0004
 3.34706726074219E+0002	 1.65816817771138E-0004
 3.36983642578125E+0002	 1.59888983014081E-0004
 3.39260559082031E+0002	 1.55150801154788E-0004
 3.41537475585937E+0002	 1.51742190921132E-0004
 3.43814392089844E+0002	 1.49725691081186E-0004
 3.46091308593750E+0002	 1.49072154386447E-0004
 3.48368225097656E+0002	 1.49660259206986E-0004
 3.50645141601562E+0002	 1.51290634906393E-0004
 3.52922058105469E+0002	 1.53710319051311E-0004
 3.55198974609375E+0002	 1.56640619668446E-0004
 3.57475891113281E+0002	 1.59802231754351E-0004
 3.59752807617187E+0002	 1.62934240737431E-0004
 3.62029724121094E+0002	 1.65806408603045E-0004
 3.64306640625000E+0002	 1.68225785650629E-0004
 3.66583557128906E+0002	 1.70039207128502E-0004
 3.68860473632812E+0002	 1.71133080266909E-0004
 3.71137390136719E+0002	 1.71431479608841E-0004
 3.73414306640625E+0002	 1.70893193368891E-0004
 3.75691223144531E+0002	 1.69508089299776E-0004
 3.77968139648437E+0002	 1.67293000760173E-0004
 3.80245056152344E+0002	 1.64287248823196E-0004
 3.82521972656250E+0002	 1.60547887790629E-0004
 3.84798889160156E+0002	 1.56144768401916E-0004
 3.87075805664062E+0002	 1.51155540537312E-0004
 3.89352722167969E+0002	 1.45660754591631E-0004
 3.91629638671875E+0002	 1.39739258913386E-0004
 3.93906555175781E+0002	 1.33464120691809E-0004
 3.96183471679687E+0002	 1.26899309728531E-0004
 3.98460388183593E+0002	 1.20097369197951E-0004
 4.00737304687500E+0002	 1.13098247907507E-0004
 4.03014221191406E+0002	 1.05929383592556E-0004
 4.05291137695312E+0002	 9.86070137220577E-0005
 4.07568054199218E+0002	 9.11385654008878E-0005
 4.09844970703125E+0002	 8.35258617222506E-0005
 4.12121887207031E+0002	 7.57688016246058E-0005
 4.14398803710937E+0002	 6.78691422064662E-0005
 4.16675720214843E+0002	 5.98340475055421E-0005
 4.18952636718750E+0002	 5.16791761542814E-0005
 4.21229553222656E+0002	 4.34312996944870E-0005
 4.23506469726562E+0002	 3.51309434569091E-0005
 4.25783386230468E+0002	 2.68371136955467E-0005
 4.28060302734375E+0002	 1.86433533638213E-0005
 4.30337219238281E+0002	 1.07666510173504E-0005
 4.32614135742187E+0002	 4.57755606131169E-0006
 4.34891052246093E+0002	 7.35632628122598E-0006
 4.37167968750000E+0002	 1.42401122104798E-0005
 4.39444885253906E+0002	 2.12329791077826E-0005
 4.41721801757812E+0002	 2.79217880461042E-0005
 4.43998718261718E+0002	 3.41922157370449E-0005
 4.46275634765625E+0002	 3.99898879194584E-0005
 4.48552551269531E+0002	 4.52880706877614E-0005
 4.50829467773437E+0002	 5.00801940443000E-0005
 4.53106384277343E+0002	 5.43767500445859E-0005
 4.55383300781250E+0002	 5.82024878019587E-0005
 4.57660217285156E+0002	 6.15927985437289E-0005
 4.59937133789062E+0002	 6.45890271160284E-0005
 4.62214050292968E+0002	 6.72328512711722E-0005
 4.64490966796875E+0002	 6.95601652983120E-0005
 4.66767883300781E+0002	 7.15951304100624E-0005
 4.69044799804687E+0002	 7.33451705619360E-0005
 4.71321716308593E+0002	 7.47976511506340E-0005
 4.73598632812500E+0002	 7.59187695430704E-0005
 4.75875549316406E+0002	 7.66548605398438E-0005
 4.78152465820312E+0002	 7.69359730928939E-0005
 4.80429382324218E+0002	 7.66813095129609E-0005
 4.82706298828125E+0002	 7.58060036725948E-0005
 4.84983215332031E+0002	 7.42287714686816E-0005
 4.87260131835937E+0002	 7.18801891499642E-0005
 4.89537048339843E+0002	 6.87117555159612E-0005
 4.91813964843750E+0002	 6.47065686650273E-0005
 4.94090881347656E+0002	 5.98936840228418E-0005
 4.96367797851562E+0002	 5.43707053527678E-0005
 4.98644714355468E+0002	 4.83443120909227E-0005
 5.00921630859375E+0002	 4.22079316077945E-0005
 5.03198547363281E+0002	 3.66824719908620E-0005
 5.05475463867187E+0002	 3.29805467833103E-0005
 5.07752380371093E+0002	 3.26220921106739E-0005
 5.10029296875000E+0002	 3.64091961373554E-0005
 5.12306213378906E+0002	 4.37392976559128E-0005
 5.14583129882812E+0002	 5.34341993102237E-0005
 5.16860046386718E+0002	 6.45402294347321E-0005
 5.19136962890625E+0002	 7.64262792784899E-0005
 5.21413879394531E+0002	 8.86693470642988E-0005
 5.23690795898437E+0002	 1.00963712624635E-0004
 5.25967712402343E+0002	 1.13071815156007E-0004
 5.28244628906250E+0002	 1.24799664863550E-0004
 5.30521545410156E+0002	 1.35984461515346E-0004
 5.32798461914062E+0002	 1.46488018325774E-0004
 5.35075378417968E+0002	 1.56192861644578E-0004
 5.37352294921875E+0002	 1.64999493915578E-0004
 5.39629211425781E+0002	 1.72824110806887E-0004
 5.41906127929687E+0002	 1.79596479414809E-0004
 5.44183044433593E+0002	 1.85257909160401E-0004
 5.46459960937500E+0002	 1.89759369363209E-0004
 5.48736877441406E+0002	 1.93059868450342E-0004
 5.51013793945312E+0002	 1.95125229408960E-0004
 5.53290710449218E+0002	 1.95927386050018E-0004
 5.55567626953125E+0002	 1.95444293882913E-0004
 5.57844543457031E+0002	 1.93660506715141E-0004
 5.60121459960937E+0002	 1.90568425019801E-0004
 5.62398376464843E+0002	 1.86170185042579E-0004
 5.64675292968750E+0002	 1.80480139900061E-0004
 5.66952209472656E+0002	 1.73527898709751E-0004
 5.69229125976562E+0002	 1.65361954601132E-0004
 5.71506042480468E+0002	 1.56054074951251E-0004
 5.73782958984375E+0002	 1.45704896961830E-0004
 5.76059875488281E+0002	 1.34451662747285E-0004
 5.78336791992187E+0002	 1.22479917711918E-0004
 5.80613708496093E+0002	 1.10042591676901E-0004
 5.82890625000000E+0002	 9.74925638329036E-0005
 5.85167541503906E+0002	 8.53382129889941E-0005
 5.87444458007812E+0002	 7.43300050095602E-0005
 5.89721374511718E+0002	 6.55532289700096E-0005
 5.91998291015625E+0002	 6.03741648874682E-0005
 5.94275207519531E+0002	 5.99345304164916E-0005
 5.96552124023437E+0002	 6.43396929074172E-0005
 5.98829040527343E+0002	 7.25676430073795E-0005
 6.01105957031250E+0002	 8.32427575843003E-0005
 6.03382873535156E+0002	 9.52309021410956E-0005
 6.05659790039062E+0002	 1.07745816341930E-0004
 6.07936706542968E+0002	 1.20263292493039E-0004
 6.10213623046875E+0002	 1.32428618788770E-0004
 6.12490539550781E+0002	 1.43995045023955E-0004
 6.14767456054687E+0002	 1.54787246179403E-0004
 6.17044372558593E+0002	 1.64679897964597E-0004
 6.19321289062500E+0002	 1.73584742321541E-0004
 6.21598205566406E+0002	 1.81442380379333E-0004
 6.23875122070312E+0002	 1.88216751052789E-0004
 6.26152038574218E+0002	 1.93891196984660E-0004
 6.28428955078125E+0002	 1.98465522687488E-0004
 6.30705871582031E+0002	 2.01953714418855E-0004
 6.32982788085937E+0002	 2.04382127492765E-0004
 6.35259704589843E+0002	 2.05788013635129E-0004
 6.37536621093750E+0002	 2.06218291315873E-0004
 6.39813537597656E+0002	 2.05728474465832E-0004
 6.42090454101562E+0002	 2.04381680729002E-0004
 6.44367370605468E+0002	 2.02247646068216E-0004
 6.46644287109375E+0002	 1.99401681935058E-0004
 6.48921203613281E+0002	 1.95923526124600E-0004
 6.51198120117187E+0002	 1.91896059133577E-0004
 6.53475036621093E+0002	 1.87403883385341E-0004
 6.55751953125000E+0002	 1.82531791128870E-0004
 6.58028869628906E+0002	 1.77363175366244E-0004
 6.60305786132812E+0002	 1.71978463330879E-0004
 6.62582702636718E+0002	 1.66453669901351E-0004
 6.64859619140625E+0002	 1.60859174935838E-0004
 6.67136535644531E+0002	 1.55258820506510E-0004
 6.69413452148437E+0002	 1.49709399533249E-0004
 6.71690368652343E+0002	 1.44260566900010E-0004
 6.73967285156250E+0002	 1.38955151454334E-0004
 6.76244201660156E+0002	 1.33829789321936E-0004
 6.78521118164062E+0002	 1.28915745394054E-0004
 6.80798034667968E+0002	 1.24239751621920E-0004
 6.83074951171875E+0002	 1.19824678129194E-0004
 6.85351867675781E+0002	 1.15689873518183E-0004
 6.87628784179687E+0002	 1.11851066621819E-0004
 6.89905700683593E+0002	 1.08319809280775E-0004
 6.92182617187500E+0002	 1.05102546597915E-0004
 6.94459533691406E+0002	 1.02199507596998E-0004
 6.96736450195312E+0002	 9.96036894666071E-0005
 6.99013366699218E+0002	 9.73002367050950E-0005
 7.01290283203125E+0002	 9.52664756772429E-0005
 7.03567199707031E+0002	 9.34727567940897E-0005
 7.05844116210937E+0002	 9.18841040804147E-0005
 7.08121032714843E+0002	 9.04625144597574E-0005
 7.10397949218750E+0002	 8.91696272604520E-0005
 7.12674865722656E+0002	 8.79694249293536E-0005
 7.14951782226562E+0002	 8.68306336125162E-0005
 7.17228698730468E+0002	 8.57285529626056E-0005
 7.19505615234375E+0002	 8.46461350699663E-0005
 7.21782531738281E+0002	 8.35742311144828E-0005
 7.24059448242187E+0002	 8.25110171144060E-0005
 7.26336364746093E+0002	 8.14606909881776E-0005
 7.28613281250000E+0002	 8.04316008029408E-0005
 7.30890197753906E+0002	 7.94340177481845E-0005
 7.33167114257812E+0002	 7.84778035260989E-0005
 7.35444030761718E+0002	 7.75702337121643E-0005
 7.37720947265625E+0002	 7.67142186196227E-0005
 7.39997863769531E+0002	 7.59071075349370E-0005
 7.42274780273437E+0002	 7.51401755863775E-0005
 7.44551696777343E+0002	 7.43987899499990E-0005
 7.46828613281250E+0002	 7.36631559327876E-0005
 7.49105529785156E+0002	 7.29094764707843E-0005
 7.51382446289062E+0002	 7.21113362533654E-0005
 7.53659362792968E+0002	 7.12411477315019E-0005
 7.55936279296875E+0002	 7.02715630603819E-0005
 7.58213195800781E+0002	 6.91768491712141E-0005
 7.60490112304687E+0002	 6.79343273781912E-0005
 7.62767028808593E+0002	 6.65260826232950E-0005
 7.65043945312500E+0002	 6.49412446620178E-0005
 7.67320861816406E+0002	 6.31792322189331E-0005
 7.69597778320312E+0002	 6.12544263522661E-0005
 7.71874694824218E+0002	 5.92027744510592E-0005
 7.74151611328125E+0002	 5.70907310153248E-0005
 7.76428527832031E+0002	 5.50264775245822E-0005
 7.78705444335937E+0002	 5.31720330665325E-0005
 7.80982360839843E+0002	 5.17519570139724E-0005
 7.83259277343750E+0002	 5.10497911938150E-0005
 7.85536193847656E+0002	 5.13803534041963E-0005
 7.87813110351562E+0002	 5.30329207015346E-0005
 7.90090026855468E+0002	 5.62024908437218E-0005
 7.92366943359374E+0002	 6.09460912206289E-0005
 7.94643859863281E+0002	 6.71881691808201E-0005
 7.96920776367187E+0002	 7.47619603557722E-0005
 7.99197692871093E+0002	 8.34555624845347E-0005
 8.01474609374999E+0002	 9.30433992056666E-0005
 8.03751525878906E+0002	 1.03301389063126E-0004
 8.06028442382812E+0002	 1.14011768899249E-0004
 8.08305358886718E+0002	 1.24963307056340E-0004
 8.10582275390624E+0002	 1.35950283529799E-0004
 8.12859191894531E+0002	 1.46771736363713E-0004
 8.15136108398437E+0002	 1.57231447935565E-0004
 8.17413024902343E+0002	 1.67138689674365E-0004
 8.19689941406249E+0002	 1.76309579225555E-0004
 8.21966857910156E+0002	 1.84568866613289E-0004
 8.24243774414062E+0002	 1.91751977137826E-0004
 8.26520690917968E+0002	 1.97707165127836E-0004
 8.28797607421874E+0002	 2.02297661386372E-0004
 8.31074523925781E+0002	 2.05403723967451E-0004
 8.33351440429687E+0002	 2.06924525839033E-0004
 8.35628356933593E+0002	 2.06779834229732E-0004
 8.37905273437499E+0002	 2.04911455655524E-0004
 8.40182189941406E+0002	 2.01284438763359E-0004
 8.42459106445312E+0002	 1.95888045841979E-0004
 8.44736022949218E+0002	 1.88736526130810E-0004
 8.47012939453124E+0002	 1.79869755772827E-0004
 8.49289855957031E+0002	 1.69353862478908E-0004
 8.51566772460937E+0002	 1.57282053856637E-0004
 8.53843688964843E+0002	 1.43776077136779E-0004
 8.56120605468749E+0002	 1.28989203657483E-0004
 8.58397521972656E+0002	 1.13112754109990E-0004
 8.60674438476562E+0002	 9.63911434594612E-0005
 8.62951354980468E+0002	 7.91591311533699E-0005
 8.65228271484374E+0002	 6.19438657224091E-0005
 8.67505187988281E+0002	 4.57806888754380E-0005
 8.69782104492187E+0002	 3.32272488383145E-0005
 8.72059020996093E+0002	 2.98162719403079E-0005
 8.74335937499999E+0002	 3.79806528389253E-0005
 8.76612854003906E+0002	 5.21620168935276E-0005
 8.78889770507812E+0002	 6.81676796510665E-0005
 8.81166687011718E+0002	 8.43419755852743E-0005
 8.83443603515624E+0002	 9.99508385790420E-0005
 8.85720520019531E+0002	 1.14579871476994E-0004
 8.87997436523437E+0002	 1.27950508981857E-0004
 8.90274353027343E+0002	 1.39858136841480E-0004
 8.92551269531249E+0002	 1.50149128974563E-0004
 8.94828186035156E+0002	 1.58711840613906E-0004
 8.97105102539062E+0002	 1.65472991600417E-0004
 8.99382019042968E+0002	 1.70396109940815E-0004
 9.01658935546874E+0002	 1.73480593801216E-0004
 9.03935852050781E+0002	 1.74760710988232E-0004
 9.06212768554687E+0002	 1.74304196556066E-0004
 9.08489685058593E+0002	 1.72210281214098E-0004
 9.10766601562499E+0002	 1.68607081688873E-0004
 9.13043518066406E+0002	 1.63648348775172E-0004
 9.15320434570312E+0002	 1.57509616995011E-0004
 9.17597351074218E+0002	 1.50383839949398E-0004
 9.19874267578124E+0002	 1.42476632212803E-0004
 9.22151184082031E+0002	 1.34001275150814E-0004
 9.24428100585937E+0002	 1.25173682878848E-0004
 9.26705017089843E+0002	 1.16207567275538E-0004
 9.28981933593749E+0002	 1.07310086027076E-0004
 9.31258850097656E+0002	 9.86782956535324E-0005
 9.33535766601562E+0002	 9.04967356262323E-0005
 9.35812683105468E+0002	 8.29363822999775E-0005
 9.38089599609374E+0002	 7.61549330606650E-0005
 9.40366516113281E+0002	 7.02977916987533E-0005
 9.42643432617187E+0002	 6.54982022405959E-0005
 9.44920349121093E+0002	 6.18740759372335E-0005
 9.47197265624999E+0002	 5.95192151188190E-0005
 9.49474182128906E+0002	 5.84891943463662E-0005
 9.51751098632812E+0002	 5.87868217531389E-0005
 9.54028015136718E+0002	 6.03551052328132E-0005
 9.56304931640624E+0002	 6.30826353016367E-0005
 9.58581848144531E+0002	 6.68188708342022E-0005
 9.60858764648437E+0002	 7.13919769861562E-0005
 9.63135681152343E+0002	 7.66231354687418E-0005
 9.65412597656249E+0002	 8.23354674032513E-0005
 9.67689514160156E+0002	 8.83587303577434E-0005
 9.69966430664062E+0002	 9.45317243378973E-0005
 9.72243347167968E+0002	 1.00703859278442E-0004
 9.74520263671874E+0002	 1.06736627216767E-0004
 9.76797180175781E+0002	 1.12505219032533E-0004
 9.79074096679687E+0002	 1.17900269631223E-0004
 9.81351013183593E+0002	 1.22829623954896E-0004
 9.83627929687499E+0002	 1.27220007470607E-0004
 9.85904846191406E+0002	 1.31018506886928E-0004
 9.88181762695312E+0002	 1.34193792434163E-0004
 9.90458679199218E+0002	 1.36737029050094E-0004
 9.92735595703124E+0002	 1.38662424154323E-0004
 9.95012512207031E+0002	 1.40007341540540E-0004
 9.97289428710937E+0002	 1.40831873659060E-0004
 9.99566345214843E+0002	 1.41217710831087E-0004
 1.00184326171874E+0003	 1.41266084376503E-0004
 1.00412017822265E+0003	 1.41094509951755E-0004
 1.00639709472656E+0003	 1.40832049910853E-0004
 1.00867401123046E+0003	 1.40612894103975E-0004
 1.01095092773437E+0003	 1.40568272363818E-0004
 1.01322784423828E+0003	 1.40817075711323E-0004
 1.01550476074218E+0003	 1.41456025899987E-0004
 1.01778167724609E+0003	 1.42550651556155E-0004
 1.02005859374999E+0003	 1.44128501381919E-0004
 1.02233551025390E+0003	 1.46175791813383E-0004
 1.02461242675781E+0003	 1.48638055445008E-0004
 1.02688934326172E+0003	 1.51424538414626E-0004
 1.02916625976562E+0003	 1.54415399622323E-0004
 1.03144317626953E+0003	 1.57470422505473E-0004
 1.03372009277344E+0003	 1.60437999937248E-0004
 1.03599700927734E+0003	 1.63163467318484E-0004
 1.03827392578125E+0003	 1.65496255739774E-0004
 1.04055084228516E+0003	 1.67295677690005E-0004
 1.04282775878906E+0003	 1.68435382831493E-0004
 1.04510467529297E+0003	 1.68806634111773E-0004
 1.04738159179687E+0003	 1.68320587497242E-0004
 1.04965850830078E+0003	 1.66909747905182E-0004
 1.05193542480469E+0003	 1.64528746809903E-0004
 1.05421234130859E+0003	 1.61154560039893E-0004
 1.05648925781250E+0003	 1.56786265678914E-0004
 1.05876617431641E+0003	 1.51444435122076E-0004
 1.06104309082031E+0003	 1.45170256821972E-0004
 1.06332000732422E+0003	 1.38024514352459E-0004
 1.06559692382812E+0003	 1.30086583385526E-0004
 1.06787384033203E+0003	 1.21453687452365E-0004
 1.07015075683594E+0003	 1.12240782943781E-0004
 1.07242767333984E+0003	 1.02581674165665E-0004
 1.07470458984375E+0003	 9.26323725244804E-0005
 1.07698150634766E+0003	 8.25784544985830E-0005
 1.07925842285156E+0003	 7.26494373439265E-0005
 1.08153533935547E+0003	 6.31449646723423E-0005
 1.08381225585937E+0003	 5.44781370292036E-0005
 1.08608917236328E+0003	 4.72312293562671E-0005
 1.08836608886719E+0003	 4.21695868449974E-0005
 1.09064300537109E+0003	 4.00585687983136E-0005
 1.09291992187500E+0003	 4.12049166770676E-0005
 1.09519683837891E+0003	 4.51713816125040E-0005
 1.09747375488281E+0003	 5.11039361425557E-0005
 1.09975067138672E+0003	 5.82083712623804E-0005
 1.10202758789062E+0003	 6.59256211116536E-0005
 1.10430450439453E+0003	 7.39018767680315E-0005
 1.10658142089844E+0003	 8.19195141138199E-0005
 1.10885833740234E+0003	 8.98441902559800E-0005
 1.11113525390625E+0003	 9.75914133450109E-0005
 1.11341217041016E+0003	 1.05106139199822E-0004
 1.11568908691406E+0003	 1.12350086863318E-0004
 1.11796600341797E+0003	 1.19293593229795E-0004
 1.12024291992187E+0003	 1.25910257360744E-0004
 1.12251983642578E+0003	 1.32173428399595E-0004
 1.12479675292969E+0003	 1.38054014308085E-0004
 1.12707366943359E+0003	 1.43519303432315E-0004
 1.12935058593750E+0003	 1.48532595481761E-0004
 1.13162750244141E+0003	 1.53053486806673E-0004
 1.13390441894531E+0003	 1.57038676251169E-0004
 1.13618133544922E+0003	 1.60443168118494E-0004
 1.13845825195312E+0003	 1.63221755989680E-0004
 1.14073516845703E+0003	 1.65330678936388E-0004
 1.14301208496094E+0003	 1.66729351225530E-0004
 1.14528900146484E+0003	 1.67382077814725E-0004
 1.14756591796875E+0003	 1.67259680150926E-0004
 1.14984283447266E+0003	 1.66340969297898E-0004
 1.15211975097656E+0003	 1.64614015661437E-0004
 1.15439666748047E+0003	 1.62077176201476E-0004
 1.15667358398437E+0003	 1.58739850872141E-0004
 1.15895050048828E+0003	 1.54622950128740E-0004
 1.16122741699219E+0003	 1.49759064800071E-0004
 1.16350433349609E+0003	 1.44192338614417E-0004
 1.16578125000000E+0003	 1.37978052378574E-0004
 1.16805816650391E+0003	 1.31181937442769E-0004
 1.17033508300781E+0003	 1.23879244864048E-0004
 1.17261199951172E+0003	 1.16153605887788E-0004
 1.17488891601562E+0003	 1.08095729405744E-0004
 1.17716583251953E+0003	 9.98019935501376E-0005
 1.17944274902344E+0003	 9.13730025574790E-0005
 1.18171966552734E+0003	 8.29121980748069E-0005
 1.18399658203125E+0003	 7.45246385412647E-0005
 1.18627349853516E+0003	 6.63160941411382E-0005
 1.18855041503906E+0003	 5.83926501269040E-0005
 1.19082733154297E+0003	 5.08610625278742E-0005
 1.19310424804687E+0003	 4.38301317265718E-0005
 1.19538116455078E+0003	 3.74132172072086E-0005
 1.19765808105469E+0003	 3.17313039913557E-0005
 1.19993499755859E+0003	 2.69137661458835E-0005
 1.20221191406250E+0003	 2.30888092626679E-0005
 1.20448883056641E+0003	 2.03496842089218E-0005
 1.20676574707031E+0003	 1.86921407105976E-0005
 1.20904266357422E+0003	 1.79622046459573E-0005
