min F=100; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)]
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.158034000000000106e+03,-8.145147000000000359e-01,-8.220382000000000522e-01,-8.683589000000000238e-03,1.463841999999999921e-02,5.500000000000000000e+01,1.797690999999999872e-02,7.002326000000000022e+03,9.623574000000000017e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.157660000000000082e+03,8.187803000000000164e-01,-8.203802999999999512e-01,-5.052010000000000112e-01,-4.717353000000000240e-01,1.300000000000000000e+01,1.797690999999999872e-02,1.558734000000000015e+04,9.742921000000000220e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.157615000000000009e+03,8.183384999999999687e-01,-8.185559999999999503e-01,5.037298999999999527e-01,5.365155000000000340e-01,1.020000000000000000e+02,1.797690999999999872e-02,1.591132999999999993e+04,9.827866999999999853e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.157596999999999980e+03,-8.211893000000000109e-01,8.202730999999999772e-01,-5.045678999999999581e-01,-5.374292999999999987e-01,6.000000000000000000e+00,1.797690999999999872e-02,1.633838999999999942e+04,9.788325000000000498e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.157670000000000073e+03,-8.196461000000000441e-01,8.215263999999999900e-01,5.053050000000000042e-01,4.717946000000000084e-01,9.700000000000000000e+01,1.797690999999999872e-02,1.490640999999999985e+04,9.750383999999999440e-02,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.158468000000000075e+03,8.179448000000000274e-01,-8.190269999999999495e-01,-5.045916000000000290e-01,-4.542532000000000236e-01,1.400000000000000000e+01,1.795936000000000060e-02,1.483412999999999920e+04,9.808556000000000219e-02,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.158702999999999975e+03,8.189241999999999910e-01,-8.201296999999999615e-01,5.039774000000000198e-01,5.529992999999999714e-01,1.040000000000000000e+02,1.795936000000000060e-02,1.378931999999999971e+04,9.746907999999999961e-02,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.158192999999999984e+03,-8.217366999999999866e-01,8.210465999999999598e-01,-5.047395999999999550e-01,-5.538332999999999728e-01,5.000000000000000000e+00,1.795936000000000060e-02,1.701693999999999869e+04,9.596662999999999721e-02,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.158441000000000031e+03,-8.208248999999999684e-01,8.201150999999999858e-01,5.054364000000000079e-01,4.550144999999999884e-01,9.500000000000000000e+01,1.795936000000000060e-02,1.492587000000000080e+04,9.841978999999999311e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.159134999999999991e+03,-8.148117000000000276e-01,-8.218014999999999626e-01,-6.359632999999999953e-03,4.024103999999999876e-02,5.800000000000000000e+01,1.794157000000000043e-02,1.089429000000000087e+04,1.003930999999999990e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.159574000000000069e+03,8.152485000000000426e-01,8.204928999999999695e-01,2.185163999999999856e-03,-4.431014999999999954e-02,5.100000000000000000e+01,1.794157000000000043e-02,9.482842000000000553e+03,9.658379000000000270e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.159324000000000069e+03,8.191399000000000319e-01,-8.207655999999999841e-01,-5.030061000000000115e-01,-4.354745999999999895e-01,1.600000000000000000e+01,1.794157000000000043e-02,1.597920000000000073e+04,9.672211999999999477e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.159404999999999973e+03,8.205685000000000340e-01,-8.216223000000000276e-01,5.074305000000000065e-01,5.725767999999999969e-01,1.060000000000000000e+02,1.794157000000000043e-02,1.440979999999999927e+04,9.780104000000000575e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.159023999999999887e+03,-8.216999000000000386e-01,8.212255000000000527e-01,-5.035325999999999969e-01,-5.686748000000000358e-01,4.000000000000000000e+00,1.794157000000000043e-02,1.766050000000000000e+04,9.758777000000000423e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.158766000000000076e+03,-8.180836000000000219e-01,8.190024000000000193e-01,5.063714000000000270e-01,4.389656000000000113e-01,9.300000000000000000e+01,1.794157000000000043e-02,2.092077999999999884e+04,9.809822999999999460e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.160740999999999985e+03,8.153559999999999697e-01,8.206773000000000540e-01,1.605368999999999937e-03,-5.650088000000000332e-02,5.000000000000000000e+01,1.792356999999999978e-02,9.358013000000000829e+03,9.758232000000000017e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.160277000000000044e+03,8.182310000000000416e-01,-8.198039999999999772e-01,-5.052640999999999938e-01,-4.205927999999999889e-01,1.700000000000000000e+01,1.792356999999999978e-02,1.762909000000000015e+04,9.853452999999999518e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.160403000000000020e+03,-8.217429000000000539e-01,8.215784000000000420e-01,-5.033147000000000038e-01,-5.843534999999999702e-01,3.000000000000000000e+00,1.792356999999999978e-02,1.616269000000000051e+04,9.806900000000000339e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.160663999999999987e+03,-8.193165999999999505e-01,8.213675999999999755e-01,5.015979000000000410e-01,4.167898999999999909e-01,9.100000000000000000e+01,1.792356999999999978e-02,1.430548999999999978e+04,9.927247999999999628e-02,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.162279999999999973e+03,-8.202040999999999915e-01,-8.171253000000000544e-01,-7.300609999999999912e-03,6.196696000000000148e-02,6.000000000000000000e+01,1.790537999999999852e-02,9.379337999999999738e+03,9.827827000000000091e-02,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.162055000000000064e+03,8.178318999999999450e-01,-8.196225000000000316e-01,-5.088428999999999869e-01,-4.068384999999999918e-01,1.800000000000000000e+01,1.790537999999999852e-02,1.540331999999999971e+04,9.841104000000000518e-02,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.162315000000000055e+03,8.180720999999999687e-01,8.182359999999999634e-01,-2.381278000000000073e-04,-6.961742999999999404e-02,4.900000000000000000e+01,1.790537999999999852e-02,9.095980999999999767e+03,9.896947999999999857e-02,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.161846999999999980e+03,-8.200197999999999654e-01,8.204548000000000396e-01,5.094545000000000323e-01,4.073214000000000001e-01,9.100000000000000000e+01,1.790537999999999852e-02,1.671163000000000102e+04,9.665250000000000230e-02,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.164214999999999918e+03,8.178408000000000344e-01,-8.190891000000000144e-01,-5.061499999999999888e-01,-3.867645000000000111e-01,2.000000000000000000e+01,1.788702000000000000e-02,1.109004000000000087e+04,1.004474000000000061e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.164086000000000013e+03,8.167702000000000018e-01,8.199246999999999508e-01,-3.534263000000000161e-03,-8.462872999999999923e-02,4.700000000000000000e+01,1.788702000000000000e-02,9.228708000000000538e+03,1.005318000000000045e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.166290999999999940e+03,-8.173654999999999671e-01,-8.203211999999999726e-01,-2.459092000000000070e-04,9.243529000000000329e-02,6.300000000000000000e+01,1.786851999999999885e-02,8.884606999999999971e+03,1.002979999999999983e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.166060999999999922e+03,8.151947000000000498e-01,8.220231000000000066e-01,-7.882078000000000695e-03,-1.007698999999999956e-01,4.500000000000000000e+01,1.786851999999999885e-02,1.025061000000000058e+04,9.799230999999999914e-02,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.166463999999999942e+03,-8.215812000000000115e-01,8.222703000000000095e-01,5.010710000000000441e-01,3.636400000000000188e-01,8.600000000000000000e+01,1.786851999999999885e-02,8.988916999999999462e+03,9.839684999999999404e-02,0.000000000000000000e+00
9.000000000000000000e+00,2.716456000000000079e-02,-1.540578999999999976e-01,9.876882999999999635e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.168299999999999955e+03,8.198400999999999605e-01,-8.200098000000000109e-01,-5.097055000000000335e-01,-3.548305999999999960e-01,2.300000000000000000e+01,1.784989000000000020e-02,1.342830999999999949e+04,9.750577000000000549e-02,0.000000000000000000e+00
9.000000000000000000e+00,2.716456000000000079e-02,-1.540578999999999976e-01,9.876882999999999635e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.168046000000000049e+03,8.153858999999999968e-01,8.213854999999999906e-01,-8.114918999999999952e-03,-1.124063000000000007e-01,4.500000000000000000e+01,1.784989000000000020e-02,1.416278000000000065e+04,9.858735000000000415e-02,0.000000000000000000e+00
1.000000000000000000e+01,3.015369000000000035e-02,-1.710100999999999982e-01,9.848078000000000110e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.171173999999999978e+03,-8.177501999999999827e-01,-8.201091000000000353e-01,-2.374035999999999941e-03,1.132507999999999987e-01,6.500000000000000000e+01,1.783117000000000035e-02,8.817456000000000131e+03,9.985571999999999504e-02,0.000000000000000000e+00
1.100000000000000000e+01,3.313362999999999725e-02,-1.879101999999999995e-01,9.816272000000000331e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.173366999999999962e+03,-8.189826000000000050e-01,-8.190199999999999703e-01,-5.245927000000000055e-03,1.216167999999999971e-01,6.500000000000000000e+01,1.781239000000000086e-02,1.349087000000000080e+04,9.960815000000000641e-02,0.000000000000000000e+00
1.100000000000000000e+01,3.313362999999999725e-02,-1.879101999999999995e-01,9.816272000000000331e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.173255000000000109e+03,8.234953999999999885e-01,-8.236700000000000133e-01,-5.060782999999999809e-01,-3.147188000000000208e-01,2.700000000000000000e+01,1.781239000000000086e-02,1.662890999999999985e+04,9.819646999999999404e-02,0.000000000000000000e+00
1.100000000000000000e+01,3.313362999999999725e-02,-1.879101999999999995e-01,9.816272000000000331e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.173260999999999967e+03,8.162713999999999803e-01,8.201920000000000321e-01,-4.598864000000000250e-03,-1.315908000000000078e-01,4.300000000000000000e+01,1.781239000000000086e-02,1.357254999999999927e+04,9.891701999999999440e-02,0.000000000000000000e+00
1.200000000000000000e+01,3.610349000000000197e-02,-2.047529999999999906e-01,9.781476000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.177142000000000053e+03,-8.197368999999999906e-01,-8.179471000000000380e-01,-7.681359999999999924e-03,1.303682999999999925e-01,6.600000000000000000e+01,1.779355000000000173e-02,1.165806999999999971e+04,1.014942999999999956e-01,0.000000000000000000e+00
1.200000000000000000e+01,3.610349000000000197e-02,-2.047529999999999906e-01,9.781476000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.176834000000000060e+03,8.159729999999999484e-01,8.211062999999999557e-01,-2.625919999999999904e-03,-1.412331000000000003e-01,4.200000000000000000e+01,1.779355000000000173e-02,1.179761000000000058e+04,9.891416000000000097e-02,0.000000000000000000e+00
1.300000000000000000e+01,3.906234000000000095e-02,-2.215334999999999943e-01,9.743701000000000167e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.180580999999999904e+03,-8.180024999999999658e-01,-8.189032000000000533e-01,-5.108485999999999860e-01,-3.482941999999999982e-01,2.400000000000000000e+01,1.777468999999999924e-02,1.582160000000000036e+04,9.983675999999999662e-02,0.000000000000000000e+00
1.300000000000000000e+01,3.906234000000000095e-02,-2.215334999999999943e-01,9.743701000000000167e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.180797000000000025e+03,8.169996999999999954e-01,8.191344999999999876e-01,-4.496191000000000076e-03,-1.539328000000000085e-01,4.100000000000000000e+01,1.777468999999999924e-02,9.444620000000000800e+03,1.001390999999999948e-01,0.000000000000000000e+00
1.300000000000000000e+01,3.906234000000000095e-02,-2.215334999999999943e-01,9.743701000000000167e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.180203999999999951e+03,8.197938000000000169e-01,8.204734000000000194e-01,4.964511999999999814e-01,3.339879000000000042e-01,8.300000000000000000e+01,1.777468999999999924e-02,2.295843000000000029e+04,9.932264000000000370e-02,0.000000000000000000e+00
1.400000000000000000e+01,4.200929999999999942e-02,-2.382466000000000028e-01,9.702956999999999832e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.182760999999999967e+03,8.179286999999999530e-01,-8.187430999999999459e-01,-5.038219000000000447e-01,-2.594329000000000218e-01,3.200000000000000000e+01,1.775583000000000022e-02,2.273888999999999942e+04,1.003127999999999936e-01,0.000000000000000000e+00
1.400000000000000000e+01,4.200929999999999942e-02,-2.382466000000000028e-01,9.702956999999999832e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.182762999999999920e+03,-8.182507999999999448e-01,8.179629000000000483e-01,5.033855000000000413e-01,2.591818000000000177e-01,7.700000000000000000e+01,1.775583000000000022e-02,2.317588000000000102e+04,9.995577999999999408e-02,0.000000000000000000e+00
1.500000000000000000e+01,4.494345999999999758e-02,-2.548869999999999747e-01,9.659257999999999456e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.186865999999999985e+03,8.203696000000000321e-01,-8.219775999999999749e-01,-5.052208999999999728e-01,-2.416242000000000112e-01,3.400000000000000000e+01,1.773699000000000109e-02,2.387031000000000131e+04,1.004305000000000059e-01,0.000000000000000000e+00
1.500000000000000000e+01,4.494345999999999758e-02,-2.548869999999999747e-01,9.659257999999999456e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.187088999999999942e+03,-8.204850000000000199e-01,8.207343999999999751e-01,5.047878000000000087e-01,2.415175999999999989e-01,7.500000000000000000e+01,1.773699000000000109e-02,2.274711000000000058e+04,9.985621999999999554e-02,0.000000000000000000e+00
1.600000000000000000e+01,4.786391999999999730e-02,-2.714498000000000189e-01,9.612616999999999967e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.191500000000000000e+03,8.180585000000000218e-01,-8.192513999999999630e-01,-5.035009000000000290e-01,-2.224550000000000138e-01,3.500000000000000000e+01,1.771819000000000172e-02,2.392436000000000058e+04,1.005057000000000034e-01,0.000000000000000000e+00
1.600000000000000000e+01,4.786391999999999730e-02,-2.714498000000000189e-01,9.612616999999999967e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.191224999999999909e+03,-8.190960000000000463e-01,8.196250999999999953e-01,5.039192999999999589e-01,2.227060999999999902e-01,7.400000000000000000e+01,1.771819000000000172e-02,2.422620999999999913e+04,1.004285000000000039e-01,0.000000000000000000e+00
1.700000000000000000e+01,5.076980999999999855e-02,-2.879299000000000164e-01,9.563047999999999549e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.196324000000000069e+03,-8.194571999999999967e-01,8.199899000000000493e-01,5.042628000000000110e-01,2.045256000000000018e-01,7.200000000000000000e+01,1.769946999999999840e-02,2.254929000000000087e+04,1.006234000000000017e-01,0.000000000000000000e+00
1.700000000000000000e+01,5.076980999999999855e-02,-2.879299000000000164e-01,9.563047999999999549e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.196116999999999962e+03,8.189718000000000275e-01,-8.207699000000000522e-01,-5.053271000000000290e-01,-2.053434000000000093e-01,3.700000000000000000e+01,1.769946999999999840e-02,2.336229999999999927e+04,1.016299999999999981e-01,0.000000000000000000e+00
1.800000000000000000e+01,5.366023999999999794e-02,-3.043222999999999900e-01,9.510564999999999714e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.201403000000000020e+03,-8.193238000000000465e-01,8.206151000000000417e-01,5.059814000000000256e-01,1.875203000000000009e-01,7.000000000000000000e+01,1.768083000000000155e-02,2.296050999999999840e+04,1.019917999999999936e-01,0.000000000000000000e+00
1.800000000000000000e+01,5.366023999999999794e-02,-3.043222999999999900e-01,9.510564999999999714e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.201387999999999920e+03,8.172232000000000385e-01,-8.179427000000000225e-01,-5.044108000000000480e-01,-1.869524999999999937e-01,3.900000000000000000e+01,1.768083000000000155e-02,2.264136999999999898e+04,1.028797999999999935e-01,0.000000000000000000e+00
