min F=100; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)]
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.405516000000000076e+03,-8.173270000000000257e-01,-8.187001000000000417e-01,-2.603243000000000085e-01,-2.603243000000000085e-01,3.100000000000000000e+01,1.801118999999999984e-02,-1.841772000000000116e+04,1.124080999999999969e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.405814000000000078e+03,-8.213177999999999868e-01,-8.230811000000000099e-01,2.470402999999999905e-01,2.470402999999999905e-01,7.700000000000000000e+01,1.801118999999999984e-02,-1.975095000000000073e+04,1.119881999999999961e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.405881000000000085e+03,8.153664999999999941e-01,-8.239602999999999788e-01,-2.525188999999999906e-01,-2.525188999999999906e-01,3.200000000000000000e+01,1.801118999999999984e-02,-2.153597999999999956e+04,1.157311000000000034e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.405882000000000062e+03,8.153696000000000277e-01,-8.239705000000000501e-01,2.525035999999999947e-01,2.525035999999999947e-01,7.700000000000000000e+01,1.801118999999999984e-02,-2.154574000000000160e+04,1.157386999999999999e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.405881000000000085e+03,-8.224753000000000203e-01,8.178678000000000337e-01,-2.525188999999999906e-01,-2.525188999999999906e-01,3.200000000000000000e+01,1.801118999999999984e-02,-2.153597999999999956e+04,1.157311000000000034e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,1.405882000000000062e+03,-8.224850999999999690e-01,8.178703999999999974e-01,2.525035999999999947e-01,2.525035999999999947e-01,7.700000000000000000e+01,1.801118999999999984e-02,-2.154574000000000160e+04,1.157386999999999999e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,1.405826999999999998e+03,8.161426999999999987e-01,8.188233000000000317e-01,-2.557094999999999785e-01,-2.557094999999999785e-01,3.200000000000000000e+01,1.801118999999999984e-02,-2.140940999999999985e+04,1.120585999999999943e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.406694999999999936e+03,8.159528000000000336e-01,8.187929000000000457e-01,2.471085000000000087e-01,2.471085000000000087e-01,7.600000000000000000e+01,1.801118999999999984e-02,-2.782443000000000029e+04,1.116132999999999986e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.406269999999999982e+03,-8.172068999999999583e-01,-8.204314999999999802e-01,-2.590793000000000124e-01,-2.474155000000000104e-01,3.200000000000000000e+01,1.799419000000000018e-02,-2.507743000000000029e+04,1.170237999999999973e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.406291999999999916e+03,-8.160663000000000222e-01,-8.214746000000000548e-01,2.495359000000000049e-01,2.611435999999999757e-01,7.800000000000000000e+01,1.799419000000000018e-02,-2.456900000000000000e+04,1.163113000000000063e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,1.406207000000000107e+03,8.166485999999999468e-01,8.213384000000000240e-01,-2.600147999999999904e-01,-2.716167999999999916e-01,3.000000000000000000e+01,1.799419000000000018e-02,-2.327777999999999884e+04,1.169102000000000058e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.406347999999999956e+03,8.193143999999999982e-01,8.186826000000000381e-01,2.497755000000000114e-01,2.381494999999999862e-01,7.600000000000000000e+01,1.799419000000000018e-02,-2.486404999999999927e+04,1.157437000000000049e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.405731999999999971e+03,8.161481999999999903e-01,-8.232023000000000534e-01,-2.516200000000000103e-01,-2.349595999999999907e-01,3.400000000000000000e+01,1.799419000000000018e-02,-2.148475000000000000e+04,1.172438999999999981e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.406429000000000087e+03,8.181458000000000341e-01,-8.187693000000000332e-01,2.590413999999999772e-01,2.755538000000000154e-01,7.900000000000000000e+01,1.799419000000000018e-02,-2.729243999999999869e+04,1.164145999999999931e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.405364000000000033e+03,-8.190269000000000021e-01,8.192258000000000040e-01,-2.537860000000000116e-01,-2.703096999999999861e-01,3.000000000000000000e+01,1.799419000000000018e-02,-1.778359000000000015e+04,1.176495999999999931e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,1.406280999999999949e+03,-8.180163000000000295e-01,8.225907000000000080e-01,2.590090999999999921e-01,2.423524999999999985e-01,7.600000000000000000e+01,1.799419000000000018e-02,-2.612084000000000015e+04,1.159637000000000029e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.406163000000000011e+03,-8.187151000000000289e-01,-8.174843000000000526e-01,-2.616079000000000043e-01,-2.383136999999999894e-01,3.300000000000000000e+01,1.797690999999999872e-02,-1.923515999999999985e+04,1.164633000000000057e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.407335000000000036e+03,-8.173762999999999446e-01,-8.194171000000000094e-01,2.509118000000000182e-01,2.739681999999999951e-01,7.900000000000000000e+01,1.797690999999999872e-02,-2.795754000000000087e+04,1.178450999999999943e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.406731999999999971e+03,8.166457999999999773e-01,-8.223468999999999918e-01,-2.522597999999999785e-01,-2.188935999999999937e-01,3.500000000000000000e+01,1.797690999999999872e-02,-2.436515000000000146e+04,1.166868999999999962e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.407127999999999929e+03,8.140905000000000502e-01,-8.202878999999999587e-01,2.533181999999999934e-01,2.862901999999999947e-01,8.000000000000000000e+01,1.797690999999999872e-02,-2.676745000000000073e+04,1.170575999999999978e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,1.406330999999999904e+03,8.152009999999999534e-01,8.195527000000000228e-01,-2.568128000000000077e-01,-2.798835000000000073e-01,3.000000000000000000e+01,1.797690999999999872e-02,-2.084150000000000000e+04,1.172905999999999949e-01,0.000000000000000000e+00
