2.328106299999999900e+03	1.000000000000000000e+00
2.327732000000000000e+03	2.000000000000000000e+00
2.330351799999999900e+03	3.000000000000000000e+00
2.331848800000000200e+03	4.000000000000000000e+00
2.334094300000000200e+03	5.000000000000000000e+00
2.336339800000000200e+03	6.000000000000000000e+00
2.339550900000000200e+03	7.000000000000000000e+00
2.342702100000000000e+03	8.000000000000000000e+00
2.346856299999999900e+03	9.000000000000000000e+00
2.351467099999999800e+03	1.000000000000000000e+01
2.356556900000000000e+03	1.100000000000000000e+01
2.362784400000000000e+03	1.200000000000000000e+01
2.369970100000000000e+03	1.300000000000000000e+01
2.377170700000000100e+03	1.400000000000000000e+01
2.385044899999999900e+03	1.500000000000000000e+01
2.393937100000000100e+03	1.600000000000000000e+01
2.402350300000000100e+03	1.700000000000000000e+01
2.412215600000000000e+03	1.800000000000000000e+01
2.422634700000000100e+03	1.900000000000000000e+01
2.433188600000000000e+03	2.000000000000000000e+01
2.446062899999999900e+03	2.100000000000000000e+01
2.457395199999999900e+03	2.200000000000000000e+01
2.470568900000000200e+03	2.300000000000000000e+01
2.484640699999999900e+03	2.400000000000000000e+01
2.499259000000000000e+03	2.500000000000000000e+01
2.514678100000000100e+03	2.600000000000000000e+01
2.531317399999999900e+03	2.700000000000000000e+01
2.548428100000000100e+03	2.800000000000000000e+01
2.566800099999999900e+03	2.900000000000000000e+01
2.586201300000000200e+03	3.000000000000000000e+01
2.606646699999999800e+03	3.100000000000000000e+01
2.628543400000000000e+03	3.200000000000000000e+01
2.650800900000000200e+03	3.300000000000000000e+01
2.674910199999999800e+03	3.400000000000000000e+01
2.700194599999999800e+03	3.500000000000000000e+01
2.726946100000000100e+03	3.600000000000000000e+01
2.755344300000000200e+03	3.700000000000000000e+01
2.785059900000000200e+03	3.800000000000000000e+01
2.817290399999999900e+03	3.900000000000000000e+01
2.850583799999999900e+03	4.000000000000000000e+01
2.886541900000000200e+03	4.100000000000000000e+01
2.924386199999999900e+03	4.200000000000000000e+01
2.963802400000000000e+03	4.300000000000000000e+01
3.007821899999999900e+03	4.400000000000000000e+01
3.053667700000000000e+03	4.500000000000000000e+01
3.102320400000000100e+03	4.600000000000000000e+01
3.154565900000000100e+03	4.700000000000000000e+01
3.209917700000000000e+03	4.800000000000000000e+01
3.269985000000000100e+03	4.900000000000000000e+01
3.335254500000000000e+03	5.000000000000000000e+01
3.406512000000000200e+03	5.100000000000000000e+01
3.481661700000000100e+03	5.200000000000000000e+01
3.565943100000000000e+03	5.300000000000000000e+01
3.658420700000000100e+03	5.400000000000000000e+01
3.757485000000000100e+03	5.500000000000000000e+01
3.868899699999999900e+03	5.600000000000000000e+01
3.989431099999999800e+03	5.700000000000000000e+01
4.123473100000000200e+03	5.800000000000000000e+01
4.265658700000000000e+03	5.900000000000000000e+01
4.420658700000000000e+03	6.000000000000000000e+01
4.577923899999999800e+03	6.100000000000000000e+01
4.766016200000000000e+03	6.200000000000000000e+01
4.949102200000000300e+03	6.300000000000000000e+01
5.140623400000000400e+03	6.400000000000000000e+01
5.341371600000000400e+03	6.500000000000000000e+01
5.773042400000000300e+03	6.700000000000000000e+01
6.006234400000000300e+03	6.800000000000000000e+01
6.254725700000000000e+03	6.900000000000000000e+01
6.522493800000000200e+03	7.000000000000000000e+01
