min F=100; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)]
6.800000000000000000e+01,1.610038000000000025e-01,-9.130977999999999595e-01,3.746066000000000118e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,3.814313999999999851e+03,-8.004305000000000447e-01,-8.246970999999999608e-01,4.178376999999999786e-01,7.806815999999999756e-01,9.500000000000000000e+01,1.094801999999999928e-02,-2.142696000000000058e+05,2.307704999999999895e-01,0.000000000000000000e+00
6.900000000000000000e+01,1.621144999999999947e-01,-9.193972000000000255e-01,3.583679000000000170e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.300000000000000000e+01,0.000000000000000000e+00,3.902384000000000015e+03,8.343137000000000469e-01,8.144533999999999940e-01,4.075468999999999897e-01,-4.675000999999999740e-01,3.000000000000000000e+01,1.087301000000000066e-02,-1.821222000000000116e+05,2.346129000000000131e-01,0.000000000000000000e+00
7.000000000000000000e+01,1.631759000000000126e-01,-9.254166000000000336e-01,3.420200999999999936e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.300000000000000000e+01,0.000000000000000000e+00,3.992262999999999920e+03,8.352384000000000475e-01,8.174552000000000485e-01,3.921234000000000108e-01,-4.860817000000000054e-01,2.900000000000000000e+01,1.080229000000000085e-02,-1.534223999999999942e+05,2.362379000000000007e-01,0.000000000000000000e+00
7.000000000000000000e+01,1.631759000000000126e-01,-9.254166000000000336e-01,3.420200999999999936e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,3.992471000000000004e+03,-8.011713999999999780e-01,-8.206394999999999662e-01,3.940088999999999952e-01,7.634604999999999864e-01,9.400000000000000000e+01,1.080229000000000085e-02,-1.537072999999999884e+05,2.375837000000000088e-01,0.000000000000000000e+00
7.100000000000000000e+01,1.641875999999999891e-01,-9.311540000000000372e-01,3.255681999999999743e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.300000000000000000e+01,0.000000000000000000e+00,4.090768999999999778e+03,8.330545000000000311e-01,8.217689999999999717e-01,3.718383000000000105e-01,-5.073575999999999642e-01,2.800000000000000000e+01,1.073573000000000062e-02,-1.352301000000000058e+05,2.453316000000000108e-01,0.000000000000000000e+00
7.100000000000000000e+01,1.641875999999999891e-01,-9.311540000000000372e-01,3.255681999999999743e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,4.090634000000000015e+03,-8.026356999999999520e-01,-8.160313000000000150e-01,3.667267000000000166e-01,7.474625000000000297e-01,9.300000000000000000e+01,1.073573000000000062e-02,-1.347661000000000058e+05,2.483154999999999946e-01,0.000000000000000000e+00
7.200000000000000000e+01,1.651491999999999960e-01,-9.366077999999999903e-01,3.090169999999999861e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.200000000000000000e+01,0.000000000000000000e+00,4.193518000000000029e+03,8.056132999999999766e-01,8.090859000000000245e-01,-3.317187999999999803e-01,-7.272564999999999724e-01,1.700000000000000000e+01,1.067322000000000062e-02,-1.420422999999999884e+05,2.673111000000000237e-01,0.000000000000000000e+00
7.200000000000000000e+01,1.651491999999999960e-01,-9.366077999999999903e-01,3.090169999999999861e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.300000000000000000e+01,0.000000000000000000e+00,4.209921999999999571e+03,8.300216000000000260e-01,8.270701000000000302e-01,3.411784999999999957e-01,-5.321329999999999671e-01,2.700000000000000000e+01,1.067322000000000062e-02,-1.243238999999999942e+05,2.698277000000000037e-01,0.000000000000000000e+00
7.200000000000000000e+01,1.651491999999999960e-01,-9.366077999999999903e-01,3.090169999999999861e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.200000000000000000e+01,0.000000000000000000e+00,4.193302999999999884e+03,-8.323882999999999699e-01,-8.260672999999999488e-01,-3.370827000000000129e-01,5.320685000000000553e-01,8.200000000000000000e+01,1.067322000000000062e-02,-1.305950000000000000e+05,2.660475999999999952e-01,0.000000000000000000e+00
7.200000000000000000e+01,1.651491999999999960e-01,-9.366077999999999903e-01,3.090169999999999861e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,4.210229999999999563e+03,-8.056033000000000222e-01,-8.088659999999999739e-01,3.310507999999999784e-01,7.268457999999999863e-01,9.200000000000000000e+01,1.067322000000000062e-02,-1.360306000000000058e+05,2.690850000000000186e-01,0.000000000000000000e+00
7.300000000000000000e+01,1.660606000000000027e-01,-9.417763000000000106e-01,2.923717000000000121e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01,0.000000000000000000e+00,4.380657000000000153e+03,8.165227000000000457e-01,8.077436000000000060e-01,-2.683127000000000151e-01,-7.035685999999999884e-01,1.800000000000000000e+01,1.061463999999999984e-02,-2.775470000000000000e+05,3.600045000000000051e-01,0.000000000000000000e+00
7.300000000000000000e+01,1.660606000000000027e-01,-9.417763000000000106e-01,2.923717000000000121e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,5.600000000000000000e+01,0.000000000000000000e+00,4.393081000000000131e+03,-8.179073000000000038e-01,-8.073552000000000506e-01,2.665178000000000269e-01,7.024481000000000197e-01,9.100000000000000000e+01,1.061463999999999984e-02,-2.570315000000000000e+05,3.646657999999999844e-01,0.000000000000000000e+00
