1.0000	1252.4	0.0013100	-24.082
1.0000	1296.2	0.0023500	-24.082
1.0000	1481.7	0.0053500	-24.082
2.0000	1255.7	0.0014200	-23.409
2.0000	1301.9	0.0021200	-23.409
2.0000	1479.2	0.0063500	-23.409
3.0000	1242.5	0.0015200	-22.453
3.0000	1279.2	0.0025000	-22.453
3.0000	1459.8	0.0075700	-22.453
4.0000	1242.3	0.0014500	-21.445
4.0000	1278.3	0.0025000	-21.445
4.0000	1456.9	0.0086400	-21.445
5.0000	1224.9	0.0014700	-20.053
5.0000	1257.3	0.0024500	-20.053
5.0000	1434.4	0.010400	-20.053
6.0000	1228.3	0.0014400	-19.493
6.0000	1261.6	0.0024900	-19.493
6.0000	1438.5	0.010600	-19.493
7.0000	1216.2	0.0014300	-18.636
7.0000	1246.3	0.0022900	-18.636
7.0000	1421.4	0.010700	-18.636
8.0000	1220.4	0.0015900	-17.789
8.0000	1247.4	0.0025500	-17.789
8.0000	1423.2	0.011900	-17.789
9.0000	1210.0	0.0016300	-16.952
9.0000	1232.7	0.0024700	-16.952
9.0000	1407.4	0.012200	-16.952
10.000	1233.2	0.0021900	-15.890
10.000	1408.8	0.012100	-15.890
10.000	1216.5	0.0016000	-15.890
11.000	1217.0	0.0018000	-14.548
11.000	1389.7	0.012000	-14.548
11.000	1197.4	0.0010400	-14.548
12.000	1199.8	0.0010400	-13.852
12.000	1221.9	0.0017900	-13.852
12.000	1394.7	0.011400	-13.852
13.000	1188.9	0.0010200	-12.491
13.000	1207.3	0.0014700	-12.491
13.000	1376.9	0.010900	-12.491
14.000	1197.3	0.0012500	-11.729
14.000	1210.9	0.0015300	-11.729
14.000	1382.4	0.010400	-11.729
15.000	1196.7	0.0015900	-11.090
15.000	1369.4	0.0098800	-11.090
16.000	1199.7	0.0013800	-10.037
16.000	1374.4	0.0081600	-10.037
17.000	1189.4	0.0011200	-9.1666
17.000	1361.0	0.0075200	-9.1666
18.000	1195.9	0.00069200	-8.1453
18.000	1365.9	0.0075400	-8.1453
19.000	1185.6	0.00050100	-7.3686
19.000	1354.9	0.0067900	-7.3686
20.000	1192.8	0.00038000	-6.3939
20.000	1361.4	0.0060400	-6.3939
21.000	1182.1	0.00033500	-5.1517
21.000	1348.6	0.0046500	-5.1517
22.000	1185.1	0.00043800	-4.2688
22.000	1356.4	0.0039400	-4.2688
23.000	1175.7	0.00034400	-3.0180
23.000	1344.4	0.0028100	-3.0180
24.000	1187.0	0.00027200	-2.4192
24.000	1353.5	0.0022500	-2.4192
25.000	1174.1	0.00017900	-1.3687
25.000	1343.3	0.0013400	-1.3687
26.000	1351.7	0.00055900	-0.62271
27.000	1344.6	0.00015800	0.10832
28.000	1353.9	0.00079100	0.45094
29.000	1174.6	0.00026900	1.2711
29.000	1342.8	0.0016000	1.2711
30.000	1183.0	0.00034800	2.8331
30.000	1354.5	0.0023000	2.8331
31.000	1175.5	0.00041800	4.1988
31.000	1346.8	0.0031700	4.1988
32.000	1188.4	0.00056400	5.0814
32.000	1357.6	0.0037800	5.0814
33.000	1181.6	0.00062900	6.3028
33.000	1350.7	0.0044300	6.3028
34.000	1188.9	0.00069900	6.8964
34.000	1362.6	0.0049300	6.8964
35.000	1183.8	0.00092000	7.7970
35.000	1355.6	0.0053100	7.7970
36.000	1195.4	0.00093600	8.7868
36.000	1368.9	0.0052300	8.7868
37.000	1188.8	0.00095200	9.6168
37.000	1362.8	0.0056500	9.6168
38.000	1200.6	0.0010600	10.511
38.000	1376.6	0.0065600	10.511
39.000	1197.0	0.00096700	11.322
39.000	1370.4	0.0067500	11.322
40.000	1210.9	0.00074700	12.360
40.000	1385.4	0.0067500	12.360
41.000	1211.3	0.00053700	13.616
41.000	1383.1	0.0067800	13.616
42.000	1221.4	0.00062500	14.469
42.000	1397.6	0.0063900	14.469
43.000	1216.1	0.0010600	15.595
43.000	1396.5	0.0060900	15.595
44.000	1232.0	0.0013900	16.690
44.000	1414.8	0.0052800	16.690
45.000	1234.4	0.0013500	18.111
45.000	1420.0	0.0047800	18.111
46.000	1229.1	0.00084600	18.406
46.000	1244.9	0.0011900	18.406
46.000	1421.9	0.0037200	18.406
47.000	1244.2	0.0010700	18.997
47.000	1414.5	0.0031400	18.997
47.000	1429.5	0.0040300	18.997
48.000	1245.4	0.00073400	19.773
48.000	1431.1	0.0035600	19.773
48.000	1448.0	0.0040000	19.773
49.000	1258.3	0.00098400	20.550
49.000	1426.1	0.0030900	20.550
49.000	1444.4	0.0039200	20.550
50.000	1276.2	0.00087500	21.680
50.000	1448.7	0.0029900	21.680
50.000	1467.6	0.0037000	21.680
51.000	1279.9	0.00082600	22.977
51.000	1452.3	0.0032400	22.977
51.000	1471.2	0.0031400	22.977
52.000	1298.5	0.00091300	23.838
52.000	1473.2	0.0027300	23.838
52.000	1490.4	0.0037300	23.838
53.000	1299.8	0.00090000	24.805
53.000	1477.0	0.0037300	24.805
53.000	1488.7	0.0033100	24.805
54.000	1290.5	0.00050600	25.863
54.000	1321.8	0.00091200	25.863
54.000	1511.5	0.0043600	25.863
55.000	1274.8	0.00044400	26.630
55.000	1321.1	0.00082100	26.630
55.000	1504.8	0.0047600	26.630
56.000	1297.6	0.00046700	27.583
56.000	1340.4	0.00074700	27.583
56.000	1531.9	0.0043500	27.583
57.000	1298.5	0.00070500	28.521
57.000	1343.3	0.00088400	28.521
57.000	1533.5	0.0053300	28.521
58.000	1313.2	0.00060000	29.104
58.000	1360.3	0.00087200	29.104
58.000	1552.6	0.0052000	29.104
59.000	1320.0	0.00060700	30.407
59.000	1371.3	0.00092600	30.407
59.000	1565.5	0.0047900	30.407
60.000	1340.3	0.00055900	31.169
60.000	1392.2	0.00098700	31.169
60.000	1585.6	0.0042200	31.169
61.000	1349.9	0.00051600	32.636
61.000	1407.3	0.00079400	32.636
61.000	1607.9	0.0035100	32.636
62.000	1375.1	0.00037000	33.321
62.000	1433.3	0.00086700	33.321
62.000	1620.3	0.0028100	33.321
62.000	1634.1	0.0028900	33.321
63.000	1381.6	0.00025500	34.304
63.000	1437.9	0.00067400	34.304
63.000	1623.6	0.0022800	34.304
63.000	1642.1	0.0026400	34.304
64.000	1477.4	0.00050400	35.512
64.000	1661.7	0.0020500	35.512
64.000	1681.8	0.0021300	35.512
65.000	1406.9	0.00019500	36.261
65.000	1482.4	0.00078200	36.261
65.000	1665.5	0.0017000	36.261
65.000	1685.8	0.0017700	36.261
66.000	1429.9	0.00044300	37.222
66.000	1515.5	0.00064200	37.222
66.000	1699.4	0.0013200	37.222
66.000	1720.9	0.0013100	37.222
67.000	1434.4	0.00056400	37.974
67.000	1526.2	0.00055900	37.974
67.000	1705.5	0.0012300	37.974
67.000	1728.8	0.0010500	37.974
68.000	1466.3	0.00079000	39.028
68.000	1565.8	0.00052300	39.028
68.000	1747.1	0.0012100	39.028
68.000	1769.3	0.0012900	39.028
69.000	1474.0	0.00091400	40.026
69.000	1578.6	0.00055300	40.026
69.000	1759.8	0.0012900	40.026
69.000	1779.6	0.0011100	40.026
70.000	1509.0	0.0010600	41.150
70.000	1783.3	0.00077100	41.150
70.000	1835.4	0.00095500	41.150
70.000	1638.5	0.00036500	41.150
71.000	1520.7	0.0011500	42.409
71.000	1644.1	0.00073100	42.409
71.000	1837.5	0.0014200	42.409
72.000	1527.5	0.00050200	43.285
72.000	1684.3	0.00069800	43.285
72.000	1878.7	0.0015600	43.285
73.000	1561.9	0.0011400	44.298
73.000	1710.1	0.00083500	44.298
73.000	1897.6	0.0016800	44.298
74.000	1599.1	0.0013400	45.402
74.000	1763.4	0.00071100	45.402
74.000	1951.5	0.0016000	45.402
74.000	1935.7	0.0016200	45.402
75.000	1964.4	0.0014300	46.659
75.000	1619.4	0.0012400	46.659
75.000	1809.4	0.00053700	46.659
75.000	1982.5	0.0014800	46.659
76.000	1651.7	0.0011000	47.265
76.000	1846.4	0.00050500	47.265
76.000	2000.3	0.0013100	47.265
76.000	2021.3	0.0013000	47.265
77.000	1649.9	0.00086400	47.876
77.000	1865.8	0.00048300	47.876
77.000	2011.0	0.0011200	47.876
77.000	2030.6	0.0013100	47.876
78.000	1690.3	0.00083500	49.053
78.000	1942.0	0.00032700	49.053
78.000	2070.8	0.0014400	49.053
78.000	2097.4	0.0014700	49.053
79.000	1717.5	0.00052700	50.141
79.000	1998.8	0.00025500	50.141
79.000	2101.1	0.0010500	50.141
79.000	2125.4	0.0014200	50.141
80.000	1763.7	0.00042700	50.972
80.000	2040.6	0.00022700	50.972
80.000	2153.4	0.00098900	50.972
80.000	2185.7	0.0010800	50.972
81.000	1784.5	0.00010900	52.149
81.000	2183.9	0.00060600	52.149
81.000	2218.5	0.00089400	52.149
82.000	2238.7	0.00038500	53.071
82.000	2281.3	0.00092600	53.071
82.000	1851.3	0.00017600	53.071
83.000	1852.1	0.00027200	54.192
83.000	1889.6	0.00036900	54.192
83.000	2286.9	0.00034300	54.192
83.000	2330.9	0.00076300	54.192
84.000	1904.4	0.00033500	55.123
84.000	1942.4	0.00052000	55.123
84.000	2362.4	0.00028500	55.123
84.000	2406.4	0.00068900	55.123
85.000	1934.0	0.00031600	55.986
85.000	1971.1	0.00051200	55.986
85.000	2400.7	0.00027300	55.986
85.000	2449.7	0.00052900	55.986
86.000	1989.3	0.00030600	56.988
86.000	2032.6	0.00049300	56.988
87.000	2014.2	0.00026500	57.744
87.000	2059.0	0.00046400	57.744
88.000	2109.5	0.00021700	59.118
88.000	2153.9	0.00037500	59.118
89.000	2156.1	0.00018500	60.064
89.000	2200.4	0.00035600	60.064
90.000	2213.6	0.00019700	60.843
90.000	2261.8	0.00021500	60.843
